gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_primates,delta_rodents,delta_bats,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
KRT6C,134,662,0.6084052324295044,39.74343490600586,0.10182249615475474,0.38447123765945435,0.0001782578553009652,6.945521354675293,5.737171173095703,518,38.33171463012695,0.18119516968727112,2,2,0.18652528531902418,0.18652528531902418,0.1515713536114089,,0.03495393170761528,-0.32221208861382855,-0.32221208861382855,0.626353986465289,0.909237313209499,11154,0.00018552152779025192,3655,0.0003565993143362367,0.0003565993143362367,0.000371297112721623,0.10182249615475474,0.10182249615475474,0.38447123765945435,15266,Tier 0: Core Bottleneck Transducer
RAB38,718,211,0.09158583730459213,34.239097595214844,0.034536509178708846,0.17526136338710785,0.0001800863976018964,3.481442928314209,1.8908089399337769,192,19.86429214477539,0.17526136338710785,3,3,0.1532977440896004,0.1532977440896004,0.09270183315066012,0.025996747046132328,0.03459916389280796,-1.2416812901355383,-1.2416812901355383,0.8928229121136945,0.9999259036003924,14265,0.00018738844855208252,15543,0.00036075576404454024,0.00036075576404454024,0.00037557657754746306,0.034536509178708846,0.034536509178708846,0.17526136338710785,15267,Tier 0: Core Bottleneck Transducer
NME6,681,195,0.11790503561496735,41.70317840576172,0.0392256139174149,0.1831793487071991,0.00018026947681540353,6.950529098510742,5.466297149658203,133,41.70317840576172,0.1666666567325592,3,3,0.1769849601698483,0.1769849601698483,0.09048629613017321,0.07236993099376136,0.014128733045913711,-0.9595262794848656,-0.9595262794848656,0.8313531563401579,0.9883338176094416,13619,0.00018755484695912551,15362,0.0003608878074382593,0.0003608878074382593,0.0003756898917292017,0.0392256139174149,0.0392256139174149,0.1831793487071991,15268,Tier 0: Core Bottleneck Transducer
CABP5,680,174,0.09686275571584702,42.03923416137695,0.03381799427258732,0.18098945915699005,0.00018021513623144502,2.7149529457092285,2.0084574222564697,77,25.04508399963379,0.10840262472629547,3,3,0.16958722277163712,0.16958722277163712,0.10367614656719612,0.028269984752358316,0.03764109145208269,-1.3480287431274598,-1.3480287431274598,0.9111754309804387,0.9999259036003924,14478,0.00018751035796413218,15472,0.0003611437585085975,0.0003611437585085975,0.0003759321728933993,0.03381799427258732,0.03381799427258732,0.18098945915699005,15269,Tier 0: Core Bottleneck Transducer
PPP4R3B,686,854,0.10853209346532822,40.209720611572266,0.03239597371065108,0.18257419764995575,0.00018147076265235423,3.155069351196289,2.527496337890625,804,19.8272762298584,0.15912772715091705,3,3,0.13371560128210946,0.13371560128210946,0.06621342803779327,0.013865377683192156,0.05363679556112403,-1.4417234536947545,-1.4417234536947545,0.9253097977672494,0.9999259036003924,14625,0.00018879255121295036,15383,0.0003638090514155312,0.0003638090514155312,0.00037868226326230614,0.03239597371065108,0.03239597371065108,0.18257419764995575,15270,Tier 0: Core Bottleneck Transducer
SLC25A5,629,432,0.07710545510053635,41.53681945800781,0.03630827753191432,0.20869390666484833,0.0001817398824217063,7.148970603942871,4.080505847930908,353,34.25577163696289,0.20869390666484833,3,3,0.1529427735399224,0.1529427735399224,0.05314913808872212,0.005498273539487554,0.09429536191171271,-1.2509562144952455,-1.2509562144952455,0.8945247736733133,0.9999259036003924,14281,0.00018906038263231983,14764,0.00036408385300773505,0.00036408385300773505,0.00037894394085063977,0.03630827753191432,0.03630827753191432,0.20869390666484833,15271,Tier 0: Core Bottleneck Transducer
ERG28,648,140,0.08993632346391678,39.46422576904297,0.032490954963643924,0.17261360585689545,0.00018220753110481265,2.210038661956787,1.74631929397583,71,24.80762481689453,0.08908707648515701,3,3,0.18581189070643322,0.18581189070643322,0.0668648702362156,0.023127075575618987,0.09581994489459864,-1.4863367151650004,-1.4863367151650004,0.9314049600402425,0.9999259036003924,14705,0.00018951034434968407,15569,0.00036537039739875654,0.00036537039739875654,0.000380258554218013,0.032490954963643924,0.032490954963643924,0.17261360585689545,15272,Tier 0: Core Bottleneck Transducer
TXNL1,712,289,0.04203386232256889,40.14625930786133,0.029127382070569623,0.17220357060432434,0.0001823061778362247,3.9044108390808105,2.29546856880188,46,40.14625930786133,0.0972546637058258,3,3,0.18839872512923653,0.18839872512923653,0.09681323077067605,0.032067851195107425,0.05951764316345307,-1.6471139937096018,-1.6471139937096018,0.9502326913367141,0.9999259036003924,14925,0.0001896007667117525,15573,0.00036594180187177194,0.00036594180187177194,0.0003808287659196403,0.029127382070569623,0.029127382070569623,0.17220357060432434,15273,Tier 0: Core Bottleneck Transducer
GYPB,289,105,0.3378390371799469,37.7401237487793,0.06116921998566213,0.22112460434436798,0.00018469027986188784,4.795633792877197,4.5193705558776855,66,35.99125671386719,0.13324441015720367,3,3,0.14353086345206337,0.14353086345206337,0.05179466129004798,0.03762766190746169,0.0541085402545537,-0.7660791433662439,-0.7660791433662439,0.7781853939225659,0.965204538476283,13054,0.0001920555934885403,14379,0.0003696366977290477,0.0003696366977290477,0.00038462453709847515,0.06116921998566213,0.06116921998566213,0.22112460434436798,15274,Tier 0: Core Bottleneck Transducer
EIF3L,676,564,0.044296152889728546,41.15986251831055,0.016176286182891856,0.18257421255111694,0.00017830451366591208,2.0021920204162598,1.4804803133010864,446,10.966455459594727,0.18257421255111694,3,2,0.032252643735107,0.004437559300755262,0.014080807176524629,0.018171836558582375,-0.02781508443435174,-2.6114019877971417,-2.6114019877971417,0.995491408445481,0.9999259036003924,15750,0.0001855581612976937,15374,0.0003712916608701322,0.0003712916608701322,0.0003862969586526632,0.016176286182891856,0.016176286182891856,0.18257421255111694,15275,Tier 0: Core Bottleneck Transducer
CPNE4,713,562,0.05562209710478783,40.912445068359375,0.024752505288598552,0.15737871825695038,0.00018471731550910437,1.3195668458938599,1.1133848428726196,285,14.206331253051758,0.0928858295083046,3,2,0.15129149495112265,0.13126423511897406,0.13716825353897608,0.014123241412146574,-0.020027259832148578,-1.9671929027268724,-1.9671929027268724,0.9754195120323215,0.9999259036003924,15313,0.00019207137289147414,15722,0.00037222614506676743,0.00037222614506676743,0.00038724432811218534,0.024752505288598552,0.024752505288598552,0.15737871825695038,15276,Tier 0: Core Bottleneck Transducer
PSMA8,706,253,0.09823715686798096,41.44017791748047,0.04272259289576049,0.18126392364501953,0.0001862730663498646,4.991633892059326,4.0883355140686035,103,34.720699310302734,0.14376536011695862,3,3,0.24386899639807397,0.24386899639807397,0.12782787447228583,0.042454986163240394,0.07358613576254773,-0.6611535722789855,-0.6611535722789855,0.7457430839674172,0.9525246412001153,12677,0.0001936766253629997,15469,0.0003727583831331094,0.0003727583831331094,0.0003877731272050906,0.04272259289576049,0.04272259289576049,0.18126392364501953,15277,Tier 0: Core Bottleneck Transducer
COPS3,704,455,0.06669028103351593,41.29363250732422,0.017696527996408924,0.11617733538150787,0.0001820539142829291,1.3387603759765625,1.1033344268798828,292,24.734176635742188,0.05412593111395836,3,2,0.05009072361936933,0.03776502188075144,-0.012325701738617887,0.003532642879279206,0.04655808074009012,-2.489536560477412,-2.489536560477412,0.9936045118948141,0.9999259036003924,15677,0.00018936273342648195,15899,0.0003747745963025295,0.0003747745963025295,0.00038984550895656585,0.017696527996408924,0.017696527996408924,0.11617733538150787,15278,Tier 0: Core Bottleneck Transducer
NLGN2,610,1026,0.10007766634225845,38.964561462402344,0.0385995746707066,0.19833289086818695,0.00018799287087746926,6.928945064544678,4.319422245025635,175,35.05487060546875,0.19765998423099518,3,3,0.16444438501013647,0.16444438501013647,0.08151105139390079,0.019497624811488395,0.06343570880474728,-1.1274451665512797,-1.1274451665512797,0.8702228441264288,0.9999259036003924,14017,0.00019545223487119482,15058,0.0003765004424928775,0.0003765004424928775,0.00039161560028823004,0.0385995746707066,0.0385995746707066,0.19833289086818695,15279,Tier 0: Core Bottleneck Transducer
NAP1L1,712,392,0.06511279195547104,41.69013214111328,0.0200382387554879,0.14320574700832367,0.000189204755194668,1.8919956684112549,1.6437839269638062,33,25.091461181640625,0.07540396600961685,3,2,0.07800956765257044,0.029788386151691257,-0.04822118150087919,0.0344899474682786,0.04351962018429184,-2.313926054124005,-2.313926054124005,0.9896641106615708,0.9999259036003924,15579,0.00019669957632686562,15788,0.0003854630263799286,0.0003854630263799286,0.0004009122478110465,0.0200382387554879,0.0200382387554879,0.14320574700832367,15280,Tier 0: Core Bottleneck Transducer
CNOT1,668,2392,0.08360406011343002,41.254966735839844,0.03349256375455963,0.18898215889930725,0.00019352082421672206,6.821908950805664,5.337332248687744,1492,37.67047882080078,0.18109430372714996,3,2,0.12619362240776277,0.11611938489888779,0.10024828566990522,0.025945336737857545,-0.010074237508874984,-1.3881803465252984,-1.3881803465252984,0.9174589323374165,0.9999259036003924,14544,0.0002011349619089461,15245,0.0003879305453465265,0.0003879305453465265,0.0004034527502117086,0.03349256375455963,0.03349256375455963,0.18898215889930725,15281,Tier 0: Core Bottleneck Transducer
KCNV1,719,504,0.12351814657449722,36.6299934387207,0.03547943433704406,0.17790639400482178,0.0001957307314984591,2.176478862762451,1.9866544008255005,221,25.394790649414062,0.0857057198882103,3,3,0.09670280320840616,0.09670280320840616,0.07241826300304766,0.016988658383763136,0.007295881821595366,-1.170698850640913,-1.170698850640913,0.8791400763078989,0.9999259036003924,14121,0.0002034187622844842,15513,0.00039206544834291535,0.00039206544834291535,0.00040770073240539614,0.03547943433704406,0.03547943433704406,0.17790639400482178,15282,Tier 0: Core Bottleneck Transducer
GABBR2,638,960,0.11664976179599762,40.834754943847656,0.03208251388319983,0.19379715621471405,0.000195816653055729,2.168318033218384,1.993280291557312,779,14.116998672485352,0.15359625220298767,3,3,0.052846536376727676,0.052846536376727676,0.004083344862116393,0.011796835250049405,0.03696635626456188,-1.5282759730478785,-1.5282759730478785,0.9367779835994658,0.9999259036003924,14769,0.00020349499826283017,15151,0.0003928338337936266,0.0003928338337936266,0.00040847352922495316,0.03208251388319983,0.03208251388319983,0.19379715621471405,15283,Tier 0: Core Bottleneck Transducer
PRKAG1,728,335,0.0791124776005745,41.694854736328125,0.03117629779094901,0.1664140820503235,0.00019601538247559304,5.010159492492676,3.2820472717285156,192,41.694854736328125,0.12016253173351288,3,3,0.17014727032027827,0.17014727032027827,0.04999924893794174,0.062136788507610966,0.05801123287472558,-1.47697925213788,-1.47697925213788,0.9301594005146057,0.9999259036003924,14687,0.00020368844820812924,15667,0.0003931161772962044,0.0003931161772962044,0.00040874086676238847,0.03117629779094901,0.03117629779094901,0.1664140820503235,15284,Tier 0: Core Bottleneck Transducer
MSI2,654,331,0.02911488711833954,34.91184997558594,0.004284937836488226,0.08908707648515701,0.0001151608613012451,1.4859611988067627,0.9752354621887207,10,24.265214920043945,0.061238329857587814,3,2,0.058048163270580856,0.036110905322624315,0.0285330481808639,-0.021937257947956538,0.029515115089716958,-3.452614087880889,-3.452614087880889,0.9997224086764159,0.9999259036003924,16094,0.00012062874875807374,15981,0.00039361626887129963,0.00039361626887129963,0.0004092345580631111,0.004284937836488226,0.004284937836488226,0.08908707648515701,15285,Tier 0: Core Bottleneck Transducer
HBZ,411,168,0.21010467410087585,40.315773010253906,0.03770506374861896,0.23435145616531372,0.00019775738946728387,2.3730835914611816,2.1873815059661865,38,10.126173973083496,0.23435145616531372,2,2,0.04845256816260783,0.04845256816260783,0.031992310966202135,0.0164602571964057,,-1.556953828338482,-1.556953828338482,0.9402592760112625,0.9999259036003924,14815,0.00020547227511348912,13880,0.000396812719493822,0.000396812719493822,0.00041253135379837314,0.03770506374861896,0.03770506374861896,0.23435145616531372,15286,Tier 0: Core Bottleneck Transducer
RPL5,688,305,0.05522157996892929,37.238548278808594,0.022260202453954926,0.18002116680145264,0.00019663755544955226,2.2894492149353027,1.717810034751892,238,12.717666625976562,0.18002116680145264,3,2,0.08103788647431802,0.049157065031507546,0.05645292621208452,0.024584960262233505,-0.03188082144281047,-2.1686949237384034,-2.1686949237384034,0.9849470734813901,0.9999259036003924,15473,0.0002043218644375385,15483,0.000398476403643655,0.000398476403643655,0.00041423434577914266,0.022260202453954926,0.022260202453954926,0.18002116680145264,15287,Tier 0: Core Bottleneck Transducer
KCNJ2,725,428,0.06463281810283661,36.04268264770508,0.03192120942915364,0.17489182949066162,0.00019898357170535484,3.4840571880340576,2.596338987350464,117,33.02352523803711,0.10550227761268616,3,2,0.20735488687438544,0.181261419479485,0.0911237142458619,-0.02609346739490044,0.11623117262852355,-1.4254827362655664,-1.4254827362655664,0.9229911465218297,0.9999259036003924,14604,0.00020671976497240078,15547,0.0003989777152348939,0.0003989777152348939,0.0004147288575426009,0.03192120942915364,0.03192120942915364,0.17489182949066162,15288,Tier 0: Core Bottleneck Transducer
TMEM240,684,173,0.05156027525663376,34.108577728271484,0.0265797449982956,0.17680063843727112,0.00019939895931472961,3.6781575679779053,2.3475430011749268,17,21.012001037597656,0.17505031824111938,3,2,0.17155875887948835,0.17153132601274826,0.15093376330487263,0.020624995574615737,-2.743286674008349e-05,-1.8617337886591105,-1.8617337886591105,0.9686796883003278,0.9999259036003924,15183,0.00020712472565164003,15525,0.00040134464599472786,0.00040134464599472786,0.00041716245282705103,0.0265797449982956,0.0265797449982956,0.17680063843727112,15289,Tier 0: Core Bottleneck Transducer
RHOV,715,238,0.07223596423864365,30.915897369384766,0.028926881604861517,0.15902574360370636,0.00019987320657844764,2.0664706230163574,1.7387313842773438,12,23.703676223754883,0.08717933297157288,3,3,0.14981551524148645,0.14981551524148645,0.11970554019366197,0.02597915010158997,0.004130824946234519,-1.6584785024836628,-1.6584785024836628,0.9513895384519874,0.9999259036003924,14943,0.0002076040304121105,15717,0.000401383786855225,0.000401383786855225,0.0004171763581865634,0.028926881604861517,0.028926881604861517,0.15902574360370636,15290,Tier 0: Core Bottleneck Transducer
PDE6H,721,84,0.06529872864484787,36.17765426635742,0.019754854530058607,0.17337074875831604,0.00019816757278375583,0.8529554009437561,0.675166130065918,9,4.919834613800049,0.17337074875831604,3,3,0.14084825969646908,0.14084825969646908,0.05854579549161497,0.0012380698535766964,0.08106439435127741,-2.329391838786266,-2.329391838786266,0.9900808414861241,0.9999259036003924,15591,0.00020588524997352482,15559,0.0004044118153971321,0.0004044118153971321,0.00042026957558245157,0.019754854530058607,0.019754854530058607,0.17337074875831604,15291,Tier 0: Core Bottleneck Transducer
HNRNPH2,689,450,0.04128480330109596,41.70346450805664,0.021891395957247164,0.1788213849067688,0.00019936934707040873,1.6463936567306519,1.3622264862060547,34,18.03533935546875,0.09128709137439728,3,2,0.21161399862212782,0.17260864278685709,0.1757152731313567,0.0358987254907711,-0.03900535583527073,-2.1945195436521763,-2.1945195436521763,0.9859009597433324,0.9999259036003924,15497,0.000207107251546775,15498,0.0004044540275179309,0.0004044540275179309,0.00042028647035858663,0.021891395957247164,0.021891395957247164,0.1788213849067688,15292,Tier 0: Core Bottleneck Transducer
TRIM60,242,450,0.5754600763320923,41.59952926635742,0.08968692462234365,0.3162495195865631,0.0002026225513253463,10.54214859008789,9.61345386505127,445,40.34051513671875,0.2613290548324585,2,2,0.13328941393641883,0.13328941393641883,0.0729775119015584,0.060311902034860414,,0.1920074751558125,0.1920074751558125,0.42386817502252117,0.8618045489697849,7938,0.00021044621727992643,8647,0.00040518204619327536,0.00040518204619327536,0.000421015969841357,0.08968692462234365,0.08968692462234365,0.3162495195865631,15293,Tier 0: Core Bottleneck Transducer
