gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
POU2AF2,682,313,40.355587005615234,0.00184392,-0.4198874912701074,0.6627161769414976,0.9061771662652005,12371,0,3,0.002065347,10425,12371,0.048471585,0.056811593,-0.09938182,-0.0033865352,0.001608312,Background,-0.4198874912701074,0.6627161769414976,0.9061771662652005,0.6627161769414976
CD1A,170,345,38.060157775878906,-0.008795642,-0.4199382644156801,0.6627347231548927,0.9061771662652005,12372,0,1,0.0012449945,16127,12372,0.061179396,0.0,-0.020460784,-0.0007408839,-0.05964537,Background,-0.4199382644156801,0.6627347231548927,0.9061771662652005,0.6627347231548927
CHMP2B,713,225,41.712913513183594,0.0020750177,-0.4199527554560071,0.6627400163121406,0.9061771662652005,12373,0,4,0.0018450295,12160,12373,0.00035556126,0.003022565,0.003132697,-0.0029468755,0.0010759309,Background,-0.4199527554560071,0.6627400163121406,0.9061771662652005,0.6627400163121406
MRPL55,718,141,33.305484771728516,0.0021070922,-0.4200839907547148,0.6627879512981509,0.9061771662652005,12374,0,3,0.0014789572,15121,12374,2.1531248e-05,0.0026113023,0.0070045236,-0.003352833,-0.0015729219,Background,-0.4200839907547148,0.6627879512981509,0.9061771662652005,0.6627879512981509
CDKL3,671,444,44.55333709716797,0.0017500384,-0.420119789914857,0.662801026835428,0.9061771662652005,12375,0,4,0.0029650258,3644,12375,0.045814257,0.00256124,0.0018392759,0.030287594,-0.07658917,Background,-0.420119789914857,0.662801026835428,0.9061771662652005,0.662801026835428
CDK13,595,1647,41.72462844848633,0.0010860998,-0.4201667933300515,0.6628181943950893,0.9061771662652005,12376,0,4,0.002572091,6211,12376,0.002920581,0.023597937,-0.07051137,0.045826226,0.0005952269,Background,-0.4201667933300515,0.6628181943950893,0.9061771662652005,0.6628181943950893
CLEC2D,273,214,41.4974365234375,-0.004327763,-0.4203077302345661,0.6628696682543964,0.9061771662652005,12377,0,4,0.001890946,11751,12377,0.018864833,0.0007441826,2.7939677e-09,-0.07704932,0.04776313,Background,-0.4203077302345661,0.6628696682543964,0.9061771662652005,0.6628696682543964
GRAMD4,572,591,41.59706115722656,0.0008303157,-0.4211056900093253,0.6631610465959747,0.9064969950114138,12378,0,3,0.0017427652,12978,12378,0.05433939,-0.056765135,0.004441672,-0.0006581694,0.0004988759,Background,-0.4211056900093253,0.6631610465959747,0.9064969950114138,0.6631610465959747
ECHDC2,681,261,34.63154220581055,0.0017917345,-0.4213022825903189,0.6632328181731694,0.9064969950114138,12379,0,3,0.0016830562,13461,12379,-0.00031411462,0.0029039457,0.0037509156,-0.0033178474,0.000983539,Background,-0.4213022825903189,0.6632328181731694,0.9064969950114138,0.6632328181731694
IL5RA,490,445,42.169403076171875,-0.00011254655,-0.4214486652163137,0.6632862553522219,0.9064969950114138,12380,0,3,0.0022952338,8928,12380,0.00952018,-0.05492676,0.013305895,-0.04138603,0.07323505,Background,-0.4214486652163137,0.6632862553522219,0.9064969950114138,0.6632862553522219
SUMO2,584,113,13.825422286987305,0.00093637744,-0.421535424111343,0.6633179252503731,0.9064969950114138,12381,0,3,0.0016551204,13648,12381,-0.03436707,0.0017779535,0.03428855,-0.00018635578,0.00058074476,Background,-0.421535424111343,0.6633179252503731,0.9064969950114138,0.6633179252503731
BORCS7,727,115,36.13858413696289,0.002114019,-0.42191401161499575,0.6634561087935609,0.9065876718762678,12382,0,3,0.0018058557,12489,12382,-6.906876e-05,0.0032343215,0.008071457,-0.007877211,0.001367595,Background,-0.42191401161499575,0.6634561087935609,0.9065876718762678,0.6634561087935609
RNASE6,548,156,37.10793685913086,0.00054847705,-0.42207871085532667,0.663516216738381,0.9065876718762678,12383,0,3,0.0012777646,15910,12383,0.0010333834,0.0,3.7252903e-09,-0.0011805892,0.0013736226,Background,-0.42207871085532667,0.663516216738381,0.9065876718762678,0.663516216738381
CEP295,635,2839,44.789451599121094,0.001386621,-0.4221670962721265,0.6635484717871311,0.9065876718762678,12384,0,4,0.0032800909,2663,12384,0.004406439,0.02283213,-0.05160218,0.024593495,0.002870703,Background,-0.4221670962721265,0.6635484717871311,0.9065876718762678,0.6635484717871311
AQP5,717,269,31.017637252807617,0.002029269,-0.42233940345302906,0.6636113494752995,0.9065876718762678,12385,0,2,0.0014354212,15318,12385,-0.00023865886,0.0023210386,0.0044888463,-0.0006902474,-0.0013433937,Background,-0.42233940345302906,0.6636113494752995,0.9065876718762678,0.6636113494752995
PSMA2,715,234,34.185577392578125,0.0020084397,-0.4225425690657243,0.6636854820280693,0.9065876718762678,12386,0,3,0.0015700426,14682,12386,-0.00037588459,0.0018191136,0.004025894,-0.0015630685,0.00058494695,Background,-0.4225425690657243,0.6636854820280693,0.9065876718762678,0.6636854820280693
PMPCB,709,495,41.7593879699707,0.0019629272,-0.4225981505864929,0.6637057619108351,0.9065876718762678,12387,0,4,0.0018176528,12397,12387,0.00048295874,0.0022322335,0.0024732607,-0.0018861368,0.0010869186,Background,-0.4225981505864929,0.6637057619108351,0.9065876718762678,0.6637057619108351
HYKK,702,381,43.74845123291016,0.0018956611,-0.42309244718847033,0.663886093646555,0.906652208476881,12388,0,4,0.0019587977,11195,12388,0.0005507665,0.0024592797,0.0033852728,-0.0037164525,0.0015599644,Background,-0.42309244718847033,0.663886093646555,0.906652208476881,0.663886093646555
SKI,644,787,38.940975189208984,0.0014288805,-0.4232752193440091,0.6639527639423086,0.906652208476881,12389,0,3,0.0021700414,9746,12389,0.039604396,0.0034988264,0.016483905,-0.056325555,-6.648151e-05,Background,-0.4232752193440091,0.6639527639423086,0.906652208476881,0.6639527639423086
SERTM2,713,103,37.51835632324219,0.0019678,-0.4233763031104842,0.6639896343275389,0.906652208476881,12390,0,4,0.0019510286,11246,12390,0.0011797184,0.0024471884,0.0036728145,-0.0035665855,0.00066699827,Background,-0.4233763031104842,0.6639896343275389,0.906652208476881,0.6639896343275389
RARB,684,460,34.60367965698242,0.0017397454,-0.4237021630371041,0.6641084812546486,0.906652208476881,12391,0,3,0.0018502251,12121,12391,-0.04445621,0.030504715,0.01946878,-0.0022353982,0.0006082915,Background,-0.4237021630371041,0.6641084812546486,0.906652208476881,0.6641084812546486
SOD1,720,160,36.28911590576172,0.002007797,-0.42371494816861394,0.6641131438856981,0.906652208476881,12392,0,4,0.0021811244,9663,12392,0.0013944656,0.0031427576,0.0038884555,-0.005268112,0.0013319962,Background,-0.42371494816861394,0.6641131438856981,0.906652208476881,0.6641131438856981
PNLIPRP3,459,352,40.57243347167969,-0.0006047187,-0.42383318831862526,0.6641562638872143,0.906652208476881,12393,0,4,0.0011646573,16652,12393,0.00029813685,0.00030422444,3.7252903e-09,0.00032268465,-0.0022772383,Background,-0.42383318831862526,0.6641562638872143,0.906652208476881,0.6641562638872143
DCAF12,707,471,41.51141357421875,0.0019076607,-0.4238925191459284,0.6641778999312986,0.906652208476881,12394,0,3,0.0019063968,11585,12394,-0.054517437,0.036674522,0.024418058,-0.0031052534,0.00079577224,Background,-0.4238925191459284,0.6641778999312986,0.906652208476881,0.6641778999312986
CENPK,710,271,41.955421447753906,0.0019245043,-0.42405892269506595,0.6642385790491705,0.906652208476881,12395,0,4,0.0021105285,10113,12395,0.0017279284,0.002525282,0.0027381321,-0.0039037582,0.0012157336,Background,-0.42405892269506595,0.6642385790491705,0.906652208476881,0.6642385790491705
ARRDC4,701,440,41.91778945922851,0.001857527,-0.42407112272431985,0.6642430276260587,0.906652208476881,12396,0,3,0.0016443597,13821,12396,-0.00100399,0.0022587022,0.0038471438,-0.0018439619,0.0008956641,Background,-0.42407112272431985,0.6642430276260587,0.906652208476881,0.6642430276260587
PKP2,659,770,40.99658966064453,0.0015249676,-0.42419680629133766,0.6642888551115776,0.906652208476881,12397,0,4,0.0018870224,11783,12397,-0.039381772,0.00016586692,0.016824339,0.025368664,0.00043283025,Background,-0.42419680629133766,0.6642888551115776,0.906652208476881,0.6642888551115776
CASD1,693,799,42.41371154785156,0.001760534,-0.42524183719906095,0.6646698057920233,0.9068746152814382,12398,0,3,0.0024062197,7730,12398,0.035642184,0.03284396,-0.109187424,-0.0017329482,0.046370905,Background,-0.42524183719906095,0.6646698057920233,0.9068746152814382,0.6646698057920233
MYO9B,605,2340,41.531768798828125,0.0010187847,-0.42528608598641177,0.6646859323054595,0.9068746152814382,12399,0,3,0.0018257594,12317,12399,0.0694428,-0.0811367,0.014570214,-0.001113018,0.00051477173,Background,-0.42528608598641177,0.6646859323054595,0.9068746152814382,0.6646859323054595
KRTAP11-1,693,215,41.09743881225586,0.0017521601,-0.42550887767838486,0.6647671243423506,0.9068746152814382,12400,0,4,0.0017359762,13034,12400,0.00031877263,0.0014605287,0.004349353,-0.003102533,0.00089183263,Background,-0.42550887767838486,0.6647671243423506,0.9068746152814382,0.6647671243423506
ADA,689,345,29.561357498168945,0.0017100197,-0.4258785317419459,0.6649018204924831,0.9068746152814382,12401,0,3,0.0018465058,12149,12401,-0.029223222,0.030231113,0.002956192,-0.0015042569,0.0013639013,Background,-0.4258785317419459,0.6649018204924831,0.9068746152814382,0.6649018204924831
MPV17,733,176,37.912052154541016,0.0020311687,-0.42591048778397367,0.6649134637780985,0.9068746152814382,12402,0,2,0.0014958053,15036,12402,-8.522532e-06,0.004040606,0.0059303786,-0.0037333788,-0.0016872548,Background,-0.42591048778397367,0.6649134637780985,0.9068746152814382,0.6649134637780985
CELF6,674,492,38.529876708984375,0.0015913397,-0.4259330039701093,0.664921667527012,0.9068746152814382,12403,0,3,0.0015917713,14577,12403,-0.0007038219,0.0020553423,0.003366713,-0.0018697195,0.00070982805,Background,-0.4259330039701093,0.664921667527012,0.9068746152814382,0.664921667527012
RTP4,667,272,40.663352966308594,0.0015341337,-0.42597355471821113,0.6649364419513096,0.9068746152814382,12404,0,3,0.0013305923,15766,12404,0.0040294873,-0.001388262,1.1175871e-08,0.0,0.0007892009,Background,-0.42597355471821113,0.6649364419513096,0.9068746152814382,0.6649364419513096
PTGES,692,160,28.402366638183594,0.001728121,-0.42603271050830616,0.6649579945544827,0.9068746152814382,12405,0,3,0.0015869016,14604,12405,0.0009820797,0.0020252415,0.0021673487,-0.0011502304,-0.00016024712,Background,-0.42603271050830616,0.6649579945544827,0.9068746152814382,0.6649579945544827
OR4X2,201,309,41.46955108642578,-0.0072970763,-0.42609817327974614,0.6649818443869375,0.9068746152814382,12406,0,3,0.0012370127,16424,12406,0.022810888,-0.01829632,1.8626451e-09,-0.020831332,5.2720007e-12,Background,-0.42609817327974614,0.6649818443869375,0.9068746152814382,0.6649818443869375
CD207,648,351,41.704463958740234,0.0013733406,-0.42611448409792924,0.6649877867492201,0.9068746152814382,12407,0,4,0.0014159215,15393,12407,0.0013577798,7.320568e-05,0.0047027525,-0.0030628638,1.6219207e-11,Background,-0.42611448409792924,0.6649877867492201,0.9068746152814382,0.6649877867492201
ING4,720,249,37.47377014160156,0.0019207929,-0.42649428019240804,0.6651261424988546,0.9069901943166199,12408,0,4,0.0017318849,13078,12408,0.0003944356,0.0011761396,0.0040733516,-0.0022972599,0.0009483527,Background,-0.42649428019240804,0.6651261424988546,0.9069901943166199,0.6651261424988546
ACTR3C,669,198,40.85353088378906,0.001528558,-0.42666271970921066,0.665187496083087,0.9070007602325596,12409,0,3,0.0018257883,12316,12409,-0.025453756,0.026517801,0.0027654748,-0.001701809,0.0012902562,Background,-0.42666271970921066,0.665187496083087,0.9070007602325596,0.665187496083087
TMEM40,560,264,40.20193099975586,0.00052345777,-0.4268943374373564,0.665271854939367,0.9070426902154787,12410,0,3,0.0019323219,11385,12410,0.032277107,-0.04245852,0.012293959,-0.0020155115,0.0010734499,Background,-0.4268943374373564,0.665271854939367,0.9070426902154787,0.665271854939367
TECRL,675,364,41.64372253417969,0.0015571777,-0.42727333627200137,0.6654098743442427,0.9070703309279884,12411,0,3,0.0021377944,9950,12411,0.06154932,0.00234847,-0.09831412,-0.0023764237,0.040274695,Background,-0.42727333627200137,0.6654098743442427,0.9070703309279884,0.6654098743442427
CRISP3,334,264,41.10946273803711,-0.0029508343,-0.4273972921682273,0.6654550103173129,0.9070703309279884,12412,0,2,0.0016275209,14190,12412,0.018232787,0.048596095,-0.00859093,-0.018705593,-0.04613063,Background,-0.4273972921682273,0.6654550103173129,0.9070703309279884,0.6654550103173129
RBP2,722,134,33.53303527832031,0.0019053557,-0.4274454144556466,0.6654725324075784,0.9070703309279884,12413,0,3,0.0016066937,14483,12413,0.0013223123,0.0008969789,0.005484178,-0.0030905413,-0.00035242364,Background,-0.4274454144556466,0.6654725324075784,0.9070703309279884,0.6654725324075784
FASTKD1,256,854,42.12638854980469,-0.0051156296,-0.427538885009254,0.6655065654929107,0.9070703309279884,12414,0,1,0.0012419426,16273,12414,-0.009831167,0.037534155,-0.018330937,-0.020810943,-2.145211e-11,Background,-0.427538885009254,0.6655065654929107,0.9070703309279884,0.6655065654929107
KIF2A,700,775,41.045196533203125,0.0017353145,-0.4277316174563287,0.6655767360251349,0.9070929016146019,12415,0,3,0.0017064478,13279,12415,-0.03230886,0.034619905,0.0038336958,-0.002703086,0.00043862502,Background,-0.4277316174563287,0.6655767360251349,0.9070929016146019,0.6655767360251349
EXOSC10,703,895,42.7415885925293,0.0017439054,-0.4281726000362825,0.6657372683510585,0.9072386098985108,12416,0,3,0.0017840965,12672,12416,-0.032692708,0.0351898,0.0028955438,-0.0024228897,0.00092974486,Background,-0.4281726000362825,0.6657372683510585,0.9072386098985108,0.6657372683510585
ENY2,729,104,17.277162551879883,0.0018991743,-0.4292319852571074,0.6661227958945766,0.9076309173309275,12417,0,3,0.0017632404,12837,12417,-0.0006619245,0.003435129,0.004001075,-0.0039650844,0.0014374852,Background,-0.4292319852571074,0.6661227958945766,0.9076309173309275,0.6661227958945766
SON,628,2752,45.50959777832031,0.0011020933,-0.4292584674021424,0.6661324309347197,0.9076309173309275,12418,0,3,0.0020651412,10427,12418,0.04312343,0.0016270077,0.055125963,-0.000920577,-0.096491486,Background,-0.4292584674021424,0.6661324309347197,0.9076309173309275,0.6661324309347197
JOSD1,720,204,41.882225036621094,0.0018128118,-0.42994371911763696,0.6663817090344982,0.9078826798570903,12419,0,3,0.0017630821,12838,12419,-0.00097608194,0.0045814468,0.005141282,-0.0057175923,0.0010245144,Background,-0.42994371911763696,0.6663817090344982,0.9078826798570903,0.6663817090344982
OSTN,724,135,41.45359802246094,0.0018338729,-0.4301856976559039,0.6664697174706711,0.9078826798570903,12420,0,3,0.0017428271,12976,12420,0.0012625512,-0.00056672934,0.0050888318,-0.004490788,0.0028067958,Background,-0.4301856976559039,0.6664697174706711,0.9078826798570903,0.6664697174706711
DYNAP,450,196,41.27058792114258,-0.00093783863,-0.4302089602911024,0.666478177689416,0.9078826798570903,12421,0,3,0.0019657994,11136,12421,0.009889957,0.014849494,-0.019324638,-0.009085407,0.001573516,Background,-0.4302089602911024,0.666478177689416,0.9078826798570903,0.666478177689416
TTC5,695,446,42.32716369628906,0.001614497,-0.43038343056226275,0.6665416268153975,0.9078960172046793,12422,0,3,0.0020193763,10726,12422,0.05304391,0.06324435,-0.11179826,-0.002142604,0.0012627337,Background,-0.43038343056226275,0.6665416268153975,0.9078960172046793,0.6665416268153975
KYAT1,696,444,37.14719009399414,0.0015991926,-0.43111310679839104,0.6668069345292946,0.9079608540231812,12423,0,3,0.0015824928,14623,12423,-0.00049695,0.002086329,0.0030053183,-0.0017255899,0.0007067919,Background,-0.43111310679839104,0.6668069345292946,0.9079608540231812,0.6668069345292946
GLYAT,276,312,41.2341194152832,-0.0045951414,-0.4311683163639679,0.6668270051389301,0.9079608540231812,12424,0,1,0.0012413128,16311,12424,-0.0016398691,0.03472245,-0.019251822,0.0,-0.024105802,Background,-0.4311683163639679,0.6668270051389301,0.9079608540231812,0.6668270051389301
GPR141,716,356,41.05488204956055,0.0017416262,-0.4312950269621019,0.6668730670700743,0.9079608540231812,12425,0,4,0.0018094793,12459,12425,7.337425e-05,0.003390775,0.004222386,-0.0052172653,0.0014251191,Background,-0.4312950269621019,0.6668730670700743,0.9079608540231812,0.6668730670700743
SLC5A2,709,682,38.86513137817383,0.001690036,-0.43130957459511715,0.6668783552754004,0.9079608540231812,12426,0,4,0.0016109092,14444,12426,3.3224e-05,0.001023389,0.0036874528,-0.0022990955,0.0013340637,Background,-0.43130957459511715,0.6668783552754004,0.9079608540231812,0.6668783552754004
RABIF,685,126,34.04177474975586,0.0015077211,-0.43134414300280177,0.6668909210928865,0.9079608540231812,12427,0,4,0.0018527771,12098,12427,0.0008326047,0.0017685256,0.0017093425,-0.0023049433,0.0013658347,Background,-0.43134414300280177,0.6668909210928865,0.9079608540231812,0.6668909210928865
HDAC2,711,494,37.26795196533203,0.0017009357,-0.4314304889137009,0.6669223075157609,0.9079608540231812,12428,0,3,0.0016926316,13397,12428,-0.0012829946,0.0029433928,0.0038437103,-0.0027252417,0.0010245442,Background,-0.4314304889137009,0.6669223075157609,0.9079608540231812,0.6669223075157609
TMEM9B,722,124,32.52323532104492,0.0017769582,-0.43154756227240226,0.6669648613861773,0.9079608540231812,12429,0,3,0.0016597828,13616,12429,-0.0014365232,0.0028631326,0.0041769915,-0.0024145758,0.00078436726,Background,-0.43154756227240226,0.6669648613861773,0.9079608540231812,0.6669648613861773
MYOCD,652,942,41.89835357666016,0.0012209921,-0.4320239785892955,0.6671380071959598,0.908031963110762,12430,0,3,0.0017093801,13255,12430,-0.061128277,0.048428,0.016767185,-0.0015152115,0.00017851964,Background,-0.4320239785892955,0.6671380071959598,0.908031963110762,0.6671380071959598
ISCA1,699,129,41.35789489746094,0.0015920987,-0.43206117495557167,0.6671515241148032,0.908031963110762,12431,0,3,0.0021226422,10043,12431,0.07566893,0.0023333076,0.022524212,-0.0017239945,-0.09524242,Background,-0.43206117495557167,0.6671515241148032,0.908031963110762,0.6671515241148032
