gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,delta_clade_6,delta_clade_7,delta_clade_8,tier,z_track_b,p_track_b,q_track_b,p_combined
HNRNPDL,689,450,37.98952102661133,0.0006960933,-0.1291699296682138,0.5513884052533865,0.6548997868160297,13624,0,5,0.0013283188700471,5539,13624,-0.0070169228129088,0.0006285948911681,0.0001189094036817,-1.255236566066742e-05,0.0005223266780376,0.0037669811863452,-0.003574377624318,0.0005426598945632,Background,-0.1291699296682138,0.5513884052533865,0.6548997868160297,0.5513884052533865
SDE2,677,494,42.309295654296875,0.0007075898,-0.12917717841641801,0.5513912730596109,0.6548997868160297,13625,0,4,0.0011525363571607,15519,13625,-0.0064373426139354,1.4528632164001465e-05,1.9644390704343095e-05,-0.0001395083963871,0.0003157146275043,0.0036564480978995,-5.059130126028322e-05,-1.1507418093970044e-05,Background,-0.12917717841641801,0.5513912730596109,0.6548997868160297,0.5513912730596109
UBQLN4,671,622,41.77400970458984,0.00071325956,-0.12921963526498403,0.5514080701148025,0.6548997868160297,13626,0,2,0.001160244655989,15261,13626,-0.0074482462368905,-4.616937440005131e-05,-3.4186978155048564e-05,-0.0001467894762754,0.0004257522523403,0.0041622668504714,-2.888590097427368e-05,-7.301755249500275e-05,Background,-0.12921963526498403,0.5514080701148025,0.6548997868160297,0.5514080701148025
CDC16,688,621,41.575687408447266,0.00069670123,-0.1292382483735413,0.5514154339250887,0.6548997868160297,13627,0,6,0.0012178949462143,12227,13627,0.0002834275364875,4.861690104007721e-05,0.0006601605564355,2.285093069076538e-05,0.000559339299798,-0.0001567732542753,0.0006270688027143,-1.769326627254486e-05,Background,-0.1292382483735413,0.5514154339250887,0.6548997868160297,0.5514154339250887
NOTCH2NLR,700,283,41.738258361816406,0.0006852891,-0.1292687498587046,0.5514275010355681,0.6548997868160297,13628,0,3,0.0012555908422491,9384,13628,0.0010332278907299,-0.0001795645803213,-4.21181321144104e-05,-0.000209717079997,0.0005181226879358,0.003525597974658,-0.0038159191608428,-0.000294329598546,Background,-0.1292687498587046,0.5514275010355681,0.6548997868160297,0.5514275010355681
UBE2E2,696,201,33.35865020751953,0.00068879925,-0.12931088716334727,0.5514441714737571,0.6548997868160297,13629,0,4,0.0011995898983058,13396,13629,0.0005673430860042,-0.0001057684421539,4.171300679445267e-05,0.0001599621027708,-0.0031543001532554,0.0037876907736063,-6.788596510887146e-05,-0.0001390650868415,Background,-0.12931088716334727,0.5514441714737571,0.6548997868160297,0.5514441714737571
SLC38A10,642,1366,39.30493927001953,0.00074235274,-0.12931756706053465,0.5514468141786637,0.6548997868160297,13630,0,6,0.00119323028678,13786,13630,-0.0079836705699563,6.441028381232172e-05,8.505398000124842e-05,2.0096078515052795e-05,0.0004877541214227,0.0038292584940791,1.6400590538978577e-05,-3.135948645649478e-05,Background,-0.12931756706053465,0.5514468141786637,0.6548997868160297,0.5514468141786637
TCAF2,643,957,43.9649658203125,0.00074118207,-0.12934104111593564,0.5514561009803448,0.6548997868160297,13631,0,4,0.0011907524682068,13939,13631,0.0007093105232343,-1.833586793509312e-05,6.246382690733299e-05,-5.7095661759376526e-05,-0.0030565331690013,0.0039196126163005,1.11907775135478e-05,-3.3993263059528545e-05,Background,-0.12934104111593564,0.5514561009803448,0.6548997868160297,0.5514561009803448
RSAD1,699,457,42.48373794555664,0.00068489945,-0.12953212269441014,0.5515316955915449,0.6548997868160297,13632,0,6,0.0012145931631754,12420,13632,0.0002084132283926,-8.851278835209087e-06,5.468727249535732e-05,6.67031854391098e-05,0.0004985369741916,0.003546817228198,-0.0041630016639828,1.4025728887645528e-05,Background,-0.12953212269441014,0.5515316955915449,0.6548997868160297,0.5515316955915449
SYTL4,669,703,41.785400390625,0.00071330654,-0.1296058881038672,0.5515608777443812,0.6548997868160297,13633,0,4,0.0012614634378423,8941,13633,0.0015517229912802,-3.413297235965729e-05,6.524381024064496e-05,-0.0001341272145509,-0.0044407378882169,0.0036800955422222,0.0002538785338401,-5.736946695833467e-05,Background,-0.1296058881038672,0.5515608777443812,0.6548997868160297,0.5515608777443812
PRC1,675,611,41.645755767822266,0.0007072439,-0.12963675143718725,0.5515730874292541,0.6548997868160297,13634,0,6,0.0011639561117211,15129,13634,-0.007667229976505,1.7430633306503296e-05,3.651996303233318e-05,1.3243407011032104e-06,0.0003680028021335,0.003900074865669,8.340935892192647e-06,-2.5581557565601543e-05,Background,-0.12963675143718725,0.5515730874292541,0.6548997868160297,0.5515730874292541
MAN2A1,689,1159,41.56703186035156,0.0006936083,-0.12966692966821383,0.5515850260370888,0.6548997868160297,13635,0,4,0.0012312658724142,11230,13635,0.0007068468257784,-8.083876537057222e-07,6.568804383277893e-05,-0.0001417901366949,0.0003160126507282,0.0036888811737298,-0.0043523143976926,-1.8905844626715407e-05,Background,-0.12966692966821383,0.5515850260370888,0.6548997868160297,0.5515850260370888
HTR5A,670,366,40.373416900634766,0.0007115,-0.1297691502391286,0.551625464485264,0.6548997868160297,13636,0,5,0.0012610913534837,8968,13636,0.0005899164825677,-6.793439388275146e-05,0.0007594419876113,-3.869086503982544e-05,0.000734319910407,-0.0028859481681138,0.0007041773060336,1.729653013171628e-05,Background,-0.1297691502391286,0.551625464485264,0.6548997868160297,0.551625464485264
EDA,672,416,39.280311584472656,0.00070951466,-0.12977145353316138,0.5516263756619872,0.6548997868160297,13637,0,4,0.001227405695546,11521,13637,0.0007130689918994,-6.967596709728241e-05,4.286039620637894e-05,-0.0001410711556673,-0.0037227310240268,0.0040389224886894,0.0002874843776226,-6.238557398319244e-05,Background,-0.12977145353316138,0.5516263756619872,0.6548997868160297,0.5516263756619872
KLF2,589,390,27.430721282958984,0.000799599,-0.12978975950894484,0.551633617445488,0.6548997868160297,13638,0,5,0.0015532937224098,807,13638,-0.0076369261369109,0.0010196623625233,0.0010419731261208,0.0028805190231651,0.0014725941000506,-0.0028057671152055,-0.0048691220581531,0.0009866488398984,Background,-0.12978975950894484,0.551633617445488,0.6548997868160297,0.551633617445488
MKNK2,690,471,31.849098205566406,0.00069201936,-0.12979522594892548,0.5516357799477365,0.6548997868160297,13639,0,6,0.0011979737003684,13503,13639,-0.0076374541968107,1.6316855635523098e-06,3.5950921301264316e-05,0.0001857746392488,0.0004782639443874,0.0040065688081085,5.289916771289427e-06,-1.3202419722802006e-05,Background,-0.12979522594892548,0.5516357799477365,0.6548997868160297,0.5516357799477365
DIAPH2,624,1157,41.109031677246094,0.00075918797,-0.12982857026859249,0.5516489707967857,0.6548997868160297,13640,0,6,0.0012077517723082,12892,13640,0.0006388016045093,5.3977593779563904e-05,6.001535803079605e-05,7.21365213394165e-05,-0.0033450592309236,0.0038978978991508,1.5620142221450806e-05,-6.993673741817474e-05,Background,-0.12982857026859249,0.5516489707967857,0.6548997868160297,0.5516489707967857
E2F4,710,423,41.23451232910156,0.00067307515,-0.12987871284577257,0.5516688068464758,0.6548997868160297,13641,0,4,0.0011827788725211,14335,13641,0.0001832507550716,-6.5043504946515895e-06,1.6180805687326938e-05,-0.0001210793852806,0.0003823153674602,0.0037370370700955,-0.0036174855194985,-5.905329453526065e-05,Background,-0.12987871284577257,0.5516688068464758,0.6548997868160297,0.5516688068464758
RIPPLY3,647,236,38.57120895385742,0.0007335785,-0.1300240049386191,0.5517262826434892,0.6548997868160297,13642,0,4,0.0012738534556559,8085,13642,0.0007859172183088,0.0006421103607863,7.79461333877407e-05,-0.0014638602733612,-0.0003441125154495,0.0044478615745902,-2.226978540420532e-05,-0.0028811795637011,Background,-0.1300240049386191,0.5517262826434892,0.6548997868160297,0.5517262826434892
SETD7,713,370,41.74467849731445,0.00066932326,-0.13008677586210138,0.5517511137268262,0.6548997868160297,13643,0,3,0.0011783342352489,14552,13643,0.0005511280614882,-3.5427507100393996e-05,-9.509548544883728e-05,-0.000201903283596,5.472637712955475e-05,0.004090616479516,-0.0038817324675619,-1.7497684893896803e-05,Background,-0.13008677586210138,0.5517511137268262,0.6548997868160297,0.5517511137268262
MARK3,665,829,41.20609664916992,0.0007141029,-0.1302432617375845,0.5518130159288616,0.6548997868160297,13644,0,3,0.001121545261573,16137,13644,-0.0047898828051984,-3.1746920285513625e-05,2.9475431801984087e-05,-0.000108253210783,-0.0018695952603593,0.0039885630831122,4.0378421545028687e-05,-2.3454424081137404e-05,Background,-0.1302432617375845,0.5518130159288616,0.6548997868160297,0.5518130159288616
CSF1,707,675,41.56109619140625,0.0006739071,-0.13025808597070782,0.5518188799880772,0.6548997868160297,13645,0,4,0.0012199806410367,12084,13645,0.0006963956402614,9.408231562701984e-06,-3.781159421123448e-06,-4.925951361656189e-05,0.0003072395920753,0.0037092994898557,-0.0044042766094207,-0.0001106467097997,Background,-0.13025808597070782,0.5518188799880772,0.6548997868160297,0.5518188799880772
RHOBTB3,684,613,41.29044342041016,0.0006953287,-0.13027653321675844,0.5518261771958245,0.6548997868160297,13646,0,5,0.0011656156174127,15057,13646,-0.0071765789762139,1.4359131455421448e-05,4.0345825254917145e-05,-5.98859041929245e-05,0.0004042778164148,0.0037227421998977,7.646158337593079e-06,-3.84058803319931e-05,Background,-0.13027653321675844,0.5518261771958245,0.6548997868160297,0.5518261771958245
METTL8,681,411,43.45396423339844,0.00069740484,-0.13043855008611308,0.5518902657241748,0.6548997868160297,13647,0,5,0.0011989921212441,13429,13647,-0.0078667569905519,0.0001114942133426,7.343478500843048e-05,-5.668029189109802e-06,0.0004969257861375,0.0037306218873709,3.996864325017668e-05,-1.933797830133699e-05,Background,-0.13043855008611308,0.5518902657241748,0.6548997868160297,0.5518902657241748
CDKN2AIPNL,714,123,37.22981643676758,0.00066660705,-0.13045000618985209,0.5518947973296106,0.6548997868160297,13648,0,5,0.0012097445175805,12744,13648,0.0008207745850086,-0.0001848116517066,9.06987115740776e-05,5.708262324333191e-05,-0.0033199316821992,0.003741642460227,1.0091816875501536e-05,-0.0002149976789951,Background,-0.13045000618985209,0.5518947973296106,0.6548997868160297,0.5518947973296106
GRWD1,697,472,41.4120979309082,0.00068146177,-0.13059174091476683,0.5519508617163135,0.6548997868160297,13649,0,5,0.0011885680697826,14054,13649,-0.0076710958965122,2.779066926450469e-05,7.42301344871521e-05,-3.5313889384269714e-05,0.000532604753971,0.0038272337988018,3.382004797458649e-05,-0.0001220479607582,Background,-0.13059174091476683,0.5519508617163135,0.6548997868160297,0.5519508617163135
BAAT,429,427,40.954315185546875,0.0010383518,-0.1305926304482629,0.5519512135756455,0.6548997868160297,13650,0,5,0.001200681080223,13335,13650,0.0004695113748311,-5.44077875019866e-06,6.27189947408624e-05,0.0,0.0,0.0065040281042456,4.454702866496518e-05,5.175732803763822e-05,Background,-0.1305926304482629,0.5519512135756455,0.6548997868160297,0.5519512135756455
SYNC,691,514,39.8873291015625,0.00068702054,-0.13060590972097416,0.5519564662521598,0.6548997868160297,13651,0,5,0.0011989655628241,13430,13651,0.0006624844390898,1.788512963685207e-05,5.529728878173046e-05,-2.8535723686218265e-05,-0.0033506457693874,0.0036877712700515,7.809886301402003e-05,-1.3280649000080302e-05,Background,-0.13060590972097416,0.5519564662521598,0.6548997868160297,0.5519564662521598
BCL9L,668,1522,44.72676467895508,0.0007091155,-0.1306425865161049,0.5519709738773946,0.6548997868160297,13652,0,7,0.0013344004153228,5282,13652,-0.0096517987549304,0.0005495958030223,4.463363438844681e-05,0.0001764986664056,0.0004465915262699,0.0035755299031734,2.4823471903800964e-05,0.0005220528692007,Background,-0.1306425865161049,0.5519709738773946,0.6548997868160297,0.5519709738773946
ALKBH8,673,718,41.74357986450195,0.0007040549,-0.13066668340396362,0.5519805054416813,0.6548997868160297,13653,0,4,0.0011814151949775,14405,13653,-0.0086087398231029,-2.2537965378433e-06,3.3060092391679063e-05,-6.356649100780487e-05,0.0006792116910219,0.0035889083519577,9.991230399464255e-06,-2.634897464304231e-05,Background,-0.13066668340396362,0.5519805054416813,0.6548997868160297,0.5519805054416813
IGFBP2,697,169,39.56475067138672,0.00068080216,-0.13072366291476684,0.5520030436630644,0.6548997868160297,13654,0,3,0.0012162760527317,12322,13654,-0.0090339025482535,-3.160163396387361e-05,-4.2704861698439345e-05,-0.0006133982096798,0.001463710446842,0.0041944785043597,2.139807111234404e-05,-2.234056228189729e-05,Background,-0.13072366291476684,0.5520030436630644,0.6548997868160297,0.5520030436630644
BEND4,671,596,41.57915115356445,0.0007057247,-0.13072660726498403,0.5520042082949858,0.6548997868160297,13655,0,4,0.0012641168327694,8726,13655,0.0013783376198261,-0.0005429256707429,5.577319461735897e-05,-0.0003258623182773,0.0003286954015493,0.003801317885518,-0.0032477546483278,-0.0005317199975252,Background,-0.13072660726498403,0.5520042082949858,0.6548997868160297,0.5520042082949858
KCNQ2,628,930,39.57011795043945,0.00075008627,-0.13077273142702706,0.5520224525577916,0.6548997868160297,13656,0,4,0.0013227686713435,5741,13656,-0.0059723127633333,0.0007498078048229,-4.8080459237098694e-05,-6.80927187204361e-05,0.0004842281341552,0.0038013849407434,-0.0044907350093126,0.0006823539733886,Background,-0.13077273142702706,0.5520224525577916,0.6548997868160297,0.5520224525577916
MOSPD2,677,525,41.41656875610352,0.00069959223,-0.13077669241641798,0.552024019309177,0.6548997868160297,13657,0,5,0.0011989105585729,13435,13657,0.0007598178926855,1.9887465896317735e-05,4.8483725549886e-05,-9.08970832824707e-05,-0.0032711052335798,0.0037366901524364,4.2635947465896606e-05,-4.132650428800844e-05,Background,-0.13077669241641798,0.552024019309177,0.6548997868160297,0.552024019309177
CDK18,672,491,41.43626403808594,0.00070426124,-0.13082213753316138,0.5520419948608757,0.6548997868160297,13658,0,5,0.0011695858730688,14914,13658,-0.0073079662397503,-4.0706247091293335e-05,3.67872416973114e-06,5.188211798667908e-05,0.0004438292235136,0.0038750497624278,-3.774464130401611e-05,4.734843969345093e-06,Background,-0.13082213753316138,0.5520419948608757,0.6548997868160297,0.5520419948608757
NUAK1,688,676,40.160457611083984,0.0006887536,-0.13082777437354132,0.5520442244728649,0.6548997868160297,13659,0,5,0.0012451353149277,10176,13659,0.00064049474895,0.0002542696893215,8.353963494300842e-06,-0.0001414306461811,0.000229638069868,0.0036905873566865,-0.0043100770562887,-0.0001057609915733,Background,-0.13082777437354132,0.5520442244728649,0.6548997868160297,0.5520442244728649
ERFE,601,436,33.364505767822266,0.0007797986,-0.13091306445247444,0.5520779601542809,0.6548997868160297,13660,0,6,0.0013840016580828,3672,13660,-0.0089169163256883,0.0009458799031563,1.830049222917296e-05,0.0001254137605428,0.0003473814576864,0.0061516310088336,-0.0058410232886672,0.000946151849348,Background,-0.13091306445247444,0.5520779601542809,0.6548997868160297,0.5520779601542809
RCOR2,701,543,41.87490463256836,0.0006759413,-0.13095326397528256,0.5520938605634865,0.6548997868160297,13661,0,4,0.001224531122716,11753,13661,-0.0080232108011841,-6.731599569320679e-05,6.058253711671569e-05,-9.244866669178008e-05,0.0015154551947489,0.0035351507831364,2.8602782549569383e-05,-0.0001857243478298,Background,-0.13095326397528256,0.5520938605634865,0.6548997868160297,0.5520938605634865
GPD1L,681,356,40.413368225097656,0.0006946633,-0.1309868580861131,0.5521071482219189,0.6548997868160297,13662,0,4,0.0011816801183818,14388,13662,-0.0060819769278168,-8.707493543624878e-05,1.5782195987412706e-05,-0.0003321003168821,0.0004219524562358,0.0036487996112555,0.0001531485468149,-9.55536961555481e-05,Background,-0.1309868580861131,0.5521071482219189,0.6548997868160297,0.5521071482219189
SMIM10L3,670,71,27.480178833007812,0.00070539856,-0.1309894382391286,0.5521081687612308,0.6548997868160297,13663,0,7,0.0012064090679268,12976,13663,0.0001686196774244,0.0007863480132073,4.772190732182935e-05,4.908815026283264e-05,0.0003373026847839,0.0,1.1229891242692249e-05,0.0007500599604099,Background,-0.1309894382391286,0.5521081687612308,0.6548997868160297,0.5521081687612308
FCN3,235,301,41.557594299316406,0.0016174025,-0.13110170617475575,0.5521525742592934,0.6548997868160297,13664,0,5,0.0011798776189057,14471,13664,0.0006717182695865,1.0566539478883853e-16,0.0,-0.0002182871103286,-0.0007779896259307,0.0044891578145325,1.0566539478883853e-16,1.0566539478883853e-16,Background,-0.13110170617475575,0.5521525742592934,0.6548997868160297,0.5521525742592934
DLGAP2,544,1109,41.3758544921875,0.00085030386,-0.13111005493402378,0.5521558764299535,0.6548997868160297,13665,0,3,0.0012532152039617,9566,13665,0.0030244830995798,-0.0001357309520244,6.31827861070633e-05,-9.368732571601868e-05,-0.0026498548686504,0.0041406154632568,-0.0051812436431646,-0.0001680180430412,Background,-0.13111005493402378,0.5521558764299535,0.6548997868160297,0.5521558764299535
CAPS,683,165,30.44264030456543,0.00069135835,-0.13126259554099245,0.5522162099221499,0.6548997868160297,13666,0,4,0.0012387168413796,10669,13666,0.0010221297852694,-8.20644199848175e-05,0.00057788065169,-3.0215829610824585e-05,0.0004608090966939,-0.0005254904972389,0.0005492964992299,-0.0001210160553455,Background,-0.13126259554099245,0.5522162099221499,0.6548997868160297,0.5522162099221499
CLCN5,666,821,41.37523651123047,0.0007078982,-0.131284367654213,0.5522248212199959,0.6548997868160297,13667,0,5,0.0011875798353702,14108,13667,0.0007202188717201,1.59740520757623e-05,3.021956217708066e-05,-0.000131731852889,-0.0034352070651948,0.0039912387728691,-2.3767347556713503e-06,2.2725006942891926e-07,Background,-0.131284367654213,0.5522248212199959,0.6548997868160297,0.5522248212199959
