gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,delta_clade_5,tier,z_track_b,p_track_b,q_track_b,p_combined
STK16,719,305,39.81940078735352,0.01599551,-0.3222358343566867,0.6263629804014684,0.8708073741997225,12148,1,5,0.0020421061,6237,12148,0.0018302411,0.0010325704,5.115848e-05,0.032244656,0.0006084237,Background,-0.3222358343566867,0.6263629804014684,0.8708073741997225,0.6263629804014684
RPUSD3,672,356,42.01547622680664,0.015146948,-0.3224794980125533,0.6264552664564882,0.8708073741997225,12149,0,4,0.0017896798,10062,12149,9.981543e-05,0.00075901905,0.0025134757,0.030811217,-0.00031392835,Background,-0.3224794980125533,0.6264552664564882,0.8708073741997225,0.6264552664564882
MSN,693,578,40.92886734008789,0.015534367,-0.32249145365112436,0.6264597943917332,0.8708073741997225,12150,0,4,0.0017592765,10364,12150,0.009251412,0.0003632889,2.787821e-05,0.025224779,-0.00013146177,Background,-0.32249145365112436,0.6264597943917332,0.8708073741997225,0.6264597943917332
STAB1,662,2645,43.034549713134766,0.014949871,-0.3227849554694472,0.6265709462759868,0.8708073741997225,12151,1,5,0.0023008632,4152,12151,0.0078639975,0.0043359753,2.6648864e-05,0.021030568,0.00017172843,Background,-0.3227849554694472,0.6265709462759868,0.8708073741997225,0.6265709462759868
KLHL3,679,592,41.41932678222656,0.015271467,-0.3228211762721394,0.6265846627030583,0.8708073741997225,12152,0,4,0.0013766825,15111,12152,0.00039509102,0.00010227786,-8.959137e-05,0.03371892,2.1340325e-05,Background,-0.3228211762721394,0.6265846627030583,0.8708073741997225,0.6265846627030583
PSMC3,698,439,37.95014190673828,0.015617345,-0.3228378765060875,0.6265909868473994,0.8708073741997225,12153,0,2,0.0014121912,14722,12153,0.0009461602,-0.0023398297,-4.3529086e-05,0.0363625,-3.8407743e-06,Background,-0.3228378765060875,0.6265909868473994,0.8708073741997225,0.6265909868473994
UPK2,715,190,41.56623840332031,0.015912693,-0.3229748850419288,0.6266428687706564,0.8708073741997225,12154,0,4,0.0016410322,11706,12154,0.00024827372,-0.0007046461,0.00095369434,0.034667846,0.00041669235,Background,-0.3229748850419288,0.6266428687706564,0.8708073741997225,0.6266428687706564
CEP192,425,2676,44.953643798828125,0.008597099,-0.32306644660586237,0.6266775397104833,0.8708073741997225,12155,0,4,0.002670154,1412,12155,-0.06729936,0.030310202,0.00030058995,0.022379069,0.033533193,Background,-0.32306644660586237,0.6266775397104833,0.8708073741997225,0.6266775397104833
SARDH,603,989,40.35483932495117,0.013719651,-0.3231682815029885,0.6267160995727246,0.8708073741997225,12156,0,4,0.0023925123,2786,12156,0.028429095,0.012097643,-0.0751898,0.065304264,3.6869198e-05,Background,-0.3231682815029885,0.6267160995727246,0.8708073741997225,0.6267160995727246
SH3KBP1,655,685,41.14315032958984,0.014805475,-0.32319134658014004,0.6267248330057105,0.8708073741997225,12157,0,3,0.0016049056,12561,12157,0.003316177,0.00017442767,-0.0002296865,0.029976007,-0.00013087504,Background,-0.32319134658014004,0.6267248330057105,0.8708073741997225,0.6267248330057105
P2RY12,719,355,41.83890914916992,0.015976092,-0.32324380735788977,0.6267446966763157,0.8708073741997225,12158,0,3,0.001668798,11247,12158,0.001720249,0.00066755153,-0.0002522664,0.033633806,-4.5703724e-05,Background,-0.32324380735788977,0.6267446966763157,0.8708073741997225,0.6267446966763157
PCDHB13,265,900,41.72886657714844,8.067465e-05,-0.32340115382461143,0.6268042720872665,0.8708073741997225,12159,0,1,0.001243735,16003,12159,-0.023685854,0.048629977,0.0,-0.024763744,0.0,Background,-0.32340115382461143,0.6268042720872665,0.8708073741997225,0.6268042720872665
DOK6,676,422,34.84636688232422,0.015199869,-0.3236165072853112,0.6268858055209059,0.8708073741997225,12160,0,2,0.0012687405,15711,12160,-0.0007584586,-0.0002709208,9.517092e-05,0.034949385,-2.7243048e-05,Background,-0.3236165072853112,0.6268858055209059,0.8708073741997225,0.6268858055209059
MED29,723,217,36.80415725708008,0.016033016,-0.3238206382319003,0.6269630848332038,0.8708073741997225,12161,0,4,0.0015021772,13673,12161,0.001301067,-0.00019978732,0.00013270695,0.034599617,1.7303973e-05,Background,-0.3238206382319003,0.6269630848332038,0.8708073741997225,0.6269630848332038
ORM1,606,229,39.85675048828125,0.013771667,-0.3238799881319538,0.6269855523909561,0.8708073741997225,12162,0,4,0.002022895,6508,12162,-0.035333037,0.001087321,7.724576e-05,0.023533572,0.041429274,Background,-0.3238799881319538,0.6269855523909561,0.8708073741997225,0.6269855523909561
PTGES3,720,162,41.37678146362305,0.015970051,-0.32444333191351876,0.6271987908638064,0.8708073741997225,12163,0,3,0.0015180246,13542,12163,0.001158198,0.0002466794,-3.2177195e-05,0.034368113,-3.0683354e-05,Background,-0.32444333191351876,0.6271987908638064,0.8708073741997225,0.6271987908638064
MS4A13,683,183,40.35148620605469,0.015312751,-0.3244980787513987,0.6272195117142014,0.8708073741997225,12164,0,3,0.0016163252,12293,12164,0.008579438,-0.00036437623,5.0205737e-05,0.0261354,-0.000160316,Background,-0.3244980787513987,0.6272195117142014,0.8708073741997225,0.6272195117142014
POC1B,693,486,41.62965393066406,0.01549337,-0.3245965240473333,0.6272567708441354,0.8708073741997225,12165,0,4,0.0019214113,8225,12165,0.000942679,0.01836824,-9.696931e-05,0.015404539,2.5734305e-05,Background,-0.3245965240473333,0.6272567708441354,0.8708073741997225,0.6272567708441354
KCNH7,670,1205,41.54375457763672,0.015065379,-0.32470102588641075,0.6272963209243709,0.8708073741997225,12166,0,3,0.0015081294,13636,12166,0.00080827926,0.0003650845,-3.6139973e-05,0.03255915,-9.160489e-06,Background,-0.32470102588641075,0.6272963209243709,0.8708073741997225,0.6272963209243709
CCNJ,723,386,41.740745544433594,0.016015729,-0.32471945962603854,0.6273032972736694,0.8708073741997225,12167,0,3,0.0015212896,13511,12167,0.0008630806,0.0003843829,-0.00066669425,0.035236556,-5.058944e-06,Background,-0.32471945962603854,0.6273032972736694,0.8708073741997225,0.6273032972736694
MC4R,721,333,41.96275329589844,0.015979983,-0.32481216850408307,0.627338382821019,0.8708073741997225,12168,0,4,0.0017674848,10284,12168,0.0011724443,0.00087005924,0.00024247123,0.03350915,-6.1808154e-05,Background,-0.32481216850408307,0.627338382821019,0.8708073741997225,0.627338382821019
MSMP,725,139,40.978248596191406,0.016046194,-0.3248940858417149,0.6273693834455542,0.8708073741997225,12169,0,3,0.0017258557,10686,12169,0.001498715,-0.0018426273,-0.00045954203,0.03555415,0.0011296924,Background,-0.3248940858417149,0.6273693834455542,0.8708073741997225,0.6273693834455542
RAD1,720,286,42.200340270996094,0.01596091,-0.3249180282703058,0.6273784440119455,0.8708073741997225,12170,0,4,0.0017044237,10895,12170,0.0012192635,0.0008586943,-4.8166607e-05,0.03356819,9.169988e-05,Background,-0.3249180282703058,0.6273784440119455,0.8708073741997225,0.6273784440119455
TTC4,687,365,40.166316986083984,0.015365398,-0.32556567764179484,0.6276235081039219,0.8708073741997225,12171,0,2,0.001437446,14373,12171,0.0012230852,-0.0004154523,-0.00023354404,0.03400612,-0.00022213347,Background,-0.32556567764179484,0.6276235081039219,0.8708073741997225,0.6276235081039219
SLC47A2,482,681,41.18857192993164,0.010480477,-0.3260182997886041,0.6277947451641581,0.8708073741997225,12172,0,2,0.0015603906,13190,12172,0.0056071747,-5.586086e-09,0.0,0.017876724,-4.8832968e-05,Background,-0.3260182997886041,0.6277947451641581,0.8708073741997225,0.6277947451641581
SEC22A,722,307,41.5777587890625,0.015968844,-0.32627458724809916,0.6278916932285237,0.8708073741997225,12173,0,3,0.0014848496,13851,12173,0.00041593192,0.0005784733,-0.00054496434,0.035268042,-1.00545585e-05,Background,-0.32627458724809916,0.6278916932285237,0.8708073741997225,0.6278916932285237
PNLIPRP1,549,469,41.32077407836914,0.012363794,-0.32642985820174336,0.6279504249662846,0.8708073741997225,12174,0,3,0.0019755831,7259,12174,0.0015638685,0.011706999,-0.0006786585,0.015085999,-3.1923875e-05,Background,-0.32642985820174336,0.6279504249662846,0.8708073741997225,0.6279504249662846
EXOSC7,714,294,40.65053939819336,0.015827032,-0.32651953064874584,0.6279843425019535,0.8708073741997225,12175,0,4,0.0017704809,10252,12175,0.0013808213,0.00061050244,0.0003262479,0.033320013,-0.00024727173,Background,-0.32651953064874584,0.6279843425019535,0.8708073741997225,0.6279843425019535
ADRB2,717,432,42.37214279174805,0.015876574,-0.3266304728432199,0.6280263036920435,0.8708073741997225,12176,0,4,0.0015058173,13648,12176,0.0016238729,-0.00020599365,5.625887e-05,0.03398964,3.731996e-05,Background,-0.3266304728432199,0.6280263036920435,0.8708073741997225,0.6280263036920435
TMEM14A,711,100,41.12586975097656,0.015768602,-0.3268518067460865,0.6281100133210484,0.8708073741997225,12177,0,4,0.0016553842,11409,12177,0.0017436959,-4.380662e-05,9.039696e-05,0.03305997,0.00040940754,Background,-0.3268518067460865,0.6281100133210484,0.8708073741997225,0.6281100133210484
MZT1,717,99,31.09475326538086,0.015866728,-0.3271411515674842,0.6282194358986691,0.8708073741997225,12178,0,3,0.0014586196,14111,12178,0.0012842076,-0.0016270895,-8.6952e-05,0.035870478,3.843475e-05,Background,-0.3271411515674842,0.6282194358986691,0.8708073741997225,0.6282194358986691
TAS2R38,594,377,42.29484176635742,0.013433397,-0.3272806831591368,0.628272199364328,0.8708073741997225,12179,0,4,0.002153679,5308,12179,0.006678058,0.0020938911,-0.0003980156,0.021449888,0.00021417253,Background,-0.3272806831591368,0.628272199364328,0.8708073741997225,0.628272199364328
OR52E2,306,346,40.50823211669922,0.002784183,-0.3274980314524835,0.6283543841893602,0.8708073741997225,12180,0,1,0.0012434663,16024,12180,-0.019143352,-0.019338576,-0.0006323047,0.046577904,-0.0012380406,Background,-0.3274980314524835,0.6283543841893602,0.8708073741997225,0.6283543841893602
SPRY2,722,321,41.581668853759766,0.015942948,-0.32762047722329807,0.6284006814215056,0.8708073741997225,12181,0,3,0.0016623562,11320,12181,0.00082675915,0.0013151299,-0.00056560803,0.034185927,-0.00011269376,Background,-0.32762047722329807,0.6284006814215056,0.8708073741997225,0.6284006814215056
MYO1B,690,1107,41.95740509033203,0.015378624,-0.3276938614263088,0.6284284273900209,0.8708073741997225,12182,0,3,0.001635922,11831,12182,0.009285612,-0.0002791658,8.551404e-05,0.025361039,-6.5358356e-05,Background,-0.3276938614263088,0.6284284273900209,0.8708073741997225,0.6284284273900209
UPK3A,692,306,40.1165657043457,0.015414174,-0.3277334924180082,0.6284434112672339,0.8708073741997225,12183,0,3,0.0015142598,13573,12183,-0.00036043837,0.00063060084,0.0005150945,0.033907246,-0.00022536516,Background,-0.3277334924180082,0.6284434112672339,0.8708073741997225,0.6284434112672339
DNAJC18,693,377,41.67414474487305,0.015431018,-0.3277981082936054,0.6284678411329744,0.8708073741997225,12184,0,3,0.0015967636,12726,12184,0.009200732,-0.00036604423,4.088506e-06,0.02575678,-9.075925e-05,Background,-0.3277981082936054,0.6284678411329744,0.8708073741997225,0.6284678411329744
FBXO34,671,755,42.0380744934082,0.015015214,-0.32821716357982017,0.6286262643142126,0.8708073741997225,12185,0,4,0.0015118612,13599,12185,0.0009629545,0.00012508314,0.00013764016,0.032433417,-8.4046274e-05,Background,-0.32821716357982017,0.6286262643142126,0.8708073741997225,0.6286262643142126
CLN3,678,452,41.85004425048828,0.015136315,-0.3287657471712591,0.6288336225293675,0.8708073741997225,12186,0,4,0.002127024,5478,12186,0.008380297,0.0007994496,0.0005414244,0.024240054,-0.000115381554,Background,-0.3287657471712591,0.6288336225293675,0.8708073741997225,0.6288336225293675
PACRG,695,257,36.56555938720703,0.015440651,-0.32915768595841977,0.6289817479316917,0.8708073741997225,12187,0,4,0.0016771442,11149,12187,0.008438975,7.605461e-05,-0.0004318077,0.026343511,9.959936e-05,Background,-0.32915768595841977,0.6289817479316917,0.8708073741997225,0.6289817479316917
PHOSPHO2,712,241,43.459442138671875,0.01574103,-0.3291782535618395,0.6289895205173144,0.8708073741997225,12188,0,4,0.001942404,7860,12188,0.0009108655,0.0025948156,-0.0010051909,0.03235098,0.00034653954,Background,-0.3291782535618395,0.6289895205173144,0.8708073741997225,0.6289895205173144
MSRA,687,257,39.46427154541016,0.015292807,-0.3292833870414857,0.6290292500885342,0.8708073741997225,12189,0,3,0.001481486,13875,12189,0.0016183988,-0.0003559771,3.7020072e-05,0.03375157,-0.00085526146,Background,-0.3292833870414857,0.6290292500885342,0.8708073741997225,0.6290292500885342
APBB3,722,504,41.7854118347168,0.015910663,-0.3292984219965949,0.6290349316326522,0.8708073741997225,12190,0,2,0.001406644,14785,12190,0.0008966614,-0.0004545534,-1.6767532e-05,0.035606578,-0.0004545953,Background,-0.3292984219965949,0.6290349316326522,0.8708073741997225,0.6290349316326522
CLEC4C,211,197,38.86258316040039,-0.0049740686,-0.32940775990051246,0.6290762483774177,0.8708073741997225,12191,0,0,0.001,17126,12191,-0.011017913,-2.7891054e-09,-0.00010442361,0.0,0.0,Background,-0.32940775990051246,0.6290762483774177,0.8708073741997225,0.6290762483774177
IST1,716,388,41.109161376953125,0.015803453,-0.32953013893768524,0.6291224913571287,0.8708073741997225,12192,0,4,0.0018379188,9542,12192,0.0015756643,0.00074582174,0.00037018536,0.03278978,-0.00014386326,Background,-0.32953013893768524,0.6291224913571287,0.8708073741997225,0.6291224913571287
PLEKHB1,726,237,37.491085052490234,0.01597091,-0.3296908316922143,0.629183208987973,0.8708073741997225,12193,0,2,0.0014009363,14854,12193,0.0008455906,-0.0003050305,-0.00028129714,0.03575124,-0.00029845163,Background,-0.3296908316922143,0.629183208987973,0.8708073741997225,0.629183208987973
MPHOSPH6,723,166,38.40805435180664,0.015919367,-0.32972971167566795,0.6291978992758843,0.8708073741997225,12194,0,3,0.0018014543,9947,12194,0.014139688,-0.0010086419,0.0004995549,0.022463577,-0.0004973952,Background,-0.32972971167566795,0.6291978992758843,0.8708073741997225,0.6291978992758843
PRSS38,597,351,41.20341873168945,0.013451553,-0.3297319452830027,0.6291987432091763,0.8708073741997225,12195,0,3,0.0023939896,2771,12195,-0.072249226,0.025582911,0.03624574,-3.7252903e-09,0.04049916,Background,-0.3297319452830027,0.6291987432091763,0.8708073741997225,0.6291987432091763
MIGA1,673,624,41.42023849487305,0.015022487,-0.32977523006328324,0.6292150975577695,0.8708073741997225,12196,0,4,0.0017075214,10873,12196,0.0007342228,0.0007214304,0.00035083573,0.03189544,-0.00011062808,Background,-0.32977523006328324,0.6292150975577695,0.8708073741997225,0.6292150975577695
C6orf62,726,235,36.869361877441406,0.015967773,-0.32985413583955364,0.629244910036023,0.8708073741997225,12197,0,4,0.0016038411,12596,12197,0.0013347198,0.0004901476,-0.0020825164,0.035953656,9.017065e-06,Background,-0.32985413583955364,0.629244910036023,0.8708073741997225,0.629244910036023
ANKS4B,717,430,41.765655517578125,0.015810074,-0.3300796029634285,0.629330092599055,0.8708073741997225,12198,0,4,0.0015961173,12738,12198,0.0011698921,-0.0001618946,0.00019261101,0.033908956,0.00024284236,Background,-0.3300796029634285,0.629330092599055,0.8708073741997225,0.629330092599055
MRPS25,699,183,40.80172348022461,0.015494328,-0.330088415764034,0.629333421988772,0.8708073741997225,12199,0,4,0.0020255167,6477,12199,0.0014347021,0.01972453,-0.0002838727,0.013708924,6.208941e-05,Background,-0.330088415764034,0.629333421988772,0.8708073741997225,0.629333421988772
GLRA3,685,467,41.456878662109375,0.015239503,-0.33013061440531233,0.6293493640877414,0.8708073741997225,12200,0,4,0.0019177763,8297,12200,0.008645298,0.00036770757,0.0003633201,0.024736717,-3.6478043e-05,Background,-0.33013061440531233,0.6293493640877414,0.8708073741997225,0.6293493640877414
NXT1,720,142,37.06517791748047,0.015859768,-0.3301703790982403,0.6293643864693717,0.8708073741997225,12201,0,4,0.0016561338,11399,12201,0.00020933058,0.00037370063,0.0012959661,0.03388082,-0.0002962947,Background,-0.3301703790982403,0.6293643864693717,0.8708073741997225,0.6293643864693717
PSEN2,693,451,36.27301025390625,0.015383414,-0.33024242790579966,0.6293916047030428,0.8708073741997225,12202,0,4,0.0018103693,9864,12202,0.009292473,0.00052148756,-2.4738722e-05,0.024576468,3.267452e-05,Background,-0.33024242790579966,0.6293916047030428,0.8708073741997225,0.6293916047030428
CUEDC2,722,317,41.65584564208984,0.015885355,-0.3306137519121159,0.6295318713334485,0.8708073741997225,12203,0,3,0.0016771116,11150,12203,0.0021323685,-0.0012578024,-0.00044840015,0.03451706,0.00057750195,Background,-0.3306137519121159,0.6295318713334485,0.8708073741997225,0.6295318713334485
RAB8B,710,208,25.656007766723633,0.015677335,-0.3306713542933627,0.6295536289335324,0.8708073741997225,12204,0,4,0.001993455,6965,12204,0.0011108376,0.0011437722,0.00085998327,0.031942643,-1.6577542e-06,Background,-0.3306713542933627,0.6295536289335324,0.8708073741997225,0.6295536289335324
PPIH,713,177,25.522216796875,0.015728973,-0.33070135068174283,0.6295649590201727,0.8708073741997225,12205,0,4,0.0017114851,10826,12205,0.00023310725,0.02103457,-5.7972968e-05,0.013959581,1.7527491e-06,Background,-0.33070135068174283,0.6295649590201727,0.8708073741997225,0.6295649590201727
NPRL2,720,398,41.181297302246094,0.015848972,-0.3307310203702973,0.6295761655968168,0.8708073741997225,12206,0,3,0.0014835863,13862,12206,0.0018453472,-0.0008157296,9.534415e-06,0.03445425,-5.403161e-05,Background,-0.3307310203702973,0.6295761655968168,0.8708073741997225,0.6295761655968168
SEC14L3,600,410,40.80229187011719,0.013494063,-0.3309681832904568,0.6296657407583924,0.8708073741997225,12207,0,3,0.0017539152,10411,12207,0.00038485322,0.012504062,-5.592592e-06,0.017309958,-1.9643456e-05,Background,-0.3309681832904568,0.6296657407583924,0.8708073741997225,0.6296657407583924
CYP2E1,631,495,40.135440826416016,0.01416172,-0.3311337634930982,0.629728275344276,0.8708073741997225,12208,1,5,0.0017665051,10294,12208,0.00071925856,0.0008690902,9.6777454e-05,0.029681778,0.00029966794,Background,-0.3311337634930982,0.629728275344276,0.8708073741997225,0.629728275344276
PSENEN,721,121,29.658536911010746,0.01585787,-0.33115614521386794,0.62973672797368,0.8708073741997225,12209,0,4,0.0015453293,13319,12209,0.0011386848,0.00029612705,-0.00013395958,0.034125343,3.3078715e-05,Background,-0.33115614521386794,0.62973672797368,0.8708073741997225,0.62973672797368
