gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,delta_clade_3,delta_clade_4,tier,z_track_b,p_track_b,q_track_b,p_combined
DEFB106A,607,76,40.42487335205078,-0.04349117,-1.4512549939558432,0.9266455657458894,0.99999984527185,15376,0,0,0.001,16799,15376,-0.008475199,-0.0006418281,-0.0012587048,-0.0766066,Background,-1.4512549939558432,0.9266455657458894,0.99999984527185,0.9266455657458894
RPS21,689,83,29.748708724975582,-0.043241058,-1.451863182500008,0.9267301742285952,0.99999984527185,15377,0,0,0.001,16856,15377,-0.07723029,-0.0036021434,-0.0055399146,-0.00010975785,Background,-1.451863182500008,0.9267301742285952,0.99999984527185,0.9267301742285952
SNRPA1,687,255,41.37752914428711,-0.043266658,-1.452435155293473,0.9268096763975645,0.99999984527185,15378,0,1,0.0013188364,13979,15378,0.02932429,-0.0022397093,-0.004999757,-0.10861814,Background,-1.452435155293473,0.9268096763975645,0.99999984527185,0.9268096763975645
TTLL8,492,801,40.333526611328125,-0.044043574,-1.4530068916582193,0.9268890797254455,0.99999984527185,15379,0,2,0.0019523795,3539,15379,0.04150203,-0.10560313,0.03859811,-0.06258414,Background,-1.4530068916582193,0.9268890797254455,0.99999984527185,0.9268890797254455
HTR3C,352,455,41.21126937866211,-0.044972267,-1.453798837588859,0.9269989570676211,0.99999984527185,15380,0,1,0.0012776123,15077,15380,0.0066428967,-1.8626451e-09,-0.038570255,-0.05801716,Background,-1.453798837588859,0.9269989570676211,0.99999984527185,0.9269989570676211
TOP1,706,768,41.378963470458984,-0.04326898,-1.4541596755445172,0.9270489790529238,0.99999984527185,15381,0,1,0.0013246842,12839,15381,0.05005209,-0.0042854166,-0.006210291,-0.12609431,Background,-1.4541596755445172,0.9270489790529238,0.99999984527185,0.9270489790529238
C19orf12,586,145,39.3279914855957,-0.043694463,-1.4548041082321546,0.9271382497304591,0.99999984527185,15382,0,2,0.0013248627,12767,15382,0.05111472,-0.042871125,-0.0956325,7.4488975e-09,Background,-1.4548041082321546,0.9271382497304591,0.99999984527185,0.9271382497304591
PPP6R1,668,904,41.27716064453125,-0.043419097,-1.455159891537793,0.9271874991221549,0.99999984527185,15383,0,1,0.0013224679,13443,15383,0.039571002,-0.028449684,-0.0037548319,-0.094204694,Background,-1.455159891537793,0.9271874991221549,0.99999984527185,0.9271874991221549
NAPSA,557,460,37.036964416503906,-0.04382479,-1.4551900127157287,0.9271916674831276,0.99999984527185,15384,0,1,0.0012946383,14990,15384,0.010152489,-0.0032531668,-0.048826598,-0.045722283,Background,-1.4551900127157287,0.9271916674831276,0.99999984527185,0.9271916674831276
OR10V1,487,311,41.28067779541016,-0.044179022,-1.4560304113252567,0.9273078935642469,0.99999984527185,15385,0,1,0.0010000005,16504,15385,-0.0069993846,-0.036697842,-0.04466083,1.8641633e-09,Background,-1.4560304113252567,0.9273078935642469,0.99999984527185,0.9273078935642469
OR51I1,532,339,42.162322998046875,-0.043967005,-1.4561387705599593,0.9273228691649061,0.99999984527185,15386,0,1,0.001314379,14496,15386,-0.072374254,-0.03667038,-0.0010041073,0.02211475,Background,-1.4561387705599593,0.9273228691649061,0.99999984527185,0.9273228691649061
FBXO15,687,527,41.78976821899414,-0.04341289,-1.456710203998015,0.9274018040557471,0.99999984527185,15387,0,1,0.001316555,14251,15387,0.025155788,-0.0026847473,-0.0077061662,-0.10159066,Background,-1.456710203998015,0.9274018040557471,0.99999984527185,0.9274018040557471
JAKMIP1,700,705,41.801856994628906,-0.043384,-1.4570157296481712,0.9274439808577967,0.99999984527185,15388,0,1,0.0013273611,11990,15388,0.07308367,-0.035643924,-0.0063959444,-0.1178118,Background,-1.4570157296481712,0.9274439808577967,0.99999984527185,0.9274439808577967
HHAT,659,506,41.562686920166016,-0.043512896,-1.457041882881785,0.9274475903526579,0.99999984527185,15389,0,1,0.0013207286,13762,15389,0.03392647,-0.025897402,-0.0050005605,-0.09005429,Background,-1.457041882881785,0.9274475903526579,0.99999984527185,0.9274475903526579
NRXN1,661,1527,41.3983268737793,-0.043539066,-1.4579910642411147,0.9275784969746387,0.99999984527185,15390,0,1,0.001321625,13615,15390,0.03662629,-0.027369786,-0.004192113,-0.092142515,Background,-1.4579910642411147,0.9275784969746387,0.99999984527185,0.9275784969746387
FAM78A,706,289,38.414695739746094,-0.043402165,-1.458071867394703,0.9275896326013681,0.99999984527185,15391,0,1,0.0013247041,12823,15391,0.05017078,-0.0033804537,-0.007194968,-0.12639968,Background,-1.458071867394703,0.9275896326013681,0.99999984527185,0.9275896326013681
ACP7,631,475,41.52067565917969,-0.043658745,-1.4585206047941872,0.9276514500324113,0.99999984527185,15392,0,1,0.0013269158,12134,15392,0.06792047,-0.07008135,-0.0042173387,-0.08093928,Background,-1.4585206047941872,0.9276514500324113,0.99999984527185,0.9276514500324113
PDPR,608,888,41.70711135864258,-0.043762725,-1.4591262758320498,0.9277348222862231,0.99999984527185,15393,0,0,0.001,17098,15393,-0.0051887343,-0.0024742251,-0.0035793735,-0.07628311,Background,-1.4591262758320498,0.9277348222862231,0.99999984527185,0.9277348222862231
ECEL1,668,787,31.740541458129883,-0.043558236,-1.4592075533345361,0.927746004748477,0.99999984527185,15394,0,1,0.0013185128,14018,15394,-0.01544332,0.028654996,-0.0052513313,-0.095076784,Background,-1.4592075533345361,0.927746004748477,0.99999984527185,0.927746004748477
ELMO3,708,726,41.95464324951172,-0.04344831,-1.4596013127711436,0.9278001608681454,0.99999984527185,15395,0,1,0.0013250362,12705,15395,0.05223151,-0.0044325003,-0.0070193717,-0.12767622,Background,-1.4596013127711436,0.9278001608681454,0.99999984527185,0.9278001608681454
CES4A,364,600,36.307373046875,-0.045107048,-1.4597909390924353,0.9278262302230793,0.99999984527185,15396,0,1,0.0010000005,16511,15396,-0.08814669,-0.002067401,0.0,1.862891e-09,Background,-1.4597909390924353,0.9278262302230793,0.99999984527185,0.9278262302230793
PLEKHS1,704,556,41.80105209350586,-0.04348234,-1.4602518990370346,0.9278895717631969,0.99999984527185,15397,0,1,0.0013241883,12981,15397,0.04726564,-0.0047334917,-0.006253397,-0.1232434,Background,-1.4602518990370346,0.9278895717631969,0.99999984527185,0.9278895717631969
GADD45A,707,205,37.69969940185547,-0.04348242,-1.460516592684529,0.9279259246459898,0.99999984527185,15398,0,1,0.001325018,12715,15398,0.052114833,-0.004646063,-0.0062565226,-0.12817708,Background,-1.460516592684529,0.9279259246459898,0.99999984527185,0.9279259246459898
ATP6V1G2,711,77,27.787458419799805,-0.04348175,-1.4608446914180904,0.9279709660467133,0.99999984527185,15399,0,1,0.0010846321,16227,15399,-0.04761505,-0.035046957,-0.0047552055,0.00045372755,Background,-1.4608446914180904,0.9279709660467133,0.99999984527185,0.9279709660467133
HLCS,664,823,43.34744644165039,-0.043656442,-1.4616853219687316,0.928086269347663,0.99999984527185,15400,0,1,0.0013220051,13542,15400,0.037899837,-0.027336255,-0.004872565,-0.093003914,Background,-1.4616853219687316,0.928086269347663,0.99999984527185,0.928086269347663
IREB2,674,976,41.89076232910156,-0.043635443,-1.4620164271135563,0.9281316458075237,0.99999984527185,15401,0,1,0.0013115113,14707,15401,0.019033397,-0.0022137363,-0.0048438497,-0.099246696,Background,-1.4620164271135563,0.9281316458075237,0.99999984527185,0.9281316458075237
FGF18,677,207,40.74242401123047,-0.04363698,-1.4623405246584935,0.9281760406392102,0.99999984527185,15402,0,1,0.0013133073,14580,15402,0.020859938,-0.004216738,-0.0049602147,-0.09895696,Background,-1.4623405246584935,0.9281760406392102,0.99999984527185,0.9281760406392102
TRIM71,625,901,40.48774337768555,-0.043815397,-1.4624155900077684,0.9281863200786938,0.99999984527185,15403,0,2,0.0019254144,4362,15403,0.026441945,0.023369836,-0.05833916,-0.07910341,Background,-1.4624155900077684,0.9281863200786938,0.99999984527185,0.9281863200786938
FAM187A,712,428,39.54237747192383,-0.04354226,-1.4627113226136486,0.9282268066856352,0.99999984527185,15404,0,1,0.0013252773,12627,15404,0.05383513,-0.0024344926,-0.0046610646,-0.13382408,Background,-1.4627113226136486,0.9282268066856352,0.99999984527185,0.9282268066856352
MFAP5,688,183,39.72346496582031,-0.04361724,-1.4627754082424695,0.928235577876011,0.99999984527185,15405,0,1,0.0013227018,13382,15405,0.04047076,-0.0020179972,-0.005895441,-0.1197918,Background,-1.4627754082424695,0.928235577876011,0.99999984527185,0.928235577876011
OR8G3P,134,353,41.49542236328125,-0.049053237,-1.4630655938686778,0.9282752843434883,0.99999984527185,15406,0,1,0.0010000003,16536,15406,-0.06966483,-0.02844162,0.0,9.301323e-10,Background,-1.4630655938686778,0.9282752843434883,0.99999984527185,0.9282752843434883
COMP,661,776,36.60787582397461,-0.043716155,-1.4631331207515224,0.9282845217150788,0.99999984527185,15407,0,1,0.00132181,13579,15407,0.037235476,-0.027398659,-0.005656614,-0.09161247,Background,-1.4631331207515224,0.9282845217150788,0.99999984527185,0.9282845217150788
TMEM120B,696,347,41.721885681152344,-0.04361902,-1.463550871974189,0.9283416479044898,0.99999984527185,15408,0,1,0.0010975641,16160,15408,-0.08020787,-0.0023240955,-0.005257832,0.0005517483,Background,-1.463550871974189,0.9283416479044898,0.99999984527185,0.9283416479044898
OLFM4,688,589,41.1722297668457,-0.04364758,-1.4636626150187355,0.9283569225012793,0.99999984527185,15409,0,2,0.0014819532,9771,15409,0.020315425,-0.030619161,-0.07752464,0.0005332101,Background,-1.4636626150187355,0.9283569225012793,0.99999984527185,0.9283569225012793
FSCN1,676,526,30.45081329345703,-0.04369853,-1.464041880049786,0.9284087471056012,0.99999984527185,15410,0,1,0.001311934,14680,15410,0.019435657,-0.0029984922,-0.005626522,-0.09820772,Background,-1.464041880049786,0.9284087471056012,0.99999984527185,0.9284087471056012
KCNK5,708,508,36.86775588989258,-0.043618727,-1.4646096198000291,0.9284862720430974,0.99999984527185,15411,0,1,0.0013250379,12704,15411,0.052243788,-0.0042611947,-0.005671126,-0.12954889,Background,-1.4646096198000291,0.9284862720430974,0.99999984527185,0.9284862720430974
RAPGEF4,661,1018,41.65031051635742,-0.043776076,-1.4648730208478586,0.9285222176066235,0.99999984527185,15412,0,1,0.0013214363,13654,15412,0.03602398,-0.027401567,-0.0044695744,-0.09170496,Background,-1.4648730208478586,0.9285222176066235,0.99999984527185,0.9285222176066235
KRTCAP2,724,114,41.3862190246582,-0.04359356,-1.4652582338258442,0.928574761516498,0.99999984527185,15413,0,1,0.0011617691,15700,15413,-0.07885881,-0.002897067,-0.006688458,0.0012572084,Background,-1.4652582338258442,0.928574761516498,0.99999984527185,0.928574761516498
HYAL2,714,489,38.9985237121582,-0.043631442,-1.4655097166181756,0.9286090483336069,0.99999984527185,15414,0,1,0.0013259228,12424,15414,0.058640584,-0.003450567,-0.0052034818,-0.13724944,Background,-1.4655097166181756,0.9286090483336069,0.99999984527185,0.9286090483336069
RIMS1,615,1579,41.904510498046875,-0.044000845,-1.4666892463373546,0.9287696952327744,0.99999984527185,15415,0,1,0.0013059841,14864,15415,0.014917346,-0.022820959,-0.004108168,-0.0759899,Background,-1.4666892463373546,0.9287696952327744,0.99999984527185,0.9287696952327744
FHL1,695,331,41.27722930908203,-0.043759856,-1.4675866109051594,0.928891726446749,0.99999984527185,15416,0,1,0.00112736,15986,15416,-0.0023514442,-0.0034988704,-0.08249382,0.0008244425,Background,-1.4675866109051594,0.928891726446749,0.99999984527185,0.928891726446749
PTPN4,676,929,44.13636016845703,-0.04382738,-1.467798107867591,0.9289204641991893,0.99999984527185,15417,0,1,0.0013114962,14709,15417,0.019019267,-0.0023718928,-0.0052744467,-0.09902767,Background,-1.467798107867591,0.9289204641991893,0.99999984527185,0.9289204641991893
TRAF3,689,568,38.10426712036133,-0.04380053,-1.4682275055273577,0.9289787823926432,0.99999984527185,15418,0,1,0.0013188152,13980,15418,0.029279616,-0.0015781568,-0.0055594165,-0.10974308,Background,-1.4682275055273577,0.9289787823926432,0.99999984527185,0.9289787823926432
SLC25A41,534,385,41.26327133178711,-0.044406537,-1.4686613443204652,0.9290376664265054,0.99999984527185,15419,0,1,0.0012911563,15005,15419,-0.050149664,0.009204246,-0.047203377,-0.00066425325,Background,-1.4686613443204652,0.9290376664265054,0.99999984527185,0.9290376664265054
RAI14,671,1008,41.937705993652344,-0.043884866,-1.4689973722438643,0.9290832490186414,0.99999984527185,15420,0,1,0.0013074831,14833,15420,0.015859656,-0.0019913143,-0.004575937,-0.09706214,Background,-1.4689973722438643,0.9290832490186414,0.99999984527185,0.9290832490186414
TMBIM6,710,237,41.72124481201172,-0.043768007,-1.4691747483771709,0.9291073012330329,0.99999984527185,15421,0,1,0.0013255692,12529,15421,0.055910125,-0.0022231205,-0.0070694312,-0.13415357,Background,-1.4691747483771709,0.9291073012330329,0.99999984527185,0.9291073012330329
GARIN1A,709,327,45.74958801269531,-0.043774877,-1.4692877658933483,0.9291226231462639,0.99999984527185,15422,0,2,0.0014464583,10281,15422,0.053459965,0.00033866428,-0.008653508,-0.13269486,Background,-1.4692877658933483,0.9291226231462639,0.99999984527185,0.9291226231462639
CYP2A7,245,536,39.76839828491211,-0.046804015,-1.4696947081577145,0.9291777717013548,0.99999984527185,15423,0,0,0.001,16834,15423,-0.0723971,-3.7252903e-09,-0.0011033285,-0.020107554,Background,-1.4696947081577145,0.9291777717013548,0.99999984527185,0.9291777717013548
CCNJ,723,386,41.740745544433594,-0.043749046,-1.4697586084611232,0.9291864284339376,0.99999984527185,15424,0,2,0.0016807938,5807,15424,0.03144534,-0.0044066124,-0.116402075,0.0018652729,Background,-1.4697586084611232,0.9291864284339376,0.99999984527185,0.9291864284339376
DEFB106B,607,76,40.42487335205078,-0.044148315,-1.4700460404928037,0.9292253575116252,0.99999984527185,15425,0,1,0.0010837923,16232,15425,-0.011512687,-0.00023420341,0.00044771377,-0.07699745,Background,-1.4700460404928037,0.9292253575116252,0.99999984527185,0.9292253575116252
SYCN,588,142,32.973243713378906,-0.04425102,-1.4708459472546533,0.9293336083336394,0.99999984527185,15426,0,0,0.001,16787,15426,-0.008705861,-0.021980202,-0.0033234619,-0.054492522,Background,-1.4708459472546533,0.9293336083336394,0.99999984527185,0.9293336083336394
SLC66A2,669,288,31.375585556030273,-0.04395639,-1.470886843638065,0.9293391393916778,0.99999984527185,15427,0,1,0.0013075747,14828,15427,0.015920823,-0.0021600155,-0.00500579,-0.096667804,Background,-1.470886843638065,0.9293391393916778,0.99999984527185,0.9293391393916778
LBHD2,632,122,32.92851257324219,-0.044098467,-1.4712874326299732,0.9293932997223704,0.99999984527185,15428,0,1,0.0012522546,15219,15428,0.0041483045,-0.005076361,-0.009563325,-0.07770554,Background,-1.4712874326299732,0.9293932997223704,0.99999984527185,0.9293932997223704
ECT2L,612,931,42.409423828125,-0.044177298,-1.4714214140745838,0.9294114071254652,0.99999984527185,15429,0,1,0.0013240837,13022,15429,0.046716444,-0.003577258,-0.05588698,-0.0756068,Background,-1.4714214140745838,0.9294114071254652,0.99999984527185,0.9294114071254652
GFPT2,673,691,42.0980224609375,-0.043968737,-1.471631572377616,0.9294398025331118,0.99999984527185,15430,0,1,0.0013128191,14623,15430,0.020331707,-0.0029938698,-0.0057604276,-0.0995149,Background,-1.471631572377616,0.9294398025331118,0.99999984527185,0.9294398025331118
IL1F10,688,153,33.61363983154297,-0.043924015,-1.471746168255292,0.9294552823839779,0.99999984527185,15431,0,0,0.001,16918,15431,-0.0016487725,-0.008129418,-0.07782039,-0.00024947023,Background,-1.471746168255292,0.9294552823839779,0.99999984527185,0.9294552823839779
SHISA7,582,596,37.06909942626953,-0.04431411,-1.4719450207392442,0.929482137598322,0.99999984527185,15432,0,1,0.0012637535,15171,15432,0.005054217,-0.02076108,-0.0016278205,-0.07129353,Background,-1.4719450207392442,0.929482137598322,0.99999984527185,0.929482137598322
IRGQ,684,750,42.870479583740234,-0.043967303,-1.4726362571465978,0.9295754285867429,0.99999984527185,15433,0,1,0.0013122368,14657,15433,0.019733679,-0.03241068,-0.006612244,-0.068645336,Background,-1.4726362571465978,0.9295754285867429,0.99999984527185,0.9295754285867429
ERAP1,676,954,42.772560119628906,-0.043998636,-1.4727905529678316,0.9295962397753972,0.99999984527185,15434,0,1,0.0013122739,14655,15434,0.019770928,-0.0019933064,-0.005239159,-0.100535735,Background,-1.4727905529678316,0.9295962397753972,0.99999984527185,0.9295962397753972
S100G,708,81,40.76276397705078,-0.04389944,-1.4728593653711837,0.9296055195642798,0.99999984527185,15435,0,1,0.0010505007,16350,15435,-0.008503424,-0.0740544,-0.005479074,0.00023807026,Background,-1.4728593653711837,0.9296055195642798,0.99999984527185,0.9296055195642798
POLL,711,587,41.72114562988281,-0.043907903,-1.4733778889947762,0.9296754155223474,0.99999984527185,15436,0,1,0.0013250995,12684,15436,0.052643407,-0.003047078,-0.00461053,-0.13280162,Background,-1.4733778889947762,0.9296754155223474,0.99999984527185,0.9296754155223474
CERT1,707,625,41.297332763671875,-0.043929316,-1.4736469938961638,0.9297116692890287,0.99999984527185,15437,0,1,0.0013247901,12788,15437,0.05068964,-0.004168419,-0.0060458137,-0.12833402,Background,-1.4736469938961638,0.9297116692890287,0.99999984527185,0.9297116692890287
MYOCOS,665,104,41.41932678222656,-0.044069633,-1.4737908278844638,0.9297310406847209,0.99999984527185,15438,0,0,0.001,16646,15438,-0.002157262,-0.0008627749,-0.005677645,-0.07944158,Background,-1.4737908278844638,0.9297310406847209,0.99999984527185,0.9297310406847209
POU5F1,689,377,41.4368782043457,-0.0440132,-1.4744480144683352,0.9298194975845531,0.99999984527185,15439,0,1,0.0010440332,16371,15439,-0.04646073,-0.035712104,-0.006056494,0.00020294078,Background,-1.4744480144683352,0.9298194975845531,0.99999984527185,0.9298194975845531
NEK5,544,903,41.42488098144531,-0.044580717,-1.4748202831327135,0.9298695666993485,0.99999984527185,15440,0,1,0.0013165168,14258,15440,0.025095634,-9.313226e-10,-0.04684081,-0.06741626,Background,-1.4748202831327135,0.9298695666993485,0.99999984527185,0.9298695666993485
DEFB132,536,114,37.819305419921875,-0.04464178,-1.4754921736594633,0.9299598645773267,0.99999984527185,15441,0,1,0.0013113385,14720,15441,0.018873425,-5.5879354e-09,-0.04078355,-0.06737344,Background,-1.4754921736594633,0.9299598645773267,0.99999984527185,0.9299598645773267
