gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,composite_rank,tier,z_track_b,p_track_b,q_track_b,p_combined
MEOX2,701,316,41.863887786865234,0.02345553,-0.2396600335964158,0.5947030896976195,0.768483839414457,12543,0,0,0.0,12543,Background,-0.2396600335964158,0.5947030896976195,0.768483839414457,0.5947030896976195
INVS,668,1112,41.70088195800781,0.023408188,-0.23968249652805695,0.5947117973896557,0.768483839414457,12544,0,0,0.0,12544,Background,-0.23968249652805695,0.5947117973896557,0.768483839414457,0.5947117973896557
ARHGEF28,640,1761,43.73821258544922,0.023365162,-0.239706470453728,0.5947210907625436,0.768483839414457,12545,0,0,0.0,12545,Background,-0.239706470453728,0.5947210907625436,0.768483839414457,0.5947210907625436
TMCO6,707,502,42.71735763549805,0.023463434,-0.23972523694503547,0.5947283654621703,0.768483839414457,12546,0,0,0.0,12546,Background,-0.23972523694503547,0.5947283654621703,0.768483839414457,0.5947283654621703
RLIG1,707,363,42.05195999145508,0.023463417,-0.23972863694503507,0.5947296834449838,0.768483839414457,12547,0,0,0.0,12547,Background,-0.23972863694503507,0.5947296834449838,0.768483839414457,0.5947296834449838
SCHIP1,654,515,41.437103271484375,0.02338617,-0.23986437276887693,0.5947822994740879,0.768483839414457,12548,0,0,0.0,12548,Background,-0.23986437276887693,0.5947822994740879,0.768483839414457,0.5947822994740879
CBLN2,670,236,27.012962341308594,0.023410007,-0.23991097363881483,0.5948003632324037,0.768483839414457,12549,0,0,0.0,12549,Background,-0.23991097363881483,0.5948003632324037,0.768483839414457,0.5948003632324037
QKI,689,345,38.86416244506836,0.023437493,-0.2399111566211025,0.5948004341608923,0.768483839414457,12550,0,0,0.0,12550,Background,-0.2399111566211025,0.5948004341608923,0.768483839414457,0.5948004341608923
PCSK5,639,1922,42.097991943359375,0.023362068,-0.24000840647849658,0.5948381301852487,0.768483839414457,12551,0,0,0.0,12551,Background,-0.24000840647849658,0.5948381301852487,0.768483839414457,0.5948381301852487
DYRK1A,700,772,41.285404205322266,0.023451878,-0.24011404415223495,0.5948790765010055,0.768483839414457,12552,0,0,0.0,12552,Background,-0.24011404415223495,0.5948790765010055,0.768483839414457,0.5948790765010055
HSD17B10,696,275,41.274192810058594,0.023445822,-0.2402137361094528,0.5949177172395729,0.768483839414457,12553,0,0,0.0,12553,Background,-0.2402137361094528,0.5949177172395729,0.768483839414457,0.5949177172395729
ABCC9,667,1568,41.85112762451172,0.02340375,-0.24027295950297886,0.5949406718695556,0.768483839414457,12554,0,0,0.0,12554,Background,-0.24027295950297886,0.5949406718695556,0.768483839414457,0.5949406718695556
PRAMEF5,117,520,42.62335968017578,0.01563562,-0.24032345720447454,0.5949602442159656,0.768483839414457,12555,0,0,0.0,12555,Background,-0.24032345720447454,0.5949602442159656,0.768483839414457,0.5949602442159656
DARS1,680,504,41.932167053222656,0.023422342,-0.24036605805618574,0.5949767556466823,0.768483839414457,12556,0,0,0.0,12556,Background,-0.24036605805618574,0.5949767556466823,0.768483839414457,0.5949767556466823
GORASP2,724,492,41.573829650878906,0.02348208,-0.24054807933707734,0.5950473023728481,0.768483839414457,12557,0,0,0.0,12557,Background,-0.24054807933707734,0.5950473023728481,0.768483839414457,0.5950473023728481
SOCS6,673,617,41.98810195922851,0.02341107,-0.24058183407893868,0.595060384495624,0.768483839414457,12558,0,0,0.0,12558,Background,-0.24058183407893868,0.595060384495624,0.768483839414457,0.595060384495624
RSPH4A,671,769,41.26456069946289,0.023408001,-0.2406073186870701,0.5950702613419092,0.768483839414457,12559,0,0,0.0,12559,Background,-0.2406073186870701,0.5950702613419092,0.768483839414457,0.5950702613419092
DDR1,676,936,41.77021789550781,0.023415219,-0.24062960695122523,0.5950788993595203,0.768483839414457,12560,0,0,0.0,12560,Background,-0.24062960695122523,0.5950788993595203,0.768483839414457,0.5950788993595203
C3orf85,711,92,39.928192138671875,0.023463937,-0.24071037815515464,0.5951102025792454,0.768483839414457,12561,0,0,0.0,12561,Background,-0.24071037815515464,0.5951102025792454,0.768483839414457,0.5951102025792454
MAP3K3,691,639,41.895477294921875,0.023436254,-0.2407244017320391,0.5951156374134351,0.768483839414457,12562,0,0,0.0,12562,Background,-0.2407244017320391,0.5951156374134351,0.768483839414457,0.5951156374134351
GNA13,702,377,41.91150665283203,0.023451386,-0.2407646322543408,0.5951312286418383,0.768483839414457,12563,0,0,0.0,12563,Background,-0.2407646322543408,0.5951312286418383,0.768483839414457,0.5951312286418383
NAB2,718,461,38.15729904174805,0.023472575,-0.24086094741130673,0.5951685547027329,0.768483839414457,12564,0,0,0.0,12564,Background,-0.24086094741130673,0.5951685547027329,0.768483839414457,0.5951685547027329
IFT172,623,1751,42.015968322753906,0.023331776,-0.2408936799505365,0.5951812397027354,0.768483839414457,12565,0,0,0.0,12565,Background,-0.2408936799505365,0.5951812397027354,0.768483839414457,0.5951812397027354
MRPL38,684,385,40.151458740234375,0.023425316,-0.2409221095540745,0.595192257083995,0.768483839414457,12566,0,0,0.0,12566,Background,-0.2409221095540745,0.595192257083995,0.768483839414457,0.595192257083995
DCAF11,723,564,41.85077667236328,0.02347865,-0.2409707641853269,0.5952111121357087,0.768483839414457,12567,0,0,0.0,12567,Background,-0.2409707641853269,0.5952111121357087,0.768483839414457,0.5952111121357087
AMDHD1,695,428,41.61967468261719,0.023440491,-0.24100056083800198,0.595222659075894,0.768483839414457,12568,0,0,0.0,12568,Background,-0.24100056083800198,0.595222659075894,0.768483839414457,0.595222659075894
ATRX,610,2566,44.53533172607422,0.023309397,-0.24101729413078393,0.59522914360453,0.768483839414457,12569,0,0,0.0,12569,Background,-0.24101729413078393,0.59522914360453,0.768483839414457,0.59522914360453
LDHC,611,337,41.77519989013672,0.023310881,-0.24106020168401798,0.5952457711303534,0.768483839414457,12570,0,0,0.0,12570,Background,-0.24106020168401798,0.5952457711303534,0.768483839414457,0.5952457711303534
C8orf58,703,425,42.0663948059082,0.023451187,-0.2410796422277081,0.5952533046690616,0.768483839414457,12571,0,0,0.0,12571,Background,-0.2410796422277081,0.5952533046690616,0.768483839414457,0.5952533046690616
CSN1S1,614,226,36.12647247314453,0.023315746,-0.241101340175829,0.5952617129483814,0.768483839414457,12572,0,0,0.0,12572,Background,-0.241101340175829,0.5952617129483814,0.768483839414457,0.5952617129483814
LITAF,689,178,40.36986541748047,0.023431495,-0.2411107566211025,0.5952653619480307,0.768483839414457,12573,0,0,0.0,12573,Background,-0.2411107566211025,0.5952653619480307,0.768483839414457,0.5952653619480307
CCT7,719,458,36.28314208984375,0.02347238,-0.24116601593285672,0.595286775510269,0.768483839414457,12574,0,0,0.0,12574,Background,-0.24116601593285672,0.595286775510269,0.768483839414457,0.595286775510269
PBK,703,330,44.75096130371094,0.02345067,-0.2411830422277078,0.595293373320396,0.768483839414457,12575,0,0,0.0,12575,Background,-0.2411830422277078,0.595293373320396,0.768483839414457,0.595293373320396
TATDN1,721,250,37.67867660522461,0.023474779,-0.2412166913931077,0.5953064125311841,0.768483839414457,12576,0,0,0.0,12576,Background,-0.2412166913931077,0.5953064125311841,0.768483839414457,0.5953064125311841
MICU2,652,475,41.45918273925781,0.023376178,-0.24124859458769798,0.5953187750722828,0.768483839414457,12577,0,0,0.0,12577,Background,-0.24124859458769798,0.5953187750722828,0.768483839414457,0.5953187750722828
TUB,697,528,41.841278076171875,0.023441998,-0.24125730992701558,0.5953221522642539,0.768483839414457,12578,0,0,0.0,12578,Background,-0.24125730992701558,0.5953221522642539,0.768483839414457,0.5953221522642539
TESK1,680,649,41.52836227416992,0.023417823,-0.24126985805618534,0.5953270146489347,0.768483839414457,12579,0,0,0.0,12579,Background,-0.24126985805618534,0.5953270146489347,0.768483839414457,0.5953270146489347
MEAK7,699,497,41.380882263183594,0.023443546,-0.24150346180958557,0.5954175331284427,0.768483839414457,12580,0,0,0.0,12580,Background,-0.24150346180958557,0.5954175331284427,0.768483839414457,0.5954175331284427
PALB2,681,1345,41.94536590576172,0.023417886,-0.2415459212921897,0.5954339850889374,0.768483839414457,12581,0,0,0.0,12581,Background,-0.2415459212921897,0.5954339850889374,0.768483839414457,0.5954339850889374
RTN4,636,469,41.40543365478515,0.023349471,-0.24157273473248905,0.5954443745224142,0.768483839414457,12582,0,0,0.0,12582,Background,-0.24157273473248905,0.5954443745224142,0.768483839414457,0.5954443745224142
ALDH18A1,709,796,44.34762191772461,0.023455502,-0.2418556560784206,0.5955539942678056,0.768483839414457,12583,0,0,0.0,12583,Background,-0.2418556560784206,0.5955539942678056,0.768483839414457,0.5955539942678056
EIF2AK1,684,656,41.860382080078125,0.023420617,-0.24186190955407458,0.5955564171335832,0.768483839414457,12584,0,0,0.0,12584,Background,-0.24186190955407458,0.5955564171335832,0.768483839414457,0.5955564171335832
PPM1F,664,507,42.047607421875,0.023391176,-0.24189232449903716,0.5955682011408416,0.768483839414457,12585,0,0,0.0,12585,Background,-0.24189232449903716,0.5955682011408416,0.768483839414457,0.5955682011408416
GNL3,718,576,41.38494491577149,0.023467053,-0.2419653474113062,0.5955964928824005,0.768483839414457,12586,0,0,0.0,12586,Background,-0.2419653474113062,0.5955964928824005,0.768483839414457,0.5955964928824005
IL17A,723,182,40.116485595703125,0.023473304,-0.24203996418532686,0.5956254016278089,0.768483839414457,12587,0,0,0.0,12587,Background,-0.24203996418532686,0.5956254016278089,0.768483839414457,0.5956254016278089
CDH8,682,804,41.6396369934082,0.023416841,-0.24204294940541882,0.5956265581795143,0.768483839414457,12588,0,0,0.0,12588,Background,-0.24204294940541882,0.5956265581795143,0.768483839414457,0.5956265581795143
IMPDH2,718,544,35.08698272705078,0.023466505,-0.2420749474113068,0.5956389549845916,0.768483839414457,12589,0,0,0.0,12589,Background,-0.2420749474113068,0.5956389549845916,0.768483839414457,0.5956389549845916
CNTNAP1,704,1405,41.71613311767578,0.023447493,-0.2420930656077569,0.5956459743716154,0.768483839414457,12590,0,0,0.0,12590,Background,-0.2420930656077569,0.5956459743716154,0.768483839414457,0.5956459743716154
CTR9,710,1232,41.945587158203125,0.023455406,-0.24214600323766156,0.595666483395085,0.768483839414457,12591,0,0,0.0,12591,Background,-0.24214600323766156,0.595666483395085,0.768483839414457,0.595666483395085
FOXN1,706,669,41.50750732421875,0.02344949,-0.24224116090101055,0.5957033485845555,0.768483839414457,12592,0,0,0.0,12592,Background,-0.24224116090101055,0.5957033485845555,0.768483839414457,0.5957033485845555
HHIP,699,717,41.5948371887207,0.02343932,-0.24234866180958547,0.5957449946690184,0.768483839414457,12593,0,0,0.0,12593,Background,-0.24234866180958547,0.5957449946690184,0.768483839414457,0.5957449946690184
OR2S2,301,342,40.32503509521485,0.020984663,-0.24239615653631347,0.5957633938833249,0.768483839414457,12594,0,0,0.0,12594,Background,-0.24239615653631347,0.5957633938833249,0.768483839414457,0.5957633938833249
FRK,692,512,42.16193008422851,0.023429234,-0.24241020458715956,0.5957688359858084,0.768483839414457,12595,0,0,0.0,12595,Background,-0.24241020458715956,0.5957688359858084,0.768483839414457,0.5957688359858084
FBLIM1,674,426,43.42412567138672,0.023403132,-0.24246260930801816,0.5957891369917983,0.768483839414457,12596,0,0,0.0,12596,Background,-0.24246260930801816,0.5957891369917983,0.768483839414457,0.5957891369917983
PTPDC1,689,800,41.85113525390625,0.023424637,-0.2424823566211022,0.5957967868143369,0.768483839414457,12597,0,0,0.0,12597,Background,-0.2424823566211022,0.5957967868143369,0.768483839414457,0.5957967868143369
PPP1R3C,724,317,41.817588806152344,0.0234719,-0.24258407933707704,0.5958361921380254,0.768483839414457,12598,0,0,0.0,12598,Background,-0.24258407933707704,0.5958361921380254,0.768483839414457,0.5958361921380254
TLR4,713,865,41.721885681152344,0.023457097,-0.24261781929495324,0.5958492621008733,0.768483839414457,12599,0,0,0.0,12599,Background,-0.24261781929495324,0.5958492621008733,0.768483839414457,0.5958492621008733
ADAM33,677,856,41.369728088378906,0.023406593,-0.2426460341752458,0.5958601917133829,0.768483839414457,12600,0,0,0.0,12600,Background,-0.2426460341752458,0.5958601917133829,0.768483839414457,0.5958601917133829
SOCS5,699,549,41.76132583618164,0.023437774,-0.2426578618095851,0.5958647733678466,0.768483839414457,12601,0,0,0.0,12601,Background,-0.2426578618095851,0.5958647733678466,0.768483839414457,0.5958647733678466
ATOSA,705,1121,44.847129821777344,0.02344591,-0.2426837044753452,0.595874783960022,0.768483839414457,12602,0,0,0.0,12602,Background,-0.2426837044753452,0.595874783960022,0.768483839414457,0.595874783960022
MMP11,687,561,41.79277801513672,0.023420667,-0.24270844411114906,0.5958843672161319,0.768483839414457,12603,0,0,0.0,12603,Background,-0.24270844411114906,0.5958843672161319,0.768483839414457,0.5958843672161319
GOLGA8J,495,762,43.97887420654297,0.022952791,-0.2427104190365426,0.5958851322295962,0.768483839414457,12604,0,0,0.0,12604,Background,-0.2427104190365426,0.5958851322295962,0.768483839414457,0.5958851322295962
AFP,706,617,41.52539825439453,0.02344701,-0.24273716090101038,0.5958954910082849,0.768483839414457,12605,0,0,0.0,12605,Background,-0.24273716090101038,0.5958954910082849,0.768483839414457,0.5958954910082849
ELP6,702,290,41.11997604370117,0.023441477,-0.24274643225434128,0.5958990823613728,0.768483839414457,12606,0,0,0.0,12606,Background,-0.24274643225434128,0.5958990823613728,0.768483839414457,0.5958990823613728
SLC22A2,692,581,41.783992767333984,0.023427429,-0.24277120458715967,0.5959086781370025,0.768483839414457,12607,0,0,0.0,12607,Background,-0.24277120458715967,0.5959086781370025,0.768483839414457,0.5959086781370025
KCTD21,718,260,41.91117858886719,0.023462573,-0.24286134741130644,0.5959435952461305,0.768483839414457,12608,0,0,0.0,12608,Background,-0.24286134741130644,0.5959435952461305,0.768483839414457,0.5959435952461305
PAX2,693,427,37.40346145629883,0.023428222,-0.242893797259134,0.5959561646106109,0.768483839414457,12609,0,0,0.0,12609,Background,-0.242893797259134,0.5959561646106109,0.768483839414457,0.5959561646106109
MTIF3,704,301,36.10285568237305,0.023443408,-0.24291006560775708,0.5959624660760166,0.768483839414457,12610,0,0,0.0,12610,Background,-0.24291006560775708,0.5959624660760166,0.768483839414457,0.5959624660760166
ATG10,713,231,41.385108947753906,0.023455333,-0.2429706192949535,0.5959859210322282,0.768483839414457,12611,0,0,0.0,12611,Background,-0.2429706192949535,0.5959859210322282,0.768483839414457,0.5959859210322282
GRPEL1,697,219,42.03790283203125,0.023433082,-0.24304050992701512,0.5960129921456909,0.768483839414457,12612,0,0,0.0,12612,Background,-0.24304050992701512,0.5960129921456909,0.768483839414457,0.5960129921456909
MCM7,721,391,41.92359924316406,0.023464946,-0.24318329139310785,0.5960682950275354,0.768483839414457,12613,0,0,0.0,12613,Background,-0.24318329139310785,0.5960682950275354,0.768483839414457,0.5960682950275354
FBXO8,721,320,41.47018051147461,0.023464812,-0.24321009139310762,0.596078675133009,0.768483839414457,12614,0,0,0.0,12614,Background,-0.24321009139310762,0.596078675133009,0.768483839414457,0.596078675133009
MKKS,720,572,44.04704284667969,0.02346335,-0.24323752995233996,0.5960893024934693,0.768483839414457,12615,0,0,0.0,12615,Background,-0.24323752995233996,0.5960893024934693,0.768483839414457,0.5960893024934693
BTBD19,714,297,41.89728927612305,0.023454817,-0.24334268950767443,0.5961300316901733,0.768483839414457,12616,0,0,0.0,12616,Background,-0.24334268950767443,0.5961300316901733,0.768483839414457,0.5961300316901733
NIBAN1,656,1253,41.20665740966797,0.023371348,-0.24344014006319956,0.5961677741947825,0.768483839414457,12617,0,0,0.0,12617,Background,-0.24344014006319956,0.5961677741947825,0.768483839414457,0.5961677741947825
AMZ2,695,384,42.96841812133789,0.023428047,-0.24348936083800204,0.5961868370122985,0.768483839414457,12618,0,0,0.0,12618,Background,-0.24348936083800204,0.5961868370122985,0.768483839414457,0.5961868370122985
CHST6,671,433,36.092960357666016,0.023393273,-0.24355291868707052,0.5962114521275167,0.768483839414457,12619,0,0,0.0,12619,Background,-0.24355291868707052,0.5962114521275167,0.768483839414457,0.5962114521275167
PRDM12,644,437,27.38526153564453,0.023352217,-0.24355553736433375,0.5962124662984505,0.768483839414457,12620,0,0,0.0,12620,Background,-0.24355553736433375,0.5962124662984505,0.768483839414457,0.5962124662984505
BCL9,701,1438,42.10752868652344,0.023436034,-0.24355923359641526,0.5962138977876651,0.768483839414457,12621,0,0,0.0,12621,Background,-0.24355923359641526,0.5962138977876651,0.768483839414457,0.5962138977876651
GJA1,695,386,37.70978546142578,0.023427555,-0.2435877608380023,0.5962249458705507,0.768483839414457,12622,0,0,0.0,12622,Background,-0.2435877608380023,0.5962249458705507,0.768483839414457,0.5962249458705507
ACE2,688,818,42.3505973815918,0.023417415,-0.24364310991152952,0.5962463813431338,0.768483839414457,12623,0,0,0.0,12623,Background,-0.24364310991152952,0.5962463813431338,0.768483839414457,0.5962463813431338
