gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,z_score,p_combined,p_value,fdr_q,psi_score,rank_prod,tier
SFRP4,348,719,110,71,39,0.2100685957707914,0.5823737382888794,1.942890293094024e-15,3.78863607153263e-13,6.668730735778809,5.8441481590271,339,16.31785774230957,0.4086768627166748,0.7248847484588623,0.4045468270778656,0.7244676351547241,0.28809854388237,-0.5159899035268076,0.6970692695380437,0.920189438108957,11378,11170,1.0541123167921588e-12,11650,11649.999914611022,12480,11170.76837379448,-0.5159899035268076,7.576717031554381e-13,7.576717031554381e-13,2.108224633584907e-12,0.2100685957707914,11273.520302017467,Tier 0: Core Bottleneck Transducer
CACNB4,485,693,110,73,37,0.2281806725547596,0.4847586452960968,1.942890293094024e-15,1.5931700403369732e-13,8.574152946472168,5.465785980224609,116,28.265869140625,0.3033394515514374,0.5750725269317627,0.8358359336853027,0.5131263732910156,0.525701105594635,-0.14161482982315707,0.5563078737552517,0.9128864851350191,9120,13948,1.0541123167921588e-12,9851,9850.999915466024,12481,9490.779447954772,-0.14161482982315707,3.1863400806741993e-13,3.1863400806741993e-13,2.108224633584907e-12,0.2281806725547596,11278.553098691338,Tier 0: Core Bottleneck Transducer
SLC23A1,631,721,111,72,39,0.1866011019363188,0.6165799498558044,1.942890293094024e-15,5.945244296865946e-13,21.13840103149414,14.84796905517578,626,34.28330993652344,0.6165799498558044,0.7655695676803589,0.713498055934906,0.908657431602478,0.4588191211223602,-1.0742318336686059,0.8586406059736872,0.964834057563855,13379,9510,1.0578313373181006e-12,9939,9938.999906309957,12482,9510.768107748589,-1.0742318336686059,1.189104370524774e-12,1.189104370524774e-12,2.1157614450698197e-12,0.1866011019363188,11279.817817677731,Tier 0: Core Bottleneck Transducer
TRIM23,580,709,110,72,38,0.163560402814094,0.6260560750961304,1.942890293094024e-15,3.652633751016098e-13,19.180925369262695,10.596731185913086,489,36.30085372924805,0.528387725353241,0.773826003074646,0.4938531816005707,0.8737120032310486,0.7024356126785278,-1.6525875778152035,0.9507925860304737,0.9999999984505558,14161,8990,1.0541123167921588e-12,9411,9410.99990862312,12483,8990.771533089457,-1.6525875778152035,7.30526750203353e-13,7.30526750203353e-13,2.108224633584907e-12,0.163560402814094,11283.057652959149,Tier 0: Core Bottleneck Transducer
KLF2,390,589,99,65,34,0.1381242877383392,0.6306833624839783,1.942890293094024e-15,4.371503159460598e-13,6.492672443389893,5.108575820922852,103,10.294662475585938,0.6306833624839783,0.7783452868461609,0.8022482991218567,0.8442756533622742,0.4805472791194916,-2.555050825984208,0.9946913853212563,0.9999999984505558,14583,8730,1.0541123167921588e-12,9146,9145.999916370429,12484,8730.773362154972,-2.555050825984208,8.743006318923108e-13,8.743006318923108e-13,2.108224633584907e-12,0.1381242877383392,11283.155143841637,Tier 0: Core Bottleneck Transducer
TDRD12,1385,618,91,56,35,0.2145490175508746,0.5958925485610962,1.942890293094024e-15,2.2148949341247344e-12,24.203384399414062,19.72530937194824,376,40.61702728271485,0.5958925485610962,0.7573918104171753,0.8358708024024963,0.6978340148925781,0.8770977258682251,-0.6579477911746219,0.7447141601187139,0.9282121602694817,12062,10555,2.3362526543121497e-12,11015,11014.99990482502,12485,10555.731094113737,-0.6579477911746219,4.429734357103143e-12,4.429734357103143e-12,4.672446755931371e-12,0.2145490175508746,11283.368734557956,Tier 0: Core Bottleneck Transducer
ARIH1,564,663,106,67,39,0.2331817053873098,0.3777726292610168,1.942890293094024e-15,1.3600232051657246e-13,2.868194341659546,2.505995035171509,100,7.592382431030273,0.3777726292610168,0.4751667380332947,0.1601281613111496,0.226396843791008,0.0,-0.09526108574061931,0.5379462744380977,0.9128864851350191,8778,14504,1.0541123167921588e-12,8997,8996.999928522573,12486,8666.77053541736,-0.09526108574061931,2.719491298819321e-13,2.719491298819321e-13,2.108224633584907e-12,0.2331817053873098,11283.44415504415,Tier 0: Core Bottleneck Transducer
CXCL10,99,718,110,70,40,0.2208231147099627,0.5331243276596069,1.942890293094024e-15,1.7874590696463422e-13,12.204556465148926,10.377185821533203,17,29.6229248046875,0.4119970202445984,0.6683067083358765,0.773229718208313,0.496074378490448,0.489310473203659,-0.2604029493092064,0.6027235159040776,0.9135028287921175,9920,12835,1.0541123167921588e-12,11014,11013.99990878952,12487,10619.779980046558,-0.2604029493092064,3.574918139293004e-13,3.574918139293004e-13,2.108224633584907e-12,0.2208231147099627,11283.758239168366,Tier 0: Core Bottleneck Transducer
LGR5,895,673,105,68,37,0.2074862253492168,0.5979796051979065,1.942890293094024e-15,1.2745360322688677e-12,13.53414249420166,11.85122299194336,11,23.4492130279541,0.5771682858467102,0.7007105350494385,0.8137447834014893,0.5790331363677979,0.5348007678985596,-0.6844163454833133,0.7531438513165793,0.9300068904768466,12174,10459,1.4819154934005433e-12,10911,10910.99990778136,12488,10459.753209178583,-0.6844163454833133,2.5490720645393594e-12,2.5490720645393594e-12,2.9638309868029748e-12,0.2074862253492168,11283.964994628439,Tier 0: Core Bottleneck Transducer
PCYT1A,372,721,114,74,40,0.1934513674258371,0.6110761165618896,1.942890293094024e-15,2.2343238370578781e-13,22.53610038757324,15.766026496887209,288,36.87936782836914,0.6110761165618896,0.6514429450035095,0.6870205402374268,0.964834690093994,0.4781303405761719,-0.9099881360786817,0.8185856167171313,0.947653649180118,12986,9812,1.0541123167921588e-12,10244,10243.999905964443,12489,9812.767243099435,-0.9099881360786817,4.4680925626039425e-13,4.4680925626039425e-13,2.108224633584907e-12,0.1934513674258371,11287.986180005715,Tier 0: Core Bottleneck Transducer
COMTD1,262,702,106,68,38,0.223403619614912,0.5246300101280212,1.942890293094024e-15,3.8469227803254283e-13,5.357287406921387,4.955684185028076,157,12.067203521728516,0.4439543485641479,0.6550155878067017,0.8111048340797424,0.9014750719070436,0.7122858762741089,-0.23494705781376612,0.5928750876073241,0.9128864851350191,9759,13058,1.0541123167921588e-12,10619,10618.999916790684,12490,10238.774725640173,-0.23494705781376612,7.693845560652335e-13,7.693845560652335e-13,2.108224633584907e-12,0.223403619614912,11288.623565342234,Tier 0: Core Bottleneck Transducer
BRI3,132,684,109,70,39,0.2205941170062023,0.5543093681335449,1.942890293094024e-15,1.418309913958537e-13,9.70831298828125,7.465676784515381,107,17.514249801635742,0.5543093681335449,0.6544659733772278,0.5408791303634644,0.2802896797657013,0.3263889849185943,-0.3445193441675266,0.6347721245482199,0.9138678470318116,10437,12210,1.0541123167921588e-12,11047,11046.999911812403,12491,10651.760259394743,-0.3445193441675266,2.8371749394295875e-13,2.8371749394295875e-13,2.108224633584907e-12,0.2205941170062023,11288.745280145176,Tier 0: Core Bottleneck Transducer
PPP4R3B,854,686,109,71,38,0.1852739262649078,0.6189810633659363,1.942890293094024e-15,5.381806111868998e-13,7.23719596862793,5.63703727722168,738,20.16238021850586,0.3589455187320709,0.7669401168823242,0.7430991530418396,0.5661250948905945,0.3896496891975403,-1.1846387680686317,0.8819198490280552,0.9750258930151185,13599,9372,1.0541123167921588e-12,9799,9798.999915066965,12492,9372.765181243763,-1.1846387680686317,1.076305711222858e-12,1.076305711222858e-12,2.108224633584907e-12,0.1852739262649078,11289.367918532906,Tier 0: Core Bottleneck Transducer
DUSP9,424,658,99,64,35,0.2002050497605505,0.6104553937911987,1.942890293094024e-15,5.304090500145279e-13,15.273707389831545,11.476941108703612,302,29.993000030517575,0.5092424154281616,0.7592442631721497,0.4781040549278259,0.7713080048561096,0.5837548971176147,-0.8952198594566906,0.8146652147030893,0.9462181037195432,12942,9848,1.0541123167921588e-12,10281,10280.999908014785,12493,9848.754672430994,-0.8952198594566906,1.0607625888781058e-12,1.0607625888781058e-12,2.108224633584907e-12,0.2002050497605505,11289.500254661409,Tier 0: Core Bottleneck Transducer
IPO8,1047,691,108,70,38,0.1797068303598774,0.6212937235832214,1.942890293094024e-15,1.13853371175245e-12,8.322110176086426,7.096216678619385,75,24.5314884185791,0.3392419517040252,0.745040774345398,0.8389351963996887,0.5070186257362366,0.5096449255943298,-1.3062864093183613,0.9042724114446394,0.987127011439141,13773,9257,1.3736041049749706e-12,9682,9681.999912351448,12494,9257.7675756568,-1.3062864093183613,2.2771229346574273e-12,2.2771229346574273e-12,2.747275182360329e-12,0.1797068303598774,11291.441936263056,Tier 0: Core Bottleneck Transducer
SCGB3A2,101,667,99,62,37,0.2272634715189728,0.5200580358505249,1.942890293094024e-15,1.7097434579225954e-13,7.963911056518555,6.566765308380127,86,41.11993789672851,0.1936751753091812,0.6179288625717163,0.7103117108345032,0.714290201663971,0.2725431025028229,-0.22659927936673674,0.5896323236499167,0.9128864851350191,9701,13146,1.0541123167921588e-12,9997,9996.999913215686,12495,9634.75756568008,-0.22659927936673674,3.419486915845482e-13,3.419486915845482e-13,2.108224633584907e-12,0.2272634715189728,11292.889178593758,Tier 0: Core Bottleneck Transducer
ETFBKMT,275,688,110,72,38,0.2053029806412278,0.5987886786460876,1.942890293094024e-15,4.313216450667803e-13,18.094558715820312,13.466320991516112,229,32.081993103027344,0.5640097856521606,0.6971348524093628,0.8316959738731384,0.6275026202201843,0.3589867353439331,-0.7008161407422923,0.7582911181237111,0.9310663095949364,12245,10416,1.0541123167921588e-12,10864,10863.999906912608,12496,10416.759594280013,-0.7008161407422923,8.626988012849779e-13,8.626988012849779e-13,2.108224633584907e-12,0.2053029806412278,11293.534433471215,Tier 0: Core Bottleneck Transducer
SAMD12,170,701,107,71,36,0.2275116806587818,0.4795258641242981,1.942890293094024e-15,1.981748098955708e-13,9.892727851867676,7.021665573120117,45,28.96720314025879,0.3415147662162781,0.5111334323883057,0.8085978031158447,0.945778489112854,0.5075122714042664,-0.13889273853352244,0.555232545419543,0.9128864851350191,9100,14017,1.0541123167921588e-12,9957,9956.99991246624,12497,9594.785201197206,-0.13889273853352244,3.963496197911809e-13,3.963496197911809e-13,2.108224633584907e-12,0.2275116806587818,11294.011687615699,Tier 0: Core Bottleneck Transducer
B3GNTL1,351,632,98,68,30,0.2076693669951503,0.6045621037483215,1.942890293094024e-15,4.66293670342457e-13,10.17452335357666,9.81167697906494,72,40.88591384887695,0.2488515675067901,0.489307552576065,0.6658286452293396,0.7499889731407166,0.4163517951965332,-0.7840016788990659,0.783480437411517,0.9368242704375822,12574,10145,1.0541123167921588e-12,10590,10589.999909249258,12498,10145.742168274028,-0.7840016788990659,9.325318295339002e-13,9.325318295339002e-13,2.108224633584907e-12,0.2076693669951503,11294.389315053735,Tier 0: Core Bottleneck Transducer
KLF10,503,721,111,73,38,0.1934958691406432,0.6107804775238037,1.942890293094024e-15,6.586398093586572e-13,15.403223037719728,12.271018981933594,57,41.58515930175781,0.370401918888092,0.7531564235687256,0.686863899230957,0.8312718272209167,0.4218793213367462,-0.908921151711429,0.8183041260806689,0.947493456728753,12985,9825,1.0719763507030827e-12,10258,10257.999907535215,12499,9825.767608912538,-0.908921151711429,1.3172796187177482e-12,1.3172796187177482e-12,2.1438626193605956e-12,0.1934958691406432,11295.026560393739,Tier 0: Core Bottleneck Transducer
AICDA,207,684,107,70,37,0.1741681239917046,0.6235864758491516,1.942890293094024e-15,1.5737411374060357e-13,5.236753463745117,3.6369950771331783,60,23.290027618408203,0.224849596619606,0.7709737420082092,0.3652156889438629,0.7937299013137817,0.2882454097270965,-1.4549253198701009,0.9271550313446054,0.9971912505847046,13979,9130,1.0541123167921588e-12,9553,9552.99992156569,12500,9130.769238443632,-1.4549253198701009,3.1480373863246314e-13,3.1480373863246314e-13,2.108224633584907e-12,0.1741681239917046,11297.268253874474,Tier 0: Core Bottleneck Transducer
OLIG1,302,672,95,57,38,0.2251610390143464,0.5329515337944031,1.942890293094024e-15,4.099498518427551e-13,12.819720268249512,9.272381782531738,226,33.417755126953125,0.383620023727417,0.640149712562561,0.7793071269989014,0.939858078956604,0.4417827725410461,-0.26445536473896347,0.604285472719703,0.9137186162778254,9938,12845,1.0541123167921588e-12,10330,10329.99990973484,12501,9963.758496840705,-0.26445536473896347,8.198441925344468e-13,8.198441925344468e-13,2.108224633584907e-12,0.2251610390143464,11298.38970827259,Tier 0: Core Bottleneck Transducer
FUT11,500,703,109,70,39,0.1783597240389382,0.6211473941802979,1.942890293094024e-15,6.042388811520589e-13,10.05211353302002,8.372355461120605,415,41.012210845947266,0.2451004981994629,0.7751020789146423,0.7974046468734741,0.9653210043907166,0.4816662073135376,-1.3113643063260607,0.9051326440329528,0.9876383847184445,13779,9268,1.0586030206361593e-12,9693,9692.999910669676,12502,9268.769271699368,-1.3113643063260607,1.2084777623044829e-12,1.2084777623044829e-12,2.1172060412729624e-12,0.1783597240389382,11300.609364100681,Tier 0: Core Bottleneck Transducer
NRSN1,213,721,113,73,40,0.2126630936668925,0.5711824297904968,1.942890293094024e-15,2.972622148433415e-13,15.078450202941896,10.72299861907959,72,30.04684066772461,0.5018314719200134,0.5208532810211182,0.8434650897979736,0.7794047594070435,0.4460784494876861,-0.4493629296915065,0.6734150657786115,0.9173557843495524,11036,11576,1.0541123167921588e-12,12064,12063.99990853024,12503,11576.772564017292,-0.4493629296915065,5.945244296867713e-13,5.945244296867713e-13,2.108224633584907e-12,0.2126630936668925,11302.775588323428,Tier 0: Core Bottleneck Transducer
NFYB,228,720,113,73,40,0.2165985888811,0.5555846691131592,1.942890293094024e-15,9.714451465469649e-14,14.95151710510254,7.460728168487549,220,40.93407440185547,0.3652584552764892,0.6912387609481812,0.6550193428993225,0.0597747266292572,0.2512742280960083,-0.3572226150100759,0.6395374215046836,0.9143343848966804,10514,12155,1.0541123167921588e-12,11588,11587.999911819314,12504,11173.775789823743,-0.3572226150100759,1.9423351815817114e-13,1.9423351815817114e-13,2.108224633584907e-12,0.2165985888811,11304.763155413739,Tier 0: Core Bottleneck Transducer
SYN1,725,645,102,66,36,0.2135148218797134,0.5907688140869141,1.942890293094024e-15,5.984102102727803e-13,12.193989753723145,10.016419410705566,136,24.915775299072266,0.489408403635025,0.7344220280647278,0.847351610660553,0.5038622617721558,0.5112043023109436,-0.6106151898948106,0.7292728179011247,0.9244491411993561,11859,10777,1.0582330641556401e-12,11245,11244.99990907736,12505,10777.743066178917,-0.6106151898948106,1.19687593169715e-12,1.19687593169715e-12,2.1165642946443954e-12,0.2135148218797134,11305.062715438602,Tier 0: Core Bottleneck Transducer
PLRG1,523,720,111,71,40,0.2031232921677544,0.5967139005661011,1.942890293094024e-15,3.089195566019021e-13,7.660884857177734,7.158728122711182,106,35.18373489379883,0.217739388346672,0.746102511882782,0.7747254967689514,0.4297473132610321,0.4730104804039001,-0.6802891885423912,0.7518393155851884,0.9296975201653858,12156,10515,1.0541123167921588e-12,10973,10972.999912256812,12506,10515.769171932156,-0.6802891885423912,6.178391132038996e-13,6.178391132038996e-13,2.108224633584907e-12,0.2031232921677544,11305.765785651143,Tier 0: Core Bottleneck Transducer
ATP5MF,99,615,100,73,27,0.2372675169859369,0.4603899121284485,1.942890293094024e-15,1.3017364963729112e-13,7.893648147583008,6.399736404418945,68,20.692441940307617,0.3814749419689178,0.5388456583023071,0.3614020943641662,0.99997740983963,0.8283807039260864,-0.12561427004585962,0.5499813667141414,0.9128864851350191,8998,14209,1.0541123167921588e-12,8268,8267.999913513995,12507,7956.737113402062,-0.12561427004585962,2.603472992745992e-13,2.603472992745992e-13,2.108224633584907e-12,0.2372675169859369,11307.191605345688,Tier 0: Core Bottleneck Transducer
PDRG1,137,725,112,72,40,0.223508463445069,0.5012046098709106,1.942890293094024e-15,1.865174681370089e-13,9.245235443115234,5.583895206451416,3,29.520347595214844,0.3131817877292633,0.6251120567321777,0.6823568344116211,0.3259452581405639,0.7504628300666809,-0.1804603486425736,0.5716044097434421,0.9128864851350191,9379,13632,1.0541123167921588e-12,10600,10599.999915188577,12508,10221.793249085467,-0.1804603486425736,3.730349362740526e-13,3.730349362740526e-13,2.108224633584907e-12,0.223508463445069,11307.277656447639,Tier 0: Core Bottleneck Transducer
DHH,396,716,111,72,39,0.1944955527928204,0.6098671555519104,1.942890293094024e-15,1.9234613901628992e-13,7.540095329284668,5.5106072425842285,230,12.36350440979004,0.6098671555519104,0.7572346925735474,0.5658444166183472,0.6377168893814087,0.3298805356025696,-0.8959174431223433,0.8148515713539517,0.9462181037195432,12946,9878,1.0541123167921588e-12,10312,10311.99991535955,12509,9878.767741935484,-0.8959174431223433,3.846367668813855e-13,3.846367668813855e-13,2.108224633584907e-12,0.1944955527928204,11308.429952915656,Tier 0: Core Bottleneck Transducer
MRPL35,191,718,110,70,40,0.2106070354228997,0.5790233016014099,1.942890293094024e-15,2.7589042161931333e-13,21.108110427856445,14.777119636535645,54,36.454681396484375,0.5790233016014099,0.533118724822998,0.8336910009384155,0.336540937423706,0.5376481413841248,-0.505299423745866,0.6933257262518678,0.920189438108957,11322,11296,1.0541123167921588e-12,11778,11777.999906338291,12510,11296.770668440306,-0.505299423745866,5.517253320874715e-13,5.517253320874715e-13,2.108224633584907e-12,0.2106070354228997,11308.992528072517,Tier 0: Core Bottleneck Transducer
