gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_proboscidea,delta_mysticeti,delta_giant_odontoceti,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
CDKL1,708,301,0.12459570914506912,41.53010559082031,0.022893567421336438,0.18257418274879456,0.00018900943426790218,2.1970157623291016,1.8603296279907227,257,41.53010559082031,0.05290176346898079,4,4,0.09266587441225244,0.09266587441225244,0.024614709196396117,0.06115735435601595,0.0026608488345329917,0.004232962025307372,-0.04737340569263025,-0.04737340569263025,0.5188921878006814,0.8724241635292364,9254,0.00023250520418951836,11516,0.0003780320736636589,0.0003780320736636589,0.0004651736963358509,0.022893567421336438,0.022893567421336438,0.18257418274879456,11988,Tier 0: Core Bottleneck Transducer
NOTO,675,320,0.268787145614624,37.37713623046875,0.023155688330283825,0.13475997745990753,0.00018961897656912265,1.7413076162338257,1.4206123352050781,206,26.248504638671875,0.06633930653333664,3,2,0.06820602339505488,0.05868303719924604,,0.06054447555161326,0.007661547843441623,-0.009522986195808847,-0.11728819211559506,-0.11728819211559506,0.5466841591131055,0.8778806565148719,9691,0.00023321815654827458,13690,0.0003792711942449123,0.0003792711942449123,0.0004666615611110825,0.023155688330283825,0.023155688330283825,0.13475997745990753,11989,Tier 0: Core Bottleneck Transducer
TAX1BP3,722,104,0.020792892202734947,29.01639175415039,0.008926633417954107,0.05912632867693901,0.00018306812605112938,1.268273115158081,0.42275771498680115,4,21.450225830078125,0.05912632867693901,4,2,0.1639888036467293,0.1639888036467293,0.0,0.14270819868210433,0.02128060496462497,0.0,-2.60157155092149,-2.60157155092149,0.9953601147437815,0.9999912216022939,15053,0.00022549960038869033,15302,0.00038117440964458016,0.00038117440964458016,0.00046896623937144603,0.008926633417954107,0.008926633417954107,0.05912632867693901,11990,Tier 0: Core Bottleneck Transducer
CLTB,678,236,0.10183882713317871,41.3653678894043,0.024441797238874973,0.1367504894733429,0.00019062853039409963,3.446791648864746,1.8430439233779907,11,25.204967498779297,0.1367504894733429,4,3,0.07764116210788893,0.07448890433063401,0.006553814567077068,0.06870678682987899,0.0023805607109328728,-0.003152257777254924,0.1160200288646592,0.1160200288646592,0.4538183341250596,0.8667758360870726,8127,0.0002344413134324528,13634,0.0003812235661354024,0.0003812235661354024,0.0004689896491317217,0.024441797238874973,0.024441797238874973,0.1367504894733429,11991,Tier 0: Core Bottleneck Transducer
TBC1D2B,595,1039,0.3386102318763733,41.547691345214844,0.025271309298137572,0.2086341828107834,0.0001906616252568817,3.5978264808654785,2.235182762145996,343,20.605770111083984,0.17460286617279053,4,4,0.08377274514749944,0.08377274514749944,0.013118789316797564,0.059815605682654115,0.009022287498523572,0.0018160626495241894,-0.06740607085249993,-0.06740607085249993,0.5268707818291356,0.8748104470359974,9370,0.00023446349018396435,10387,0.000381342441905852,0.000381342441905852,0.00046909881861122903,0.025271309298137572,0.025271309298137572,0.2086341828107834,11992,Tier 0: Core Bottleneck Transducer
TOMT,722,258,0.13292375206947327,37.57073974609375,0.021638626765089344,0.1682032346725464,0.0001907717343982296,1.7012845277786255,1.5585670471191406,240,25.78042221069336,0.06599133461713791,4,3,0.07546571890804431,0.0744794921159029,0.01990091601663699,0.055537530315473746,2.7272575933577582e-05,-0.0009862267921413952,-0.2311554313005036,-0.2311554313005036,0.5914029734862266,0.8890814136339231,10350,0.00023456183393703333,12334,0.0003816108725599454,0.0003816108725599454,0.00046939192748068827,0.021638626765089344,0.021638626765089344,0.1682032346725464,11993,Tier 0: Core Bottleneck Transducer
RAI2,691,557,0.24641656875610352,40.13188171386719,0.02031252882015152,0.11221551895141602,0.00019074958401564323,4.353679180145264,2.8819000720977783,260,38.79747772216797,0.11221551895141602,4,3,0.07933784514670851,0.06790391178162365,0.016555201703649377,0.06133306400368247,-0.011433933365084864,0.0014495794393766701,-0.5642623609501357,-0.5642623609501357,0.7137122035015175,0.9318607750129694,11922,0.0002345531262175134,14454,0.0003816807598056582,0.0003816807598056582,0.0004694407954436532,0.02031252882015152,0.02031252882015152,0.11221551895141602,11994,Tier 0: Core Bottleneck Transducer
GPX7,716,191,0.11682028323411942,41.48139190673828,0.024373234471224477,0.17821501195430756,0.00019114873844030593,2.1940720081329346,1.5435905456542969,11,12.311376571655273,0.17821501195430756,4,4,0.09306253341576019,0.09306253341576019,0.015491140642091545,0.06542377338529211,0.00493435937694623,0.0072132600114303185,0.2544050524896824,0.2544050524896824,0.3995913240133831,0.8667758360870726,7121,0.00023500681325028055,11896,0.00038222243466473627,0.00038222243466473627,0.00047006987579926405,0.024373234471224477,0.024373234471224477,0.17821501195430756,11995,Tier 0: Core Bottleneck Transducer
RRP1B,612,865,0.49440309405326843,42.30551528930664,0.029327110608387278,0.18434712290763855,0.0001913424555326272,5.519418239593506,3.278839111328125,339,42.30551528930664,0.13046568632125854,4,2,0.0818609147760786,0.07750405152924318,0.012475647121975067,0.06938526765410354,-0.0025918597792628614,-0.0017650034675725456,0.6242518472696039,0.6242518472696039,0.26623110096010505,0.8667758360870726,4316,0.000235207823013573,11441,0.00038247718645434414,0.00038247718645434414,0.000470346017091825,0.029327110608387278,0.029327110608387278,0.18434712290763855,11996,Tier 0: Core Bottleneck Transducer
RNLS,670,344,0.23139514029026031,41.18763732910156,0.022320840012537306,0.1512266844511032,0.00019129536528045063,3.661015510559082,2.405888557434082,52,24.20879364013672,0.1512266844511032,4,3,0.07375572449402443,0.07242128508793254,0.015840712965345057,0.05545013850192531,0.0024648730267540706,-0.0013344394060918951,-0.2773984614437185,-0.2773984614437185,0.6092629185595895,0.8941064005183907,10607,0.0002351685086049198,13082,0.00038267278759102075,0.00038267278759102075,0.00047054938080747524,0.022320840012537306,0.022320840012537306,0.1512266844511032,11997,Tier 0: Core Bottleneck Transducer
TGFBR2,691,593,0.20060336589813232,41.389007568359375,0.024210825543639434,0.1240343451499939,0.0001915208738382,2.15063738822937,1.6475070714950562,37,26.365217208862305,0.08157100528478622,4,3,0.10829274333054231,0.10780485641196755,0.01308042893082471,0.08246881802347658,0.012743496376241024,-0.0004878869185747657,0.1260234354568361,0.1260234354568361,0.44985668682854757,0.8667758360870726,8054,0.00023540855355064919,14076,0.00038300500350757494,0.00038300500350757494,0.00047092068598727577,0.024210825543639434,0.024210825543639434,0.1240343451499939,11998,Tier 0: Core Bottleneck Transducer
IL1B,709,186,0.24481618404388428,41.27922439575195,0.025237424900462498,0.10775019228458405,0.00019185272803161064,3.060589551925659,1.9371834993362427,107,37.205322265625,0.08226214349269867,4,3,0.10660857657302766,0.0980694837575907,0.020672446074509646,0.07770379460253293,0.008232335895985085,-0.008539092815436971,0.38390940315806205,0.38390940315806205,0.3505227983621686,0.8667758360870726,6109,0.00023579783375760375,14603,0.0003835879937428288,0.0003835879937428288,0.00047160024568366425,0.025237424900462498,0.025237424900462498,0.10775019228458405,11999,Tier 0: Core Bottleneck Transducer
SNAP47,659,422,0.3298172056674957,42.037200927734375,0.024802770849103793,0.15308339893817902,0.000192281235428507,2.605079412460327,2.3418195247650146,240,24.598291397094727,0.10590489208698273,4,3,0.07977457058837721,0.07378659178252416,0.012714953736973797,0.05955316446111167,0.0075064523902917445,-0.0059879788058530585,0.10354580701366345,0.10354580701366345,0.4587648980543522,0.8667758360870726,8225,0.0002363058353608195,12981,0.0003845320701164612,0.0003845320701164612,0.00047272359843885916,0.024802770849103793,0.024802770849103793,0.15308339893817902,12000,Tier 0: Core Bottleneck Transducer
FNDC9,719,236,0.1693699210882187,41.7243537902832,0.026293790020986432,0.17440980672836304,0.00019284880064740866,4.344366073608398,2.8779163360595703,16,24.908954620361328,0.17440980672836304,4,4,0.11054586910709037,0.11054586910709037,0.010968309349552617,0.0902440832807873,0.008598453285669303,0.0007350231910811533,0.622915719592148,0.622915719592148,0.2666699537254423,0.8667758360870726,4320,0.00023698463968402649,12071,0.00038548717641578856,0.00038548717641578856,0.00047386033231368275,0.026293790020986432,0.026293790020986432,0.17440980672836304,12001,Tier 0: Core Bottleneck Transducer
NAP1L1,712,392,0.06511279195547104,41.69013214111328,0.010052636073138329,0.08812835067510605,0.00018920961995701346,1.254655122756958,1.0292032957077026,33,25.091461181640625,0.05000327154994011,4,3,0.04345513590576169,0.02978813048163747,-0.013667005424124223,0.013234670938981206,0.0296418103310669,0.0005786546357135836,-2.3881465609815553,-2.3881465609815553,0.9915332063393398,0.9999912216022939,14944,0.00023273306552752839,14978,0.0003870669436452645,0.0003870669436452645,0.0004757646908387703,0.010052636073138329,0.010052636073138329,0.08812835067510605,12002,Tier 0: Core Bottleneck Transducer
CCNI2,439,307,0.3719486892223358,40.9442138671875,0.03225929204514416,0.14755113422870636,0.00019371110328443813,2.914020538330078,2.6699676513671875,288,26.324020385742188,0.1106981560587883,3,2,0.09678647784664862,0.0903986716666692,,0.08419931906721567,0.012587158779432952,-0.006387806179979419,0.16434963493174448,0.16434963493174448,0.434727954923376,0.8667758360870726,7783,0.0002380254999783363,13234,0.0003873730335137715,0.0003873730335137715,0.00047610332725427296,0.03225929204514416,0.03225929204514416,0.14755113422870636,12003,Tier 0: Core Bottleneck Transducer
SCRN1,709,416,0.1839149296283722,42.01408004760742,0.02236424030558549,0.1852017641067505,0.00019439080211077414,1.6893376111984253,1.6505159139633179,139,12.318483352661133,0.13713844120502472,4,2,0.08573486516556608,0.08134250133402775,-0.00011966954030205986,0.076624869493763,0.009109995671803085,-0.004272694291236285,-0.1404094598909834,-0.1404094598909834,0.5558317580078758,0.8824154514144251,9799,0.00023884183642405163,11395,0.00038882354108554784,0.00038882354108554784,0.0004778483531136616,0.02236424030558549,0.02236424030558549,0.1852017641067505,12004,Tier 0: Core Bottleneck Transducer
CCNA2,708,462,0.19107837975025177,40.01122283935547,0.02273341367077242,0.17553400993347168,0.00019444779235849405,2.3505074977874756,1.8081899881362915,118,13.390609741210938,0.17553400993347168,4,3,0.08298892432246828,0.08180761681714954,0.012473652920252298,0.06590585818369463,0.004609413218521361,-0.0011813075053187412,-0.07655072431639119,-0.07655072431639119,0.5305095199201537,0.8760587081589178,9424,0.00023889300204043556,12002,0.00038891828131926154,0.00038891828131926154,0.00047792705194723493,0.02273341367077242,0.02273341367077242,0.17553400993347168,12005,Tier 0: Core Bottleneck Transducer
MRM2,676,248,0.21404524147510529,36.61547088623047,0.02591934464036944,0.1868278682231903,0.0001947143479396179,2.3393614292144775,1.6735585927963257,169,12.521480560302734,0.1868278682231903,4,3,0.08874050660758143,0.08123988858375811,0.01404988226741889,0.06819964247556778,0.006490981864594757,-0.007500618023823313,0.3633568640656732,0.3633568640656732,0.3581691601733632,0.8667758360870726,6270,0.00023918272885322696,11328,0.0003893148082037001,0.0003893148082037001,0.0004783765633484999,0.02591934464036944,0.02591934464036944,0.1868278682231903,12006,Tier 0: Core Bottleneck Transducer
NFIL3,715,485,0.2551334500312805,42.08476638793945,0.02069978124797651,0.13653564453125,0.00019462453315759258,2.542741298675537,2.009769916534424,319,19.111997604370117,0.13304424285888672,4,4,0.07893490713781258,0.07893490713781258,0.014099075992149384,0.05461731683319593,0.008139958781000689,0.0020785555314665888,-0.42672106673823623,-0.42672106673823623,0.6652087477837166,0.9133350487068915,11336,0.00023909127007584928,13639,0.0003893849272708638,0.0003893849272708638,0.0004784249568157129,0.02069978124797651,0.02069978124797651,0.13653564453125,12007,Tier 0: Core Bottleneck Transducer
STK17B,710,375,0.14484332501888275,41.77867126464844,0.024892751544696418,0.17377425730228424,0.00019509032182987027,6.2884321212768555,3.568063497543335,22,36.18736267089844,0.17377425730228424,4,3,0.09584159549152488,0.09497466685856804,0.016688687228987753,0.0714297921837776,0.007723116078759532,-0.0008669286329568383,0.32518275426513144,0.32518275426513144,0.3725213800625836,0.8667758360870726,6553,0.00023960675000818689,12104,0.0003900792799279018,0.0003900792799279018,0.0004792402581971365,0.024892751544696418,0.024892751544696418,0.17377425730228424,12008,Tier 0: Core Bottleneck Transducer
NPAS2,626,885,0.30942121148109436,42.50864791870117,0.029509180779805282,0.1982627511024475,0.00019585953761950008,5.210294723510742,3.0714938640594482,718,26.27974510192871,0.1982627511024475,4,2,0.0931783714792641,0.08905577877405273,0.019605915865932647,0.07357245561333145,-0.0005470407619471044,-0.003575551943264275,0.7227578385392389,0.7227578385392389,0.23491433713556242,0.8667758360870726,3624,0.00024053250986864994,10863,0.0003914540757856688,0.0003914540757856688,0.0004808913379906654,0.029509180779805282,0.029509180779805282,0.1982627511024475,12009,Tier 0: Core Bottleneck Transducer
SLC35E2B,658,426,0.2582785189151764,40.336917877197266,0.027433242975226358,0.10606121271848679,0.00019590964738322033,2.838968515396118,2.1466712951660156,33,36.20088577270508,0.07842262834310532,4,3,0.11780649789664416,0.11147918700626064,0.017587143993882573,0.08732603336868447,0.01289332053407711,-0.0063273108903835265,0.5400988418300434,0.5400988418300434,0.2945644346830113,0.8667758360870726,4923,0.00024057506872571848,14658,0.00039163765183075627,0.00039163765183075627,0.00048107888955157445,0.027433242975226358,0.027433242975226358,0.10606121271848679,12010,Tier 0: Core Bottleneck Transducer
CCDC25,709,216,0.07719266414642334,40.96770095825195,0.013501053276934644,0.17706404626369476,0.00019493119118161407,1.5159186124801636,0.9786513447761536,127,10.748930931091309,0.1410297155380249,4,3,0.0749203577168711,0.07293233194738077,-0.0019880257694903317,0.057398406939582015,0.0029313539657456924,0.014590596811543398,-1.7578259510343908,-1.7578259510343908,0.9606114358361599,0.9999912216022939,14452,0.00023943019978955296,11945,0.00039179127481347997,0.00039179127481347997,0.0004812296207485702,0.013501053276934644,0.013501053276934644,0.17706404626369476,12011,Tier 0: Core Bottleneck Transducer
COMMD10,694,226,0.12400703132152557,41.42164611816406,0.019687298021599006,0.18257418274879456,0.00019677805815260677,1.7849420309066772,1.7228479385375977,16,12.530145645141602,0.14245182275772095,4,4,0.09048203544568949,0.09048203544568949,0.008303753251483333,0.0638530298291114,0.01256937434052582,0.00575587802456894,-0.6673669319773714,-0.6673669319773714,0.7477311085837002,0.9455852746350791,12307,0.00024162240697353293,11516,0.00039379596298366737,0.00039379596298366737,0.00048365377621932825,0.019687298021599006,0.019687298021599006,0.18257418274879456,12012,Tier 0: Core Bottleneck Transducer
GABPB2,558,502,0.20848910510540009,41.3436164855957,0.023625337868592274,0.1521333009004593,0.00019693587261359076,2.7188942432403564,2.4304959774017334,246,26.818838119506836,0.10138002038002014,4,4,0.08931834131474563,0.08931834131474563,0.007982820886473162,0.059260186047681775,0.009248891663754772,0.012826442716835912,-0.43511942605643694,-0.43511942605643694,0.6682621282052554,0.9147603025637908,11371,0.00024174721502193936,13028,0.0003940139708682455,0.0003940139708682455,0.0004838702050871326,0.023625337868592274,0.023625337868592274,0.1521333009004593,12013,Tier 0: Core Bottleneck Transducer
CASP1,394,417,0.44786638021469116,41.42243194580078,0.028246333194570053,0.18913544714450836,0.00019694182408410723,2.2701468467712402,2.043355703353882,77,19.493675231933594,0.1164555549621582,2,2,0.06031268952246295,0.06031268952246295,,0.05289917963931359,0.007413509883149358,,-0.45759980957047564,-0.45759980957047564,0.6763800098272589,0.9172859967366143,11477,0.00024174721502193936,11216,0.000394034351772099,0.000394034351772099,0.0004838702050871326,0.028246333194570053,0.028246333194570053,0.18913544714450836,12014,Tier 0: Core Bottleneck Transducer
ORAI1,699,318,0.12250131368637085,34.79479217529297,0.019333366049839474,0.16253212094306946,0.00019691852196267428,3.127214193344116,2.351064443588257,62,23.200931549072266,0.13478830456733704,4,3,0.08100549661449248,0.07821745463162048,0.001631572223511615,0.07452368644935776,0.004850237941623107,-0.0027880419828719984,-0.7181457004985287,-0.7181457004985287,0.7636662728711211,0.9524260238371822,12481,0.00024174721502193936,12569,0.00039410258804500886,0.00039410258804500886,0.00048391582278998243,0.019333366049839474,0.019333366049839474,0.16253212094306946,12015,Tier 0: Core Bottleneck Transducer
