gene,taxa_count,codon_length,max_lrt,psi_score,z_score,p_value,fdr_q,rank_track_b,is_golden_hypercube,num_pos_clades,delta_harm,rank_harmonic,composite_rank,delta_clade_1,delta_clade_2,tier,z_track_b,p_track_b,q_track_b,p_combined
CLUAP1,693,437,41.71173477172851,-0.032175217,-2.4702989662414354,0.9932499912793,1.0,16307,0,0,0.001,17112,16307,-0.045134496,-0.00036812434,Background,-2.4702989662414354,0.9932499912793,1.0,0.9932499912793
TRIM9,695,797,41.72053527832031,-0.032159057,-2.4705646865311874,0.9932550040509749,1.0,16308,0,0,0.001,12170,16308,-0.045465574,-1.4195917e-05,Background,-2.4705646865311874,0.9932550040509749,1.0,0.9932550040509749
B4GALT1,696,413,41.62788391113281,-0.032154366,-2.4709361468257076,0.9932620060778801,1.0,16309,0,1,0.0010064675,8098,16309,-0.045486152,1.3018958e-05,Background,-2.4709361468257076,0.9932620060778801,1.0,0.9932620060778801
GABRA4,694,564,42.003910064697266,-0.032198973,-2.4726926825879234,0.993295029851168,1.0,16310,0,0,0.001,9308,16310,-0.045379244,-0.00015698373,Background,-2.4726926825879234,0.993295029851168,1.0,0.993295029851168
TMEM62,690,516,43.46678924560547,-0.032267522,-2.4747152797976257,0.9933328784650554,1.0,16311,0,0,0.001,10875,16311,-0.00014396384,-0.0454892,Background,-2.4747152797976257,0.9933328784650554,1.0,0.9933328784650554
RRS1,694,426,41.92329406738281,-0.032238025,-2.475465105605833,0.9933468618072746,1.0,16312,0,1,0.0010391743,6895,16312,-0.04567299,8.154288e-05,Background,-2.475465105605833,0.9933468618072746,1.0,0.9933468618072746
ETV2,693,477,40.53534698486328,-0.032289714,-2.4784247699799686,0.9934018031644058,1.0,16313,0,0,0.001,13236,16313,-0.045388266,-0.0002762794,Background,-2.4784247699799686,0.9934018031644058,1.0,0.9934018031644058
OSBPL6,689,929,41.697235107421875,-0.0323592,-2.480499310075436,0.9934400741155744,1.0,16314,0,0,0.001,15075,16314,-0.00043368898,-0.045329127,Background,-2.480499310075436,0.9934400741155744,1.0,0.9934400741155744
PHC3,693,1015,41.55584716796875,-0.03233604,-2.4817125066367485,0.9934623639888064,1.0,16315,0,0,0.001,14936,16315,-0.04556093,-0.00016914285,Background,-2.4817125066367485,0.9934623639888064,1.0,0.9934623639888064
GGA3,696,777,42.11274719238281,-0.032317776,-2.4825448055731942,0.9934776169240258,1.0,16316,0,0,0.001,16779,16316,-0.045679357,-2.487842e-05,Background,-2.4825448055731942,0.9934776169240258,1.0,0.9934776169240258
LASP1,692,285,35.064537048339844,-0.032400813,-2.4855958357045473,0.9935332620980554,1.0,16317,0,0,0.001,12824,16317,-0.00033394806,-0.04548772,Background,-2.4855958357045473,0.9935332620980554,1.0,0.9935332620980554
TPGS2,696,319,42.653343200683594,-0.032368943,-2.486179713119444,0.9935438629416429,1.0,16318,0,1,0.0010095695,7968,16318,-0.04579592,1.9323663e-05,Background,-2.486179713119444,0.9935438629416429,1.0,0.9935438629416429
UBE2S,696,236,29.044265747070312,-0.03241007,-2.489101378307057,0.9935966779063088,1.0,16319,0,1,0.001125478,5118,16319,-0.046121728,0.0002869633,Background,-2.489101378307057,0.9935966779063088,1.0,0.9935966779063088
CPT1B,697,787,40.68132400512695,-0.032491915,-2.49562710831706,0.9937132650559355,1.0,16320,0,0,0.001,16449,16320,-0.04582394,-0.00012656464,Background,-2.49562710831706,0.9937132650559355,1.0,0.9937132650559355
KAT2A,691,858,41.65913772583008,-0.032581616,-2.497704162367955,0.9937499768698118,1.0,16321,0,0,0.001,14163,16321,-0.0003805589,-0.04569681,Background,-2.497704162367955,0.9937499768698118,1.0,0.9937499768698118
ELL2,696,652,42.634803771972656,-0.03253817,-2.498201611986471,0.9937587410369251,1.0,16322,0,0,0.001,13656,16322,-0.045931313,-8.46053e-05,Background,-2.498201611986471,0.9937587410369251,1.0,0.9937587410369251
GABRG2,695,503,41.650047302246094,-0.03255164,-2.498444600907969,0.9937630181067695,1.0,16323,0,0,0.001,9286,16323,-0.045954242,-8.0726575e-05,Background,-2.498444600907969,0.9937630181067695,1.0,0.9937630181067695
BSG,693,288,34.815067291259766,-0.032584954,-2.4993778281017054,0.9937794205730774,1.0,16324,0,0,0.001,9652,16324,-0.00020343252,-0.04587865,Background,-2.4993778281017054,0.9937794205730774,1.0,0.9937794205730774
ATG4C,694,471,42.83805847167969,-0.03259641,-2.500907972124163,0.9938062318307258,1.0,16325,0,0,0.001,11669,16325,-0.046067588,-3.069057e-05,Background,-2.500907972124163,0.9938062318307258,1.0,0.9938062318307258
TACR1,695,409,40.08213424682617,-0.032587226,-2.5009717980433823,0.9938073479644468,1.0,16326,0,0,0.001,10571,16326,-0.04588575,-0.00019954576,Background,-2.5009717980433823,0.9938073479644468,1.0,0.9938073479644468
PLCZ1,696,657,43.14673614501953,-0.032597214,-2.5023961022079177,0.9938322086903666,1.0,16327,0,0,0.001,15878,16327,-0.046016015,-8.339877e-05,Background,-2.5023961022079177,0.9938322086903666,1.0,0.9938322086903666
LRRC45,697,678,41.81654739379883,-0.03259336,-2.5028361455420542,0.9938398715940759,1.0,16328,0,1,0.0010487986,6611,16328,-0.046196572,0.00010260381,Background,-2.5028361455420542,0.9938398715940759,1.0,0.9938398715940759
PSPN,702,161,37.53180694580078,-0.032556504,-2.5037659717526206,0.9938560358318907,1.0,16329,0,0,0.001,9530,16329,-0.045567967,-0.0004738837,Background,-2.5037659717526206,0.9938560358318907,1.0,0.9938560358318907
ALG8,690,518,41.697174072265625,-0.03268861,-2.504569897576097,0.9938699810978345,1.0,16330,0,0,0.001,11052,16330,-0.00073534064,-0.045493335,Background,-2.504569897576097,0.9938699810978345,1.0,0.9938699810978345
DNAJC2,694,621,42.92304992675781,-0.03265224,-2.504871517578684,0.993875205897893,1.0,16331,0,0,0.001,14271,16331,-0.046048038,-0.00012920052,Background,-2.504871517578684,0.993875205897893,1.0,0.993875205897893
SSU72,699,260,28.06026840209961,-0.03267359,-2.509965792762977,0.9939628571330387,1.0,16332,0,1,0.0011336198,5013,16332,-0.046515882,0.0003084552,Background,-2.509965792762977,0.9939628571330387,1.0,0.9939628571330387
OR13D1,216,322,42.065582275390625,-0.0439111,-2.511946938670919,0.9939966429837472,1.0,16333,0,0,0.001,16785,16333,-0.06209967,0.0,Background,-2.511946938670919,0.9939966429837472,1.0,0.9939966429837472
ACTMAP,692,410,39.85652542114258,-0.032785483,-2.51288663654695,0.9940126096153559,1.0,16334,0,0,0.001,11873,16334,-0.04622656,-0.00013910816,Background,-2.51288663654695,0.9940126096153559,1.0,0.9940126096153559
CCDC152,696,260,40.7454833984375,-0.0327753,-2.5150473451043434,0.9940491800080014,1.0,16335,0,0,0.001,15810,16335,-0.045926638,-0.0004246442,Background,-2.5150473451043434,0.9940491800080014,1.0,0.9940491800080014
SPIC,690,269,41.9029541015625,-0.032860644,-2.5167668951511923,0.9940781420402619,1.0,16336,0,0,0.001,11891,16336,-0.00013698265,-0.04633499,Background,-2.5167668951511923,0.9940781420402619,1.0,0.9940781420402619
USH1G,699,492,38.027000427246094,-0.032773294,-2.5170557699191014,0.9940829952166821,1.0,16337,0,1,0.0012964368,3997,16337,-0.047191113,0.0008426728,Background,-2.5170557699191014,0.9940829952166821,1.0,0.9940829952166821
ERICH3,484,1822,42.84524917602539,-0.035621677,-2.5177655409925213,0.9940949045911568,1.0,16338,0,0,0.001,13716,16338,-0.00025695004,-0.050119713,Background,-2.5177655409925213,0.9940949045911568,1.0,0.9940949045911568
MELTF,697,763,40.25205993652344,-0.032853786,-2.521342929793188,0.9941546072152482,1.0,16339,0,0,0.001,12934,16339,-0.046378814,-8.3462335e-05,Background,-2.521342929793188,0.9941546072152482,1.0,0.9941546072152482
POLR1B,691,1152,41.733062744140625,-0.03293696,-2.5229060125847123,0.9941805247922467,1.0,16340,0,0,0.001,15422,16340,-0.0004921816,-0.046087716,Background,-2.5229060125847123,0.9941805247922467,1.0,0.9941805247922467
DDX39B,696,442,41.69557571411133,-0.032895505,-2.5235867173871998,0.9941917796990838,1.0,16341,0,0,0.001,12565,16341,-0.046467513,-5.3755124e-05,Background,-2.5235867173871998,0.9941917796990838,1.0,0.9941917796990838
SCAND1,697,234,33.52922821044922,-0.03290446,-2.5249440018257117,0.9942141636745636,1.0,16342,0,0,0.001,8839,16342,-0.046360984,-0.0001729444,Background,-2.5249440018257117,0.9942141636745636,1.0,0.9942141636745636
ASB6,697,439,42.03529357910156,-0.03291033,-2.5253611445977624,0.9942210276877893,1.0,16343,0,0,0.001,11371,16343,-0.046189535,-0.00035269116,Background,-2.5253611445977624,0.9942210276877893,1.0,0.9942210276877893
SLC30A6,696,464,41.48981857299805,-0.032932896,-2.526242976852516,0.9942355143078165,1.0,16344,0,0,0.001,11310,16344,-0.0465156,-5.8546895e-05,Background,-2.526242976852516,0.9942355143078165,1.0,0.9942355143078165
COLQ,691,482,41.55858612060547,-0.032989614,-2.526640360769325,0.9942420319364779,1.0,16345,0,0,0.001,16102,16345,-0.00050574914,-0.04614861,Background,-2.526640360769325,0.9942420319364779,1.0,0.9942420319364779
RB1CC1,698,1611,42.93960952758789,-0.03292296,-2.526979154046977,0.9942475834346842,1.0,16346,0,1,0.0010135263,7812,16346,-0.04658752,2.7423492e-05,Background,-2.526979154046977,0.9942475834346842,1.0,0.9942475834346842
SMIM23,695,162,28.24237060546875,-0.03295865,-2.5273490719382825,0.9942536395183786,1.0,16347,0,0,0.001,12127,16347,-0.04617607,-0.0004345021,Background,-2.5273490719382825,0.9942536395183786,1.0,0.9942536395183786
PPP1R7,701,318,35.61957931518555,-0.032904103,-2.527792350945757,0.9942608891745692,1.0,16348,0,1,0.0011985671,4466,16348,-0.047028963,0.0004955302,Background,-2.527792350945757,0.9942608891745692,1.0,0.9942608891745692
PRRG4,698,233,41.740989685058594,-0.03294418,-2.5284876180373357,0.9942722436475437,1.0,16349,0,0,0.001,9438,16349,-0.04628748,-0.00030262052,Background,-2.5284876180373357,0.9942722436475437,1.0,0.9942722436475437
ACMSD,693,346,39.003787994384766,-0.033003822,-2.529104713176004,0.994282304780079,1.0,16350,0,1,0.001015708,7722,16350,-0.04670637,3.1917123e-05,Background,-2.529104713176004,0.994282304780079,1.0,0.994282304780079
KIAA0319L,696,1068,41.87015151977539,-0.032976273,-2.5293244822101424,0.9942858841092023,1.0,16351,0,0,0.001,14313,16351,-0.046461813,-0.00017367792,Background,-2.5293244822101424,0.9942858841092023,1.0,0.9942858841092023
IL1R2,699,441,41.58916091918945,-0.032961804,-2.530460764640487,0.9943043587791327,1.0,16352,0,0,0.001,14673,16352,-0.04653508,-7.99431e-05,Background,-2.530460764640487,0.9943043587791327,1.0,0.9943043587791327
PARP4,458,2046,45.61248397827149,-0.03634184,-2.533610700102126,0.994355296232328,1.0,16353,0,0,0.001,15210,16353,-0.024921961,-0.026473155,Background,-2.533610700102126,0.994355296232328,1.0,0.994355296232328
RASSF1,697,410,41.656341552734375,-0.033086225,-2.5378608597408476,0.9944233841246133,1.0,16354,0,0,0.001,9243,16354,-0.04667781,-0.000113174436,Background,-2.5378608597408476,0.9944233841246133,1.0,0.9944233841246133
TOB2,693,494,41.56406784057617,-0.033141084,-2.5388461393509996,0.9944390638407573,1.0,16355,0,0,0.001,11141,16355,-0.00013487786,-0.04673369,Background,-2.5388461393509996,0.9944390638407573,1.0,0.9944390638407573
CEP76,698,680,41.342567443847656,-0.033109576,-2.54024510673429,0.9944612596963291,1.0,16356,0,1,0.0010677872,6128,16356,-0.046969444,0.00014543254,Background,-2.54024510673429,0.9944612596963291,1.0,0.9944612596963291
FCMR,692,432,41.07101821899414,-0.03319808,-2.5421587465507796,0.9944914938153091,1.0,16357,0,0,0.001,11236,16357,-0.000520017,-0.04642916,Background,-2.5421587465507796,0.9944914938153091,1.0,0.9944914938153091
MICOS13,709,121,37.33653259277344,-0.03303545,-2.542859443754257,0.9945025275919677,1.0,16358,0,1,0.0011976805,4470,16358,-0.047211953,0.0004927721,Background,-2.542859443754257,0.9945025275919677,1.0,0.9945025275919677
E4F1,693,819,36.64104843139648,-0.033198472,-2.5429189414763558,0.9945034635887617,1.0,16359,0,0,0.001,14567,16359,-0.00026329048,-0.04668644,Background,-2.5429189414763558,0.9945034635887617,1.0,0.9945034635887617
GLMN,698,620,43.01282501220703,-0.033176385,-2.5449943513493647,0.9945360247003983,1.0,16360,0,0,0.001,16514,16360,-0.04679149,-0.00012699817,Background,-2.5449943513493647,0.9945360247003983,1.0,0.9945360247003983
RING1,697,418,41.01588821411133,-0.033229653,-2.548053356079814,0.9945837049199325,1.0,16361,0,0,0.001,9675,16361,-0.046864904,-0.00012892368,Background,-2.548053356079814,0.9945837049199325,1.0,0.9945837049199325
PIWIL2,697,990,41.60408782958984,-0.03324346,-2.5490345298879418,0.9945989197891986,1.0,16362,0,0,0.001,15640,16362,-0.046975,-3.8346974e-05,Background,-2.5490345298879418,0.9945989197891986,1.0,0.9945989197891986
SPMAP1,694,156,41.142547607421875,-0.03327842,-2.549325984580505,0.9946034319947034,1.0,16363,0,0,0.001,11866,16363,-0.00030610338,-0.046756677,Background,-2.549325984580505,0.9946034319947034,1.0,0.9946034319947034
SLC25A23,697,529,41.49193572998047,-0.033252507,-2.549677441414133,0.9946088686764426,1.0,16364,0,0,0.001,11690,16364,-0.046594452,-0.00043168943,Background,-2.549677441414133,0.9946088686764426,1.0,0.9946088686764426
MOG,697,259,41.57511138916016,-0.03325788,-2.5500592656243937,0.9946147695919534,1.0,16365,0,1,0.0011309115,5045,16365,-0.047335003,0.00030126167,Background,-2.5500592656243937,0.9946147695919534,1.0,0.9946147695919534
HSD17B8,701,273,41.55955123901367,-0.03322755,-2.5508078277807402,0.9946263216106298,1.0,16366,0,0,0.001,13679,16366,-0.0468499,-0.00014095625,Background,-2.5508078277807402,0.9946263216106298,1.0,0.9946263216106298
MTNR1B,461,393,33.49903106689453,-0.03655549,-2.551012998873755,0.9946294840185552,1.0,16367,0,1,0.0010636023,6231,16367,-0.051833116,0.00013584457,Background,-2.551012998873755,0.9946294840185552,1.0,0.9946294840185552
BAG6,697,1179,41.619998931884766,-0.03327155,-2.5510307037323896,0.9946297568351087,1.0,16368,0,1,0.0010130453,7833,16368,-0.047079507,2.6435475e-05,Background,-2.5510307037323896,0.9946297568351087,1.0,0.9946297568351087
RASGRP1,697,808,41.952980041503906,-0.03327336,-2.5511593286757313,0.9946317384643063,1.0,16369,0,0,0.001,9251,16369,-0.046870135,-0.00018549955,Background,-2.5511593286757313,0.9946317384643063,1.0,0.9946317384643063
SFTA2,703,94,33.855072021484375,-0.03322068,-2.551764155828524,0.9946410478747016,1.0,16370,0,0,0.001,8781,16370,-0.046311382,-0.00066974317,Background,-2.551764155828524,0.9946410478747016,1.0,0.9946410478747016
C17orf99,381,307,33.37179183959961,-0.03834293,-2.552778808841833,0.994656633029065,1.0,16371,0,0,0.001,10115,16371,-0.05422509,0.0,Background,-2.552778808841833,0.994656633029065,1.0,0.994656633029065
KASH5,698,614,38.8961296081543,-0.03329127,-2.5531611697062147,0.9946624956599023,1.0,16372,0,1,0.0010092368,7980,16372,-0.04709962,1.8645544e-05,Background,-2.5531611697062147,0.9946624956599023,1.0,0.9946624956599023
PTCD3,698,712,41.588104248046875,-0.03337648,-2.55921848434422,0.9947546107305307,1.0,16373,0,1,0.0010079035,8034,16373,-0.047217403,1.593295e-05,Background,-2.55921848434422,0.9947546107305307,1.0,0.9947546107305307
HLA-DMB,703,271,41.62934112548828,-0.033336073,-2.559980523778868,0.9947660985247144,1.0,16374,0,0,0.001,13530,16374,-0.04684111,-0.0003032172,Background,-2.559980523778868,0.9947660985247144,1.0,0.9947660985247144
GNB5,697,440,41.73333740234375,-0.03341365,-2.5611288277372366,0.9947833670062314,1.0,16375,0,0,0.001,13465,16375,-0.047028065,-0.00022597238,Background,-2.5611288277372366,0.9947833670062314,1.0,0.9947833670062314
PSMC3,698,439,37.95014190673828,-0.033420734,-2.562364363959174,0.9948018906758394,1.0,16376,0,0,0.001,9367,16376,-0.047019906,-0.00024414982,Background,-2.562364363959174,0.9948018906758394,1.0,0.9948018906758394
KCNK6,696,317,38.67205047607422,-0.033448175,-2.5628484359477124,0.9948091321107071,1.0,16377,0,0,0.001,14391,16377,-0.04673308,-0.0005697778,Background,-2.5628484359477124,0.9948091321107071,1.0,0.9948091321107071
PSMC6,696,440,41.804012298583984,-0.033454064,-2.5632667909526936,0.9948153832248378,1.0,16378,0,0,0.001,9395,16378,-0.047042795,-0.00026839832,Background,-2.5632667909526936,0.9948153832248378,1.0,0.9948153832248378
SERPINB9,477,398,41.708473205566406,-0.03646456,-2.5644073787164925,0.9948323920180977,1.0,16379,0,0,0.001,8619,16379,0.0,-0.051568672,Background,-2.5644073787164925,0.9948323920180977,1.0,0.9948323920180977
NOTCH2NLR,700,283,41.738258361816406,-0.03343655,-2.564950387392507,0.9948404720671752,1.0,16380,0,1,0.0010397574,6869,16380,-0.047369234,8.280686e-05,Background,-2.564950387392507,0.9948404720671752,1.0,0.9948404720671752
CISD3,698,147,37.86102294921875,-0.033473883,-2.566142561538042,0.9948581723633636,1.0,16381,0,0,0.001,16593,16381,-0.00020877086,-0.047130447,Background,-2.566142561538042,0.9948581723633636,1.0,0.9948581723633636
CWC25,694,450,41.88102722167969,-0.0335163,-2.566213826112322,0.9948592287196875,1.0,16382,0,0,0.001,12940,16382,-0.0008094255,-0.04658978,Background,-2.566213826112322,0.9948592287196875,1.0,0.9948592287196875
PAPOLG,698,750,41.96549987792969,-0.033475365,-2.5662479123219115,0.9948597339120135,1.0,16383,0,1,0.0011149023,5252,16383,-0.047600947,0.00025963737,Background,-2.5662479123219115,0.9948597339120135,1.0,0.9948597339120135
CSF3R,698,874,41.39771270751953,-0.03351611,-2.5691443480093374,0.9949025009600425,1.0,16384,0,1,0.0010917508,5624,16384,-0.047600977,0.00020203867,Background,-2.5691443480093374,0.9949025009600425,1.0,0.9949025009600425
TBC1D13,694,401,36.488285064697266,-0.033562887,-2.5695211822307127,0.9949080417186859,1.0,16385,0,0,0.001,10128,16385,-0.00041979365,-0.047045305,Background,-2.5695211822307127,0.9949080417186859,1.0,0.9949080417186859
THRA,695,508,39.277591705322266,-0.033575468,-2.5711533961857853,0.9949319790166284,1.0,16386,0,0,0.001,10990,16386,-0.00023597293,-0.04724691,Background,-2.5711533961857853,0.9949319790166284,1.0,0.9949319790166284
CLDN14,698,256,29.935548782348633,-0.03355153,-2.571662245961199,0.9949394210586204,1.0,16387,0,1,0.0010554171,6429,16387,-0.04756636,0.000117336516,Background,-2.571662245961199,0.9949394210586204,1.0,0.9949394210586204
PACRG,695,257,36.56555938720703,-0.03360889,-2.573526913374,0.9949666091437414,1.0,16388,0,0,0.001,15289,16388,-0.046750892,-0.00077925785,Background,-2.573526913374,0.9949666091437414,1.0,0.9949666091437414
RHOD,699,234,28.644580841064453,-0.033580456,-2.574453267926122,0.9949800675810905,1.0,16389,0,0,0.001,10046,16389,-0.047417816,-7.2116265e-05,Background,-2.574453267926122,0.9949800675810905,1.0,0.9949800675810905
TEX50,701,195,41.15882873535156,-0.033560973,-2.5745331655725594,0.9949812268623425,1.0,16390,0,1,0.0011144021,5258,16390,-0.04772074,0.000258361,Background,-2.5745331655725594,0.9949812268623425,1.0,0.9949812268623425
ABCA7,503,2300,41.17811965942383,-0.03617213,-2.575126183807178,0.994989823857748,1.0,16391,0,0,0.001,9125,16391,-0.025538914,-0.025616199,Background,-2.575126183807178,0.994989823857748,1.0,0.994989823857748
COX6B1,702,103,37.491607666015625,-0.033569697,-2.5758851785653727,0.9950008078802411,1.0,16392,0,1,0.0012227629,4320,16392,-0.048047945,0.0005732168,Background,-2.5758851785653727,0.9950008078802411,1.0,0.9950008078802411
BRINP2,695,827,41.31378173828125,-0.033669084,-2.57780168728422,0.9950284478173971,1.0,16393,0,0,0.001,9820,16393,-0.00035686977,-0.047258403,Background,-2.57780168728422,0.9950284478173971,1.0,0.9950284478173971
SECISBP2L,698,1140,41.79854202270508,-0.033641934,-2.578088785951038,0.9950325766165727,1.0,16394,0,0,0.001,9002,16394,-0.047483396,-9.348523e-05,Background,-2.578088785951038,0.9950325766165727,1.0,0.9950325766165727
