gene,codon_length,taxa_count,fg_count,n_microbats,n_odontocetes,psi_track_b,max_rho_track_a,p_min_track_a,p_evd_track_a,max_synergy_track_a,top3_synergy_track_a,best_site_codon,best_site_lrt,best_site_rho,rho_microbats,rho_odontocetes,rho_megabats,rho_mysticetes,z_track_b,p_track_b,q_track_b,rank_track_b,rank_track_a,q_track_a,min_rank,dual_track_score,composite_rank,composite_score,delta_bat,delta_cet,contrast_quadrant
CREB3L1,570,673,108,68,40,0.1769827075286953,0.5866231322288513,1.942890293094024e-15,5.848099782211304e-13,7.7289228439331055,6.506547451019287,175,23.60944366455078,0.3273657262325287,0.5082905292510986,0.5737186670303345,0.9658578038215636,0.3178272843360901,-1.2012716058031951,0.885177069524894,0.9564925427847334,13914,10980,1.0624817901254942e-12,11453,11452.999913321704,12889,10980.827868307282,-0.457567274570465,0.2558913826942444,Q4_Unilateral_Cetacean
SPMIP10,141,690,108,71,37,0.2180874751972124,0.4546335935592651,1.942890293094024e-15,2.292610545850685e-13,10.2667875289917,7.454622268676758,111,35.19455337524414,0.2917152345180511,0.5607176423072815,0.5326131582260132,0.5895068049430847,0.2925429046154022,-0.378589838520284,0.6475037654375154,0.8846340489435419,10980,14249,1.0598948151663044e-12,11389,11388.99991182785,12890,10980.839008979048,-0.028789162635803223,0.24007025361061096,Q4_Unilateral_Cetacean
FOS,388,715,108,68,40,0.217994764493863,0.532224178314209,1.942890293094024e-15,3.905209489118227e-13,9.032174110412598,8.098748207092285,258,27.31595039367676,0.3306556940078735,0.6707366108894348,0.7914764285087585,0.8464028835296631,0.924648642539978,-0.3804453752281566,0.6481925811750566,0.8846340489435419,10986,12862,1.0598948151663044e-12,11395,11394.999910990522,12891,10986.793082806784,-0.17566627264022827,-0.13317221403121948,Q3_Parallel_Regressive
GFRA1,492,706,107,68,39,0.1624764588049566,0.5865318179130554,1.942890293094024e-15,4.3326453535987353e-13,17.7967472076416,14.604182243347168,486,40.324066162109375,0.4413430690765381,0.7357478141784668,0.5725622773170471,0.7669730186462402,0.4091250300407409,-1.4916035311148987,0.9320984440169378,0.9851047452407324,14226,10986,1.0598948151663044e-12,11459,11458.99990640854,12892,10986.838443631526,-0.031225204467773438,0.1634372472763062,Q4_Unilateral_Cetacean
NAPA,301,696,109,72,37,0.21799191685775,0.5434454083442688,1.942890293094024e-15,2.467470672229106e-13,8.44419002532959,6.901790618896484,188,21.88890838623047,0.3857748508453369,0.6686562895774841,0.4891443848609924,0.8082163333892822,0.3403741419315338,-0.380502368575715,0.6482137306659634,0.8846340489435419,10987,12549,1.0598948151663044e-12,11396,11395.99991265536,12893,10987.78270701696,-0.1395600438117981,0.14877024292945856,Q4_Unilateral_Cetacean
SPINK7,89,694,94,66,28,0.2179818553651082,0.50545334815979,1.942890293094024e-15,1.3017364963729112e-13,6.478208065032959,5.399568557739258,19,15.544522285461426,0.4167518317699432,0.603216290473938,0.8855799436569214,0.275683581829071,0.4489519596099853,-0.3807037419690597,0.6482884540427583,0.8846340489435419,10988,13513,1.0598948151663044e-12,11397,11396.999915626053,12894,10988.814798802794,0.327532708644867,0.4366279840469361,Q1_Golden_Quadrant
LHFPL6,200,712,112,74,38,0.2049529554353632,0.586405873298645,1.942890293094024e-15,2.0594637106794533e-13,11.810834884643556,8.401190757751465,85,23.54513359069824,0.5016252994537354,0.7214254140853882,0.8611854314804077,0.7694255113601685,0.5081825852394104,-0.6414676150650852,0.739390542434103,0.8926954794424425,12453,10989,1.0598948151663044e-12,11462,11461.99991063695,12895,10989.779580977718,-0.04800009727478027,0.3530028462409973,Q4_Unilateral_Cetacean
ADRB1,477,646,101,65,36,0.2050399041405212,0.5864018201828003,1.942890293094024e-15,7.5578432401329e-13,13.559686660766602,11.83246612548828,18,29.959123611450195,0.4526062607765198,0.7309696078300476,0.91286438703537,0.6567614078521729,0.6913274526596069,-0.6397274005235705,0.7388250807750202,0.8925337647192394,12443,10990,1.1197149529408715e-12,11463,11462.999907792737,12896,10990.779281676088,0.07420819997787476,0.22153693437576305,Q1_Golden_Quadrant
TSPAN3,254,714,109,69,40,0.2025215759736543,0.586378812789917,1.942890293094024e-15,2.0206059048175812e-13,12.591388702392578,7.688997268676758,239,36.35908508300781,0.3463065326213836,0.7369992136955261,0.0635735616087913,0.9797917008399964,0.1998503804206848,-0.6901298911451927,0.7549437463834217,0.8954021262492563,12675,10991,1.0598948151663044e-12,11464,11463.999911508809,12897,10991.78703026272,-0.24279248714447033,-0.1362768188118935,Q3_Parallel_Regressive
CNOT4,715,714,113,74,39,0.2179418918626675,0.5605382919311523,1.942890293094024e-15,4.196643033082211e-13,15.437376976013184,9.613432884216309,491,37.27311706542969,0.4141691923141479,0.628813624382019,0.9541401863098145,0.9319012761116028,0.439279705286026,-0.3815035821501275,0.6485851931652744,0.8846340489435419,10992,11993,1.0598948151663044e-12,11401,11400.999909422022,12898,10992.764383106083,-0.30308765172958374,0.5148604810237885,Q4_Unilateral_Cetacean
HARBI1,351,717,112,74,38,0.2032307410960568,0.5862014293670654,1.942890293094024e-15,4.235500838944075e-13,9.25319766998291,7.8107476234436035,254,41.219974517822266,0.2244833409786224,0.7211739420890808,0.499406635761261,0.5304930806159973,0.5275499224662781,-0.6759364715180984,0.7504595097520363,0.895218014095017,12600,10997,1.0598948151663044e-12,11471,11470.999911349774,12899,10997.784735616891,0.1906808614730835,-0.02814328670501709,Q2_Unilateral_Bat
DKK2,260,720,112,72,40,0.1843521796752988,0.5861759185791016,1.942890293094024e-15,3.2834845953283613e-13,11.036239624023438,7.99220609664917,169,27.630624771118164,0.3994205594062805,0.7310898303985596,0.7884047031402588,0.2699728608131408,0.4803844094276428,-1.053777027597526,0.8540074932999047,0.9390085316486813,13674,10998,1.0598948151663044e-12,11472,11471.999911120742,12900,10998.820485533755,0.46111696958541876,0.30802029371261597,Q1_Golden_Quadrant
FANCG,686,725,114,74,40,0.2153173945853582,0.586129367351532,1.942890293094024e-15,1.1249334797008072e-12,19.379779815673828,15.894424438476562,358,38.16766357421875,0.5077539086341858,0.7166786193847656,0.878354549407959,0.9537063241004944,0.4925094544887543,-0.4340309696234718,0.6678670240238567,0.8846340489435419,11342,11000,1.3667522287943537e-12,11474,11473.999905919112,12901,11000.742999667442,-0.23702770471572876,0.3858450949192047,Q4_Unilateral_Cetacean
PRPSAP2,284,683,108,71,37,0.2178419124573104,0.5023092031478882,1.942890293094024e-15,1.4571677198204117e-13,12.31039810180664,10.93762493133545,180,24.510873794555664,0.5022423267364502,0.1459051817655563,0.8581873178482056,0.0,0.5135092735290527,-0.3835045965958083,0.6493271686394609,0.8846340489435419,11000,13596,1.0598948151663044e-12,11410,11409.999908376876,12902,11000.817958097772,0.1459051817655563,0.34467804431915283,Q1_Golden_Quadrant
PFDN6,129,717,112,73,39,0.2178398547144214,0.4854989051818847,1.942890293094024e-15,9.325873406850881e-14,3.6099414825439458,2.991246223449707,28,24.639972686767575,0.1465075314044952,0.4252699315547943,0.8227444291114807,0.3151761293411255,0.9688149690628052,-0.383545780810014,0.649342433762924,0.8846340489435419,11001,13932,1.0598948151663044e-12,11411,11410.999925054832,12903,11001.829165281011,0.11009380221366882,-0.14607053995132446,Q2_Unilateral_Bat
TSGA10,714,644,71,36,35,0.2080279636701278,0.5860742330551147,1.942890293094024e-15,8.743006318919286e-13,10.518874168395996,10.000418663024902,122,31.33776092529297,0.3356613218784332,0.697694718837738,0.8143904805183411,0.9509862065315248,0.9623457789421082,-0.5799235813075797,0.719016923680005,0.8907677636597577,12128,11003,1.1877334591867505e-12,11477,11476.999909090564,12904,11003.769238443632,-0.25329148769378673,-0.1479552984237671,Q3_Parallel_Regressive
COX15,419,709,111,72,39,0.2111963527140965,0.5859823822975159,1.942890293094024e-15,4.896083538595742e-13,10.960546493530272,8.391281127929688,60,34.00650405883789,0.3223073482513428,0.6712402701377869,0.9885843992233276,0.7301366329193115,0.4835767149925232,-0.5165105991651598,0.6972510809553302,0.8874655142867678,11809,11007,1.0598948151663044e-12,11482,11481.999910648174,12905,11007.7587628866,-0.05889636278152466,0.5050076842308044,Q4_Unilateral_Cetacean
CACNG8,460,612,97,61,36,0.2177728188723971,0.4944000542163849,1.942890293094024e-15,3.1669111777427577e-13,9.778575897216797,7.033208847045898,165,21.448535919189453,0.4559087753295898,0.6001439094543457,0.8115460276603699,0.999980092048645,0.5089682340621948,-0.3848874540055079,0.6498395992614544,0.8846340489435419,11007,13799,1.0598948151663044e-12,11417,11416.999912448326,12906,11007.82494180246,-0.3998361825942993,0.30257779359817505,Q4_Unilateral_Cetacean
TSR1,817,715,112,72,40,0.1888480345310282,0.5859385132789612,1.942890293094024e-15,1.1987633108382942e-12,16.406721115112305,13.08258819580078,266,36.392948150634766,0.4508214592933655,0.7307937741279602,0.8423025012016296,0.9332351088523864,0.7542322278022766,-0.963795791163199,0.8324258413881923,0.927556697937558,13493,11009,1.423389220119967e-12,11484,11483.999907100968,12907,11009.81483205853,-0.20244133472442616,0.08807027339935303,Q4_Unilateral_Cetacean
ITPK1,441,667,99,66,33,0.1869435898828771,0.5858593583106995,1.942890293094024e-15,3.8274938773944946e-13,11.585355758666992,7.658356189727783,183,25.448083877563477,0.4552545547485351,0.717528223991394,0.716055154800415,0.9984644651412964,0.924166738986969,-1.0019118535496416,0.8418069164336337,0.9327560607693774,13569,11011,1.0598948151663044e-12,11486,11485.999911549536,12908,11011.817426005986,-0.28093624114990234,-0.20811158418655396,Q3_Parallel_Regressive
AGAP2,886,711,111,72,39,0.2177442329055449,0.5458526015281677,1.942890293094024e-15,6.469824676001009e-13,13.345318794250488,10.7633695602417,484,37.372772216796875,0.3570866584777832,0.6777517795562744,0.8378459215164185,0.5786797404289246,0.6456618905067444,-0.3854595811592025,0.6500515265843149,0.8846340489435419,11013,12481,1.074684950695483e-12,11423,11422.999908500966,12909,11013.781310276025,0.09907203912734985,0.19218403100967407,Q1_Golden_Quadrant
TMEM253,268,718,109,70,39,0.216246396400346,0.5858064889907837,1.942890293094024e-15,4.041211809634754e-13,14.101487159729004,10.240443229675291,166,37.98965072631836,0.3711928725242615,0.6007457375526428,0.673404335975647,0.6172068119049072,0.3895817697048187,-0.4154376798832995,0.6610892360818035,0.8846340489435419,11222,11015,1.0598948151663044e-12,11490,11489.999908896449,12910,11015.739507815098,-0.016461074352264404,0.28382256627082825,Q4_Unilateral_Cetacean
DMAP1,469,717,110,70,40,0.2177267859206042,0.5498972535133362,1.942890293094024e-15,1.865174681370089e-13,18.784162521362305,12.78658962249756,423,34.15940475463867,0.5498972535133362,0.6683669686317444,0.5425958633422852,0.6892833709716797,0.2951285541057586,-0.3858087697623473,0.6501808500549692,0.8846340489435419,11016,12377,1.0598948151663044e-12,11426,11425.999907253425,12911,11016.777951446624,-0.020916402339935303,0.24746730923652654,Q4_Unilateral_Cetacean
KLHL5,710,701,106,69,37,0.185833631179378,0.5857871174812317,1.942890293094024e-15,4.682365606355501e-13,13.793070793151855,10.17743968963623,30,40.8543586730957,0.3376156389713287,0.7260528206825256,0.8208679556846619,0.9999788999557496,0.8003342151641846,-1.0241268626495488,0.8471123210584991,0.9349923524051232,13621,11016,1.0598948151663044e-12,11491,11490.999908946593,12912,11016.819321582972,-0.273926079273224,0.020533740520477295,Q4_Unilateral_Cetacean
EIF2B4,533,717,111,71,40,0.2147056685621535,0.585774302482605,1.942890293094024e-15,6.333822355484514e-13,18.7688045501709,12.441044807434082,385,39.74163818359375,0.4722705483436584,0.6009111404418945,0.7071059942245483,0.4264293015003204,0.5345221757888794,-0.4462742171689004,0.6723004109832722,0.8846340489435419,11412,11019,1.0684354203152008e-12,11494,11493.999907439898,12913,11019.745959428,0.17448183894157415,0.17258381843566895,Q1_Golden_Quadrant
TMEM11,193,713,113,74,39,0.217680146722901,0.5025027990341187,1.942890293094024e-15,1.3988810110275993e-13,6.119226455688477,5.379434108734131,187,19.855533599853516,0.3081874549388885,0.3323399126529693,0.826022207736969,0.711060643196106,0.6185581088066101,-0.3867422190862931,0.6505264713776299,0.8846340489435419,11021,13594,1.0598948151663044e-12,11431,11430.999915675373,12914,11021.818589956769,-0.37872073054313665,0.2074640989303589,Q4_Unilateral_Cetacean
TATDN3,314,683,109,69,40,0.1859295574190015,0.5856334567070007,1.942890293094024e-15,4.1189274213584826e-13,10.661592483520508,6.951158046722412,275,29.916099548339844,0.3563831150531769,0.5197450518608093,0.6309105753898621,0.5581454634666443,0.3647766709327698,-1.0222069693423133,0.8466585235421472,0.9347012462566612,13618,11021,1.0598948151663044e-12,11496,11495.999912576784,12915,11021.819388094444,-0.03840041160583496,0.2661339044570923,Q4_Unilateral_Cetacean
PRR13,201,683,105,69,36,0.2087044079720565,0.585483193397522,1.942890293094024e-15,2.6034729927456533e-13,7.710433483123779,7.081343173980713,168,16.409915924072266,0.4698642790317535,0.6545569896697998,0.9999029636383056,0.510646641254425,0.5001898407936096,-0.5663850448957709,0.714433970574722,0.8897574185923592,12072,11026,1.0598948151663044e-12,11502,11501.99991237418,12916,11026.768141004322,0.14391034841537476,0.49971312284469593,Q1_Golden_Quadrant
HNRNPH3,336,715,113,74,39,0.2176607373532679,0.5027366280555725,1.942890293094024e-15,1.6125989432679099e-13,6.883721351623535,4.175239086151123,94,37.76715087890625,0.182267427444458,0.4040330350399017,0.8336259126663208,0.219118982553482,0.5173678398132324,-0.3871306833793011,0.6506702684100901,0.8846340489435419,11028,13589,1.0598948151663044e-12,11438,11437.99991932278,12917,11028.81865646824,0.18491405248641968,0.3162580728530884,Q1_Golden_Quadrant
TUBE1,476,700,109,69,40,0.217517298540894,0.5854754447937012,1.942890293094024e-15,5.595524044109224e-13,9.697842597961426,7.301260471343994,394,36.778526306152344,0.2636821866035461,0.4612706005573272,0.8134086728096008,0.9052442908287048,0.4975841641426086,-0.3900015059712778,0.6517322833350917,0.8846340489435419,11043,11029,1.0598948151663044e-12,11454,11453.999912046364,12918,11029.734020618556,-0.4439736902713776,0.31582450866699224,Q4_Unilateral_Cetacean
RND1,240,725,112,72,40,0.217646578594213,0.5851700901985168,1.942890293094024e-15,1.729172360853532e-13,5.486104488372803,4.931248188018799,185,9.37523078918457,0.5851700901985168,0.6878796815872192,0.7943986058235168,0.2789013683795929,0.8648650646209717,-0.3874140605538363,0.6507751519196383,0.8846340489435419,11030,11045,1.0598948151663044e-12,11440,11439.999916859855,12919,11030.734120385769,0.40897831320762634,-0.07046645879745483,Q2_Unilateral_Bat
QNG1,363,707,110,72,38,0.2175612731710832,0.563966691493988,1.942890293094024e-15,5.109801470835977e-13,16.445573806762695,10.233577728271484,237,29.163509368896484,0.5639092922210693,0.5453460812568665,0.7965445518493652,0.5191715955734253,0.4307537376880646,-0.389121386011194,0.6514068230000165,0.8846340489435419,11035,11862,1.0598948151663044e-12,11446,11445.999908901884,12920,11035.761456601263,0.026174485683441162,0.36579081416130066,Q1_Golden_Quadrant
DUSP23,151,695,110,70,40,0.2175540928083255,0.5115419626235962,1.942890293094024e-15,1.981748098955708e-13,6.241822242736816,5.224730014801025,74,25.15547561645508,0.2481297552585601,0.5169516801834106,0.8127515316009521,0.7102950811386108,0.4604878425598144,-0.389265095703726,0.6514599731548159,0.8846340489435419,11037,13341,1.0598948151663044e-12,11448,11447.999916064951,12921,11037.81070834719,-0.1933434009552002,0.35226368904113775,Q4_Unilateral_Cetacean
CCZ1,513,649,111,71,40,0.214836282666314,0.5852362513542175,1.942890293094024e-15,3.3612002070520965e-13,10.353796005249023,8.07762622833252,365,24.08437728881836,0.4298967719078064,0.558374285697937,0.382526695728302,0.6201351881027222,0.5930998921394348,-0.4436600717026283,0.6713558163271321,0.8846340489435419,11393,11038,1.0598948151663044e-12,11514,11513.999911016095,12922,11038.745959428,-0.061760902404785156,-0.2105731964111328,Q3_Parallel_Regressive
KAT7,641,703,112,73,39,0.2175527480472949,0.5251068472862244,1.942890293094024e-15,1.865174681370089e-13,4.438843250274658,3.9652435779571538,285,9.57596206665039,0.4635401964187622,0.6504220366477966,0.3592827022075653,0.6777153611183167,0.2773500978946686,-0.3892920101091336,0.6514699269532567,0.8846340489435419,11038,13046,1.0598948151663044e-12,11449,11448.99992014,12923,11038.800931160626,-0.02729332447052002,0.08193260431289673,Q4_Unilateral_Cetacean
RPL23A,158,674,111,73,38,0.2175337291410026,0.4995262324810028,1.942890293094024e-15,1.2045919817182224e-13,2.30068039894104,1.7800601720809937,43,21.481201171875,0.1071020364761352,0.1320680677890777,0.853744626045227,0.2773500978946686,0.5203030705451965,-0.3896726595648492,0.6516106919915013,0.8846340489435419,11040,13674,1.0598948151663044e-12,11451,11450.999935970443,12924,11040.821882274691,-0.14528203010559088,0.3334415555000305,Q4_Unilateral_Cetacean
ENC1,589,724,113,74,39,0.2175245942714865,0.399171382188797,1.942890293094024e-15,1.5543122344750982e-13,4.86979341506958,3.51327133178711,564,12.199755668640137,0.399171382188797,0.2324950844049453,0.4836987257003784,0.2672612369060516,0.2893780767917633,-0.3898554872761752,0.6516782946757693,0.8846340489435419,11041,14456,1.0598948151663044e-12,11452,11451.999922156878,12925,11041.84792151646,-0.03476615250110629,0.1943206489086151,Q4_Unilateral_Cetacean
LIPH,455,700,112,72,40,0.2171321039161662,0.5852159857749939,1.942890293094024e-15,6.489253578931937e-13,14.61447048187256,11.645745277404783,122,31.443675994873047,0.4647825062274933,0.7298926115036011,0.8928363919258118,0.7535648941993713,0.4503631591796875,-0.3977108937769571,0.654578346811661,0.8846340489435419,11090,11043,1.0752854070874817e-12,11502,11501.9999079078,12926,11043.73604921849,-0.023672282695770264,0.44247323274612427,Q4_Unilateral_Cetacean
